name,A,mu,sigma,baseline,r2,S_exp,S_theory,notes
sample_00879,1.7441386945706743,155.22708055016747,24.096815562926075,3.5380608097388326,69.46076818914928,0.04287755547391159,0.03814743840203072,
sample_00880,1.8239391491365982,152.5453541170095,23.68928324044169,3.5368328372145816,75.11633192530037,0.038502084400604764,0.0374068176737965,
sample_00881,1.7082612804446644,154.4625678585219,24.71926914253117,3.5893454587532414,84.95824947771489,0.041314152269217086,0.03632604639807657,
sample_00882,1.336193919030935,160.28772819065003,31.28950462804703,3.6330228313398187,56.756066558878615,0.03639777577279757,0.03187125375525646,
sample_00883,0.6613968747747359,157.25762570103953,28.104195681665576,3.953772364015872,51.59058364824506,0.011286471279813526,0.014547845657451264,
sample_00884,0.5469513338193647,146.3700664996918,33.90945326426302,3.990738657774511,52.525795792786624,0.0036686916817609827,0.007066598660191881,
sample_00885,0.5600023322668203,149.74827214875816,32.922546621254554,4.127155663211786,117.89494747624386,0.003543351563985886,0.008695095465026004,
sample_00886,0.5199159510472557,54.652806011889425,4.61371128564914,4.493622800239205,129.44199417219866,0.0016569130312620306,-1.2935303896455252e-05,
sample_00887,0.7735497522273206,149.6658754308737,2.850022806894936,4.415928416339127,110.74324826530753,0.00893258220180293,0.003340746121492044,
sample_00888,0.3575310344297373,352.6986136698092,26.155208787318145,4.290004865476775,56.306754832786034,0.011262117928519721,0.008616317625723235,
sample_00889,41.65894513087993,204.84434311894037,104.40407854733186,-56.05296284142001,48.56549709878291,0.0062245347190899025,0.00608789417165001,
sample_00890,0.09571254945592435,54.11778923868478,5.532356135707064,4.502713408212482,55.8700298875955,0.0007121340629567818,1.946731896684817e-05,
sample_00891,0.34896272614530127,139.7380533173444,28.386721756374754,4.299128311152708,40.391301380106334,0.006156683279647135,0.0029446010724956118,
sample_00892,0.33461201618479886,134.1448942673689,21.237657531567656,4.40733715963956,50.60282426774249,-0.00014314627919143064,0.0019336822666168318,
sample_00893,0.36900530249302144,54.70750993596518,21.13243661555857,4.575954022131465,63.99695043833802,-0.005009904418140421,-0.0014038241818469244,
sample_00894,0.3329816154465834,54.4402521311664,15.680662086936978,4.470682859379884,41.34717494496169,-0.0029196632626624086,-0.0005295915166343423,
sample_00895,0.5226909647339155,97.79922119965323,63.81834465230622,4.178442888962625,34.51320019975998,-0.0023465199527084035,-0.004278272368910652,
sample_00896,0.12342223447118579,46.40521758453533,0.8526846639367828,4.769367294961012,44.58257835294693,-0.0006758945594905197,7.280885949290106e-05,
sample_00897,0.07347252817711131,42.55994483708273,0.6669280375426941,5.002665797941591,50.658570302954054,-0.001934524720006936,4.384055321504654e-05,
sample_00898,0.4837792176211787,159.44943327807022,1.7762041318301753,5.11354763020344,66.33994088257174,-0.0032870186414133418,0.0010437441253953184,
sample_00899,1.7568728374718192,95.52834343363465,82.79992803449268,3.1557646162436277,38.39915999475566,-0.0017814660905223212,-0.003129997990725719,
sample_00900,0.13238805596659217,126.77647278417817,11.215344650553517,5.2484384614026185,46.213839832461225,-0.0015184207945958539,6.878041630775655e-05,
sample_00901,0.09304375165455732,124.3385672221381,12.514923508564982,5.311455414585468,41.80974352767374,-0.0019321792356868372,-0.0001575225695685245,
sample_00902,2.3543488989664425,97.13216190058272,82.93323450365428,2.6068901843594,42.590562221900505,-0.0017940566818901438,-0.003977557484542815,
sample_00903,0.08698457398617741,132.3327759146933,1.8666288945001124,5.323229032684907,46.294575375707026,-0.0019328711532790588,8.659821666334722e-05,
sample_00904,0.2186552926205292,185.03266268549046,21.23086471800761,5.440767637352715,76.48635881585115,-0.002357159538270648,0.0035166088325647715,
sample_00905,2.4016573809446013,93.1493533447847,82.4778053593699,2.5490857272018137,38.92659889090591,-0.0022215792379515764,-0.004345658882601966,
sample_00906,1.9982226002034242,94.2517002855992,81.6603802682225,3.0499668893155043,46.6896315278898,-0.002588122807769988,-0.0038571982835671204,
sample_00907,2.1618659177354513,94.24041897276626,82.42621994050081,2.8465288486985796,45.2582112715579,-0.002228649654949122,-0.003897602339250905,
sample_00908,2.7126327079284738,93.76620354394218,81.91552101262207,2.255392784299033,43.729861098083326,-0.003387001267575962,-0.0050981280516047,
sample_00909,0.19310428134879679,353.57573048419005,1.0474185925882251,5.399923326073928,48.30610119907747,-0.0010745339114379693,8.820439463785856e-05,
sample_00910,0.1186304658965782,137.68918928583014,6.768030623249757,5.3090281983102905,46.08976371640408,-0.002421704980074879,0.000651818115374958,
sample_00911,2.1917336110670456,91.98637248103906,81.32249122815396,2.8339073161728354,41.158100522763114,-0.003206334707694325,-0.004396844853156945,
sample_00912,1.999286474314414,96.83478283911526,82.13653872011017,3.0648806817813243,40.423011537686044,-0.002121004696578721,-0.003617969552658029,
sample_00913,2.5469050388227217,95.42703952917255,84.33115000375112,2.3798873217419376,43.258783936309804,-0.0011119594345184725,-0.003813800316699978,
sample_00914,2.490928566262284,94.32459541300862,81.82815737563321,2.498890922985289,41.02062332495254,-0.0023720527771410316,-0.004717682970012349,
sample_00915,2.513886655491978,95.07641009855914,80.53731166747001,2.515236255928736,37.33179003733239,-0.0036724593323208543,-0.005299802016017763,
sample_00916,2.664981948863792,89.44343165274927,81.87760473120022,2.30655438792553,40.671862522216145,-0.002536781612290262,-0.005072552579092615,
sample_00917,2.7712705425096016,94.18906637939654,83.95179518495154,2.1188110006252225,42.05436950388738,-0.0026801329342813762,-0.004333331996972611,
sample_00918,2.197734551186753,89.99427127161982,81.69142924556552,2.8188393435802754,46.125321611202715,-0.0019276492145539614,-0.004278080290414543,
sample_00919,0.09676946088106189,42.41348928473355,6.100762368828384,5.350484906663669,49.10136579586244,-0.00165149577096102,0.0004800074648412256,
sample_00920,2.15621926829255,88.12848323214885,80.61755991534612,2.949890421022996,42.424279779359594,-0.0022857970303381547,-0.004550515303290981,
sample_00921,2.4464133156793713,89.78232636210542,82.22290573650346,2.451445315314711,40.36208417843061,-0.0030722616025753435,-0.004600705683216355,
sample_00922,2.4460715990685085,93.9745299280495,81.26443809864824,2.5441048991087545,37.00026315198613,-0.003999689867363265,-0.0048964232108088535,
sample_00923,2.502876194437695,96.49234358372313,83.1271753408711,2.4849798327101422,39.29684286502647,-0.0016473453135759097,-0.004133935761608587,
sample_00924,0.17891728303927115,183.85724094797246,23.933779710491795,5.385711098119012,68.24782266645695,-0.0023349875569183,0.0032678543494759626,
sample_00925,2.2318312922465546,89.72918320667682,81.57089409167847,2.775187896138451,44.629063183212985,-0.0022448755064808923,-0.004396586654138834,
sample_00926,2.1692609128883933,98.4638339782724,83.04381185642441,2.8252353699474777,41.413040373925554,-0.0012725648735917305,-0.0035787789656391844,
sample_00927,0.14649203496200255,171.30792268035728,2.241935553694837,5.301673356094702,47.216107710172686,-0.0024356275925065396,0.00019462492249866514,
sample_00928,0.08974103823773048,143.10552593400138,4.457798442734801,5.347310256007358,46.8910176596702,-0.0029798029054599606,0.0004342499669045541,
sample_00929,0.1260644821375824,32.20944889439107,2.1222434504272036,5.301261158682168,46.67359321980627,-0.002487011717119847,0.0003333916673300408,
sample_00930,2.437696035071716,91.8927476970312,81.88280477535145,2.5485680417637,40.85717532892116,-0.003020108000955979,-0.004645937233556774,
sample_00931,1.925288667541775,90.91894288546158,81.61896425451764,3.1496167736587535,42.10726516122109,-0.0023457360007942962,-0.003758869829038447,
sample_00932,1.8217518118665041,91.61439708545883,82.25320615795758,3.2218105054401294,41.41054589482236,-0.0003875007694157384,-0.00338119922663771,
sample_00933,1.9842162227878324,90.45647171099168,80.53828961240184,3.1036989399418595,41.72366837183513,-0.002074677371765088,-0.00425910875989699,
sample_00934,2.469693261430559,96.69527510012374,82.49406018570264,2.4481210920565677,45.15160808834794,-0.0018823007439324746,-0.004385561638890423,
sample_00935,0.07835814250049285,138.5932454419045,6.191662018308529,5.304324007609206,45.43986433043181,-0.002808558196590316,0.00042204439943271943,
sample_00936,1.7106387321684922,90.05359840653973,80.61119339753566,3.4097967394686015,42.1622624237095,-0.0017892989930761716,-0.0036517704219409253,
sample_00937,2.2073262610862225,85.71609448264107,80.515690259143,2.8451669382003626,43.480869850616294,-0.0025768761985373034,-0.004699986155746627,
sample_00938,0.09279009880400761,138.4526298082876,6.378798200695236,5.3543160239731495,46.92520491443001,-0.00242366648916581,0.0005039322280937508,
sample_00939,2.122362293446188,92.13758853291837,82.99614726924311,2.8297274873384763,41.86739583428732,-0.0011011749568128337,-0.0037002093210257714,
sample_00940,0.22692591960126227,182.60397805726507,24.056979193603095,5.404529554088861,87.60602288637622,-0.0029378852136012767,0.004146474939549227,
sample_00941,2.493260513888884,93.40058725340738,82.7736822013548,2.4761549234555567,45.617906845964946,-0.0018277001774675838,-0.004355314674383548,
sample_00942,2.0176765716937144,90.75238938547963,81.57668592722025,2.9873190494941784,40.02753236889505,-0.0028406830135649375,-0.003996965190427582,
sample_00943,2.678654101618415,94.1036193981768,81.90046346371037,2.253103361529174,36.20770550018507,-0.003327245635478704,-0.005072337578749364,
sample_00944,3.5928880089312885,99.46211340388493,87.46117362958162,0.9933720596696769,40.29187445642544,-0.0008901117628909994,-0.0038738308509584374,
sample_00945,2.250476444653729,95.98442251483932,81.37973381227384,2.7839836830448887,44.846153223582625,-0.0020100683130716557,-0.004390076964181366,
sample_00946,0.08548101719123517,38.25065977459506,5.903913923214419,5.275921658481717,46.64319623143258,-0.002271635337319333,0.0005159980623713478,
sample_00947,2.2259188467303543,92.59925363681677,82.76401555820563,2.7369845054406152,45.73601378558673,-0.0014388622624663672,-0.003940375382038175,
sample_00948,2.331537394361195,90.04709251541041,82.60054198602165,2.6483844224871516,41.645716076376516,-0.0015121700641911318,-0.004181571221052449,
sample_00949,2.149250800210204,91.91489168229786,79.51508411925573,2.9612078272297992,39.75465156592809,-0.002872375720527065,-0.005005787756426849,
sample_00950,2.281016546005215,95.84504438297921,81.53007886026865,2.7033675052903035,42.11300160342117,-0.0022350139127318425,-0.004430330411060002,
sample_00951,3.102894949197125,95.32370226464573,82.39881647949171,1.7400268856488537,42.43597474183287,-0.0031383198910537313,-0.005588458392948414,
sample_00952,2.175140789908678,94.99150590744486,81.63735335713129,2.8514919392047404,42.701924515476996,-0.0022788050095011725,-0.004186052899691151,
sample_00953,2.4091987323104607,94.37296475607747,81.96542630636945,2.5757425913830296,40.38758199533075,-0.002167447897465369,-0.004518281699157134,
sample_00954,2.316930224348076,94.9400775817383,82.64642858181081,2.6806256271730886,41.43445435588735,-0.0015854733213259697,-0.004064883990986035,
sample_00955,2.3914726502945656,92.29671717982092,82.42795625609554,2.562135361002758,41.34134041214359,-0.0018290560206062345,-0.00435885522744911,
sample_00956,2.731107098995362,96.41376013342385,82.47837106189071,2.1852149740401976,42.66411879929473,-0.0030306513217902564,-0.004831091716483993,
sample_00957,2.211197142779758,94.1040730007685,81.35928063257829,2.763893565427142,39.98515443027393,-0.0026922379771002203,-0.004425814940684947,
sample_00958,2.2263972215129177,91.5930885968392,81.36665509427314,2.784444890686467,39.816397008862374,-0.0021097104353328677,-0.004460150525314344,
sample_00959,0.13163457571050163,139.8755784728049,5.897361703835647,5.314799804673001,42.35292083694272,-0.0023573079595440305,0.0007264754901540327,
sample_00960,2.7873823742210884,99.05758344589678,83.867234943259,2.080755466225895,37.11305753524067,-0.002117898922663064,-0.004237612039401539,
sample_00961,0.25075352897307945,19.688755246219518,8.655089501705763,5.316171449223266,142.892451806952,-0.0025228488713174846,0.002222512108789876,
sample_00962,0.24896734703043805,176.1702308241024,1.4142587280505714,5.228117784497155,138.20646531839088,-0.00393739567860929,9.591567562794445e-05,
sample_00963,0,0,180,5.255484289292927,63.850987841629085,0.0008621346996067203,-1.5909729341734291e-06,
sample_00964,1.3028621150688722,95.84441136697977,78.62295183415964,3.824514299553088,43.35212277713461,-0.0017440539143004363,-0.003271819335772086,
sample_00965,2.074554859311804,89.93007482065063,81.4753311241408,2.973680240698037,39.08160343083875,-0.0022923066630854416,-0.004109455188139599,
sample_00966,1.9997426613805451,94.24927029352736,80.56468029838848,3.057095490105207,42.420360075377275,-0.0018918396910407864,-0.004258987436950468,
sample_00967,0.47077429663868126,38.77417145868589,1.857021381150864,5.258181423876445,66.49878646865216,-0.00031453639460610194,0.000928403740902084,
sample_00968,0.5903243902534193,121.63528635187076,2.477487325899015,5.17531011452686,61.76031558656269,-0.0014813337023013018,-0.0004598610052420904,
sample_00969,4.29645810214697,93.71661943823074,84.06482143635044,0.25696007450493347,101.1734639548008,-0.00540113950319715,-0.006734633167375992,
sample_00970,0.7043581285864182,119.67075108607862,1.6328190733309615,5.247785108715377,99.52082230536858,-0.0056589828859367475,-0.0005506377438043719,
sample_00971,0.4457233265000999,107.30391744824315,1.710844625347996,5.198482558253126,264.48745731028544,-0.0041628260211945545,-0.0011202353769749207,
sample_00972,0.25648050815568435,141.5828504040196,8.94803547437069,5.1866402604946735,362.85371664721436,0.0004896516418240182,0.0021843319356770197,check
sample_00973,0.9902512558837472,89.83834478045763,3.3605127924379885,5.181472023483721,514.3555409383292,-0.0033521091962741556,-0.006845789941645253,check
sample_00974,0.26451984194358685,104.8316389818728,8.363270161168153,5.099626345757486,148.50906995938323,-0.0008845934162535762,-0.0034113681406515717,
sample_00975,0.4124362865174483,46.220400790138406,3.491050161816421,5.027674000905276,145.62297788038802,-0.009719703884344344,0.0009557160869730907,
sample_00976,0.43238370435353296,67.51530431726961,8.735411567371603,5.177872420721892,266.5784378442423,0.000287044544849957,-0.0038338078014170662,
sample_00977,1.1010089222858293,150.36245670548698,7.188428042938712,5.043095041192664,268.69015483695534,0.01074529039231431,0.009720350683419476,
sample_00978,0.26604265546607725,154.25231243666403,4.151299262222718,5.015613024019765,134.64327525208486,0.004103216365934026,0.001455052430605841,
sample_00979,1.239306351503429,172.16086749702927,2.094272736855558,4.951725944740738,160.37991421126424,-0.003446090717003303,0.001506088990971044,
sample_00980,0.35395168030645163,133.8986662052674,1.9942809590334145,5.301820065167158,351.245365276087,-0.005583366838523507,0.0004578016542726715,
sample_00981,0.45533421439570565,149.79213876425732,2.5178232050378297,5.2165880860880165,135.29921548736735,-0.004124436693375311,0.0014798361064907173,
sample_00982,0.5848809520188667,68.80878881666985,1.3232188618435878,5.2764704520092245,486.5174686537522,-0.004128076263966718,-0.0009068955463061856,check
sample_00983,0.6192114665022292,149.1519820798746,1.0327172341358681,5.17105627668452,130.59601256129957,-0.0028659350125069816,0.0008358179486902539,
sample_00984,0.3345821859423569,143.78534437192633,15.605563887933712,5.079998427172106,131.02470553750726,0.0002484680130201422,0.004106527740260213,
sample_00985,0,0,180,5.162983049681239,215.40203164972337,-0.002301949839164208,-1.5909729341734291e-06,
sample_00986,0.8860398488022951,102.32533418054356,40.22378854714013,4.59107900066773,209.59754589846006,-0.01996410524498743,-0.017637920611123237,
sample_00987,10.428175577205398,88.99416777407984,79.725639965265,-6.524352396446971,133.22933629202083,-0.016972797254684924,-0.02462951280379755,
sample_00988,0.5390917532077453,135.72946982716772,9.342993271743957,4.856976818735863,150.771401347057,0.00569491694000801,0.00352669187982535,
sample_00989,1.284526928707369,127.21760124361863,12.410757001576375,4.59707207969234,77.56084654794654,0.000912277823423957,0.001058451390935189,
sample_00990,1.4682224397427857,132.5102499829471,16.903943555057587,4.5822511733193485,153.1349000048665,0.014637761198341592,0.007279678969090653,
sample_00991,2.0241546642287775,134.09435804802808,17.590990657542612,4.282896120443691,377.8388966124589,0.02108243326894177,0.01297376045142884,check
sample_00992,28.41154569674428,52.103966808577226,81.03767620208471,36.70479514747174,5563583.554026583,0.03604273592433782,-0.001116872783177958,check
sample_00993,1.9688313329819047,142.5494795733468,27.663950833086506,3.6305408529445424,231.14868693416526,0.02779255576537476,0.022603448671591253,
sample_00994,0,0,180,4.682849560266903,774.3086034851649,-0.007854451734906176,-1.5909729341734291e-06,check
sample_00995,1.6979557875251028,129.3032045608842,20.432459568515956,4.035751973394288,339.79469634089975,0.004208251779987071,0.0015927005662057514,
sample_00996,2.2603741358987826,132.3081528593841,16.048589996752753,3.789939792519858,519.7041889241641,0.013348923779787913,0.012683987802904695,check
sample_00997,1.7030118998995138,123.07375329320263,18.868172112769656,4.144636071956491,1251.0087942257667,-0.037601724196856146,-0.00928449779940399,check
sample_00998,0,0,180,4.818626742449384,1374.3473476478596,-0.00868718564408677,-1.5909729340624068e-06,check
sample_00999,1.0917923576550839,127.60260275222151,28.488429081082593,4.665840753499421,768.6532529611725,-0.011330235461125437,-0.003955703423523249,check
sample_01000,14.94227387912522,81.70692031138822,79.16317424031614,-11.523890397176736,778.7005281157359,-0.03969268400691123,-0.03571811115670176,check
sample_01001,1.6871139959078478,119.14143895211046,19.206721959770295,4.5297027738136775,1000.0895103245194,-0.035509916809483344,-0.01569439544886586,check
sample_01002,1.3831054054952359,130.93311321458177,17.405304771959337,5.018091410885485,800.5109178639923,0.009757752818822962,0.0043231982866218654,check
sample_01003,2.120531801383558,123.92734843178597,9.246966668671817,4.975792163350459,2391.7590772289227,0.005077683137081124,-0.002761168053888652,check
sample_01004,1.310800996878555,136.97979077519872,8.572300372535276,4.562972022449159,526.1774053094206,0.008607470775649828,0.009299708831079334,check
sample_01005,2.2975464209524947,138.48757141125935,9.971764276921016,4.200523881453857,393.3659717924793,0.03390415612972675,0.020801686372958317,check
sample_01006,1.8551073084003897,137.87407290992073,11.242926415107256,4.171927368502507,246.1427357094862,0.01786790630401991,0.017509787894171014,
sample_01007,1.5056541620848165,142.0307270379613,16.531736509790452,4.0833616565980035,211.54375030255534,0.0220322718410062,0.020255295603726187,
sample_01008,1.4203879420220125,162.8767800777889,29.529335865134527,3.956480641646513,157.96110502397607,0.048493249315830544,0.03304131674261079,
sample_01009,2.7351741649160224,152.7742341434441,27.071237144463627,3.477475017575955,266.57523238534066,0.06539570856506316,0.05233578770375269,
sample_01010,2.4883196384729485,144.89775085132214,15.348734894438852,4.244867641454617,246.6893496406705,0.03269819804305907,0.034487131891620226,
sample_01011,1.3991662461947834,143.6759496954187,19.034837791174876,4.588375784831784,191.51878020151395,0.016806887390274694,0.018013795298695845,
sample_01012,1.3054910218991034,144.8655769147912,15.492257080064753,4.741376331031306,80.3263505733888,0.018932447448114953,0.017104030844113494,
sample_01013,0.1880140172359267,41.82204844232345,9.530823337998738,5.013954326452401,299.62376196609733,0.02196621752143746,0.001456404467953476,
sample_01014,0.4514851327775462,63.61427036721336,23.745823883399677,4.803829022127793,51.591464225472265,-0.007962050253432107,-0.006314029793169806,
sample_01015,0,0,180,5.02226807171717,116.0490515892043,-0.008639908328869239,-1.5909729341734291e-06,
sample_01016,9.383682197341345,84.22985984195616,83.82563879394554,-5.892097343440636,88.80975003444067,-0.010606423425480793,-0.015340662105431668,
sample_01017,0.4810529017204388,109.89294990155412,29.057112524321248,4.893749562556773,99.08813076225489,-0.012281659792131916,-0.009547482632132454,
sample_01018,1.022321250157624,119.36790616300314,25.212334848517518,4.959646975408872,136.81232653041172,-0.014929929744415982,-0.010645163143680358,
sample_01019,0.4856335554193561,111.43676139127795,17.378806028331848,5.089352256983676,84.06391798994271,-0.007669804253714219,-0.007682381739143707,
sample_01020,0.567724604177302,30.107993921610323,4.91597312056539,5.172025707884335,98.43965895994486,-0.0006472570297034741,0.0035223490086271347,
sample_01021,0.754995450540194,10.765981153484297,12.363554205004922,5.113739811942353,133.57875111630182,0.004966383550779718,0.007177420405260371,
sample_01022,0.2098109186484716,22.490298797419275,1.3756802337719216,5.007781745780815,352.59150007321796,-0.00759057448585887,0.00037353994050626227,
sample_01023,1.587507948564245,126.4691474059165,4.355334168789277,5.069509967416934,375.7136568256782,-0.013963012370141747,0.0006154465840895185,check
sample_01024,1.265048950754108,346.51891236747446,1.901764106395783,5.122746428325121,101.63967203991965,-0.00497589907854723,0.002180659331622259,
sample_01025,0.7784965539988169,25.386304717405032,2.7163979375284146,5.125435569285277,183.08329841441667,-0.008030285092783696,0.0027577416709168023,
sample_01026,0.3482921449034765,33.73434198995083,7.580862069204804,5.250689745091382,265.3085459484681,-0.005717614576489394,0.0029633287480554937,
sample_01027,1.3371195717492923,74.07789377282838,1.4739741274398306,5.106999628616868,313.544867914258,0.004453334568027545,-0.0031122204705651413,
sample_01028,0.891630026186972,39.88042619009813,5.297096598078954,4.8594183229332195,121.5345982053988,-0.0027351399223682904,0.004903066888206298,
sample_01029,0.5587202938607895,162.40381853778604,3.6425919612460675,4.972516480392958,170.22037159695594,0.014461457885424411,0.0022802557946781654,
sample_01030,0.17658314485922752,34.78633800600085,9.111219497284338,5.056629065964339,202.94172485005868,-0.003777494668188053,0.0017579178188602551,
sample_01031,0.47148696569080184,32.5502225538133,5.07551770212397,5.227812893705469,149.40633286842342,-0.004057466347818672,0.002904392451391624,
sample_01032,0.5103520974717112,128.39972902607343,1.1749144548700847,5.262860119715701,53.108949766909085,-0.0004221844910730632,0.00015118587344464807,
sample_01033,0.431430510905308,139.47834206957612,2.609827096831865,5.242859504806469,72.55573202877513,-0.0010777000892331356,0.0011009819125353815,
sample_01034,1.3347072293619828,11.894279223712823,1.2458121671085682,5.171390387952363,58.68888775493741,-0.0015110475182783523,0.0013504964518682439,
sample_01035,1.7686935000536588,89.21972083594724,81.58474185378442,3.282067790650283,39.738548955712844,-0.0016636010237989773,-0.0034955807096260783,
sample_01036,2.325819320135252,94.29442819375335,83.49056139597643,2.585722128157149,48.91255740825902,-0.0010350134432362545,-0.0038408154473968947,
sample_01037,0.08330326412006868,136.04011664766415,6.558841187111849,5.253020881625057,46.758207383480794,-0.0018664575884612677,0.0004005230854862152,
sample_01038,0.732032220394713,143.99764892786277,2.2152295256948005,5.250058230625293,94.32176151252222,-0.002409704588577588,0.0018882704902262182,
sample_01039,0.1694926716232155,87.78158546751943,23.804416964607118,5.320514901802976,264.06920405828885,0.0035310552174592225,-0.0046721703707234274,
sample_01040,0.06626076086917901,39.742006302413024,1.228115871321026,5.255631213247409,111.0366276286121,0.004893143944900702,8.194351328849603e-05,
sample_01041,3.6570934404699154,101.86941685678725,86.15327875454818,0.9289780129455097,47.52143093596869,-0.0013590290475258282,-0.004356283835006469,
sample_01042,2.34358325498215,93.50692948969014,82.4024041893095,2.6477347751810596,42.46510686264527,-0.002038118665423194,-0.004239749875357468,
sample_01043,2.1410596346389617,91.57064202908768,81.99227199052109,2.8582042846209834,42.482436412420334,-0.0019895777093854594,-0.00406686798876732,
sample_01044,0.04393519888844496,43.54494636662123,7.009364123829243,5.275783766666486,48.699883106039216,-0.0036481811618654936,0.00022877165557433354,
sample_01045,2.5731400173007306,95.61956040891424,81.49830733120376,2.3936340108073884,39.017319435810954,-0.0032237362466078223,-0.004996157196333395,
sample_01046,2.601940897151942,95.44753635322849,83.03494017783206,2.3091691128939553,43.50281099370992,-0.0012551697182155985,-0.004417866341474064,
sample_01047,2.6575049725086264,92.27573034480261,82.43792070744777,2.2530741344627416,39.898604770348356,-0.0024194567030453307,-0.0048396956928261625,
sample_01048,2.810939633472271,95.04565191863354,83.99148973708321,2.0451800058435494,39.801060065867894,-0.001387400075150036,-0.004379109231926193,
sample_01049,0.2205555936270674,184.9991022166831,24.961681153554302,5.41019196477188,88.58409261015984,-0.003813701690056903,0.004139099862193296,
sample_01050,2.568268348657131,93.62099265785189,82.11128106864797,2.36944433389913,45.22834814166778,-0.002638254740475965,-0.004788729247587553,
sample_01051,3.331724334816268,93.47359464431752,85.80543944383953,1.3273094067710398,41.69796564590011,-0.002251512367879016,-0.004451684274823675,
sample_01052,2.385685531507068,93.37552373738359,83.2112947975515,2.557302440211687,41.02705890565639,-0.002555068698604668,-0.004031579369759841,
sample_01053,2.751194392083848,97.63034688234437,84.72462879715016,2.0960691788700547,44.38604580790697,-0.0015687863505804422,-0.003924723854250578,
sample_01054,0.10793503710487766,355.59747205492556,3.167313187549913,5.304280863525672,45.21047293975434,-0.0018362431489813424,0.00010983744945092244,
sample_01055,1.5979929384052554,96.27974458283596,81.06951981151161,3.5074177761543126,46.755298471320145,-0.002041509750429049,-0.003213976354168424,
sample_01056,2.7420432607708305,93.6473843239566,82.54080608253088,2.197822916914376,41.492691136508824,-0.003400625669927715,-0.0048815611849947205,
sample_01057,0.1477220034778439,170.97160821993157,3.4200066958770043,5.339482332039543,48.34989682066561,-0.001745274598270563,0.0003058684627583741,
sample_01058,2.096386787868324,91.10859959195407,82.10385529912539,2.9062900610222604,38.937346194320625,-0.00175132581732651,-0.003946569381617471,
sample_01059,2.310979641531591,99.63398226081667,83.41537476283743,2.6114857230278345,46.15516536125756,-0.00040166863204171843,-0.0036647193393715694,
sample_01060,2.426477823838693,97.99511317609361,81.51325287424345,2.5785605934565936,42.44674360650665,-0.0021053573046627694,-0.004597667363004043,
sample_01061,0.07945170876225276,46.00322418200857,9.186551718295574,5.316423085475823,44.280811522235425,-0.0012803672935682298,0.0004020625512529685,
sample_01062,0.2386943774461544,4.336696663944783,24.992728831055754,5.414470143119322,97.73092542588635,-0.0030887062003243093,0.004482310694106095,
sample_01063,1.990636029974685,91.83846304262677,81.47880939237281,3.037100610721829,40.14417614465291,-0.0022725649323593333,-0.003958281957544552,
sample_01064,2.754167081457935,92.9242895279837,83.48271660952655,2.1239887476579615,42.94346001856633,-0.0017816454834554407,-0.004543794112665089,
sample_01065,0.10252687386763885,137.6790486291555,6.632860960794243,5.294643178738546,45.29891349313185,-0.0013664941271580577,0.0005550664103914915,
sample_01066,2.144216879660523,88.09559330732003,81.03132399097905,2.859851863713358,44.14049669172114,-0.002256785720361254,-0.0044424983679162144,
sample_01067,2.852170324187883,92.84482033521473,82.0405060083651,2.0221171404114457,40.89439929197951,-0.0035262864445103625,-0.005389357581173815,
sample_01068,2.345998412618792,89.848989304833,83.06744483373065,2.633660237209454,40.38273175934581,-0.0017104622740608533,-0.00402436439704823,
sample_01069,2.9407187112848274,95.56757081107727,83.04538279128771,1.9204234185122846,37.38411300525176,-0.0029403848628001827,-0.004977461961829244,
sample_01070,2.2539615349696365,94.84360313367328,82.28816037255146,2.7483650466390337,41.53820694489919,-0.0011477571344330473,-0.004096030817952845,
sample_01071,3.402873189586339,94.49101765062369,85.2117620738558,1.2621345265807478,39.35302918417298,-0.0031120010579842594,-0.004784942925567526,
sample_01072,2.6452290393037035,90.65669733910974,80.50598189135405,2.3456073015439034,41.34514873732056,-0.0031794346220881398,-0.005701255425663021,
sample_01073,0.28249561723206923,194.73729812550891,8.539607219008442,5.345384625304201,68.49066118294311,-0.0017113323771975608,0.002067777134505566,
sample_01074,2.074538174639933,97.43942180568827,80.71857771107206,2.9725991900924003,39.15861227227297,-0.0020406546447215845,-0.004257778380908683,
sample_01075,2.385679798598892,89.01362698501792,81.7915798007747,2.6120209713359976,42.9490174769027,-0.0019770022959949007,-0.004589924987702276,
sample_01076,2.231646979020487,95.25757196343375,81.05104720760781,2.799363678175851,41.30099147571966,-0.003112832422663414,-0.004514694458125412,
sample_01077,2.1124663025938752,97.99121447614932,82.24525683138026,2.8750574888201275,42.7968300143575,-0.00122363715752416,-0.0037857220465459807,
sample_01078,2.2207115268856024,90.23296851001245,81.76015104251675,2.817980322378993,41.83453520299011,-0.002351429242532288,-0.004274789032527537,
sample_01079,2.1337439334918966,93.9048977767076,81.88273154611483,2.889396311521976,40.39729569435967,-0.0021356369974870892,-0.0040453886476883305,
sample_01080,2.182763339454314,94.92681942483974,83.02430569803717,2.7866909512013702,39.71616963967051,-0.001978806008334888,-0.003730746456128642,
sample_01081,0.05682149494789462,46.22677369874886,0.5799526391163344,5.328604867651371,46.06181731504783,-0.0025889043294198277,1.967663786150986e-05,
sample_01082,2.6427317796240177,94.73729279503544,83.58448387058972,2.2618202089110775,41.903526841477614,-0.0017730993156201968,-0.004275528161526487,
sample_01083,0.11518073643752003,47.41607244323903,7.894578927093864,5.315137848285729,47.684953981776104,-0.0011506333366199106,0.00044485823926021517,
