GH,logK2,logK3,a1,a2,a3,log diff
6.914171888950637612e-01,-5.799602997074105204e+00,4.026711643407169916e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.240503640657060203e+00
8.699135697833892955e-02,-7.291011504342841398e+00,-5.178704290345360839e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.752201603115505435e+00
7.273598124144933230e-01,-7.197509065113361082e+00,4.464162507020345672e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.244206483892951409e+00
9.348848750675524677e-01,-8.242273890900907674e+00,6.374638025567427313e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.211949467777152734e+00
8.762434457807666277e-02,-9.181660091911057364e+00,-7.019023030313342737e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.778631201234727843e+00
4.172079919671374260e-01,-6.656062694926649925e+00,1.849171794794743917e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.244931689757525772e+00
3.655998986976863319e-01,-2.127618100433005921e+00,1.304619566098557337e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.231775961325398683e+00
7.424236117733935547e-01,-8.110498309202027301e+00,4.863139444733151073e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.177546404332150187e+00
9.020688766087543442e-01,-4.397900835168488953e+00,5.928771203536344458e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.244341336579719570e+00
9.053596654871096105e-02,-7.808044122098845463e+00,-4.875565980094290097e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.885956622404753036e+00
8.903999067534384970e-02,-9.183947407474818192e+00,-1.818909621097811735e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.701242213908684020e+00
9.717976095614747067e-02,-8.383500452298719097e+00,-1.655761697347831296e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.799925021917199830e+00
8.170958600781353942e-01,-4.093379115165780568e+00,5.158140221695447281e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246172478494052216e+00
8.740412998238089592e-02,-7.747246803824133110e+00,-7.394743911348832910e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.412391780989237233e+00
9.823892012819562813e-02,-6.305178153432100530e+00,-5.134306788665782051e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.672363000363028096e+00
8.019834134803649484e-02,-7.797403962521722853e+00,-2.302669132953457876e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.410723904143726948e+00
4.531547297409655450e-01,-5.452307402217418719e+00,2.108795609514189096e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246363198251427606e+00
-2.682125116568094825e-01,1.428391577294275905e+00,-7.936036905779097594e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.154200248977757859e+00
8.559704522781691471e-02,-8.803306877023418409e+00,-6.975583857917420083e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.698598551560798864e+00
8.642589214429818867e-02,-7.673575682460505476e+00,-6.251717429807227333e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.733387064260664578e+00
4.768971949717008552e-01,-9.425803478758492560e+00,2.308263986632157483e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369823274931843e+00
9.758723977038136210e-02,-8.887188184865898677e+00,-2.964475469713753419e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.882250703910660183e+00
5.247745925815670009e-01,-4.761545959393960636e+00,2.924251853184944849e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.213436304498956453e+00
1.820280411833270495e-01,-6.249783037637001826e+00,-3.067045791754363648e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.247552822622882696e+00
-2.061651534480959391e-01,1.363778685549661862e+00,-9.072706544850538180e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159196122119182659e+00
-7.973986935426580214e-01,1.336378163490972826e+00,-8.358359912376108980e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.158898166116336004e+00
9.566749516023820288e-02,-3.443426841351023615e+00,-1.777957852190884536e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.765852249466351331e+00
8.914545259562478563e-02,-6.833878954378134196e+00,-4.000972272082848669e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.835528691812559510e+00
8.595772315354064386e-01,-8.635189153725546518e+00,5.522802303540999880e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369686004646926e+00
6.764139274322952256e-01,-8.562234827236093082e+00,3.984217941418914055e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369685244418823e+00
5.036083604290144677e-01,-7.208676689401565696e+00,2.532638795284082978e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369618365427590e+00
9.757290051864545011e-02,-9.056184902192486064e+00,-3.225546240138653431e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.881606379012000563e+00
-1.160377131004454165e-01,1.482418186278757766e+00,-6.599347798686145516e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221792803931228e+00
9.732657378163142581e-02,-8.247060001968614884e+00,-1.633598850066795949e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.792468145314463301e+00
9.726483454830692210e-02,-7.135228332102247606e+00,-2.985467734177678079e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.891871501980515236e+00
8.814333504583493628e-02,-6.660493530694928666e+00,-4.751283218389474428e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.802374341022269677e+00
5.540799920772437881e-01,-8.103863938069171269e+00,2.956601624931497696e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369681993460876e+00
2.750871099362215411e-01,-6.960245965753509623e+00,6.133749891121469400e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246697032920002668e+00
9.533291629977735937e-02,-8.319712515592915025e+00,-6.650976624511115709e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.876977310689232903e+00
9.835571693476713451e-02,-7.596731941940055854e+00,-3.784863603409047705e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.851470160947371824e+00
9.123354946687567413e-02,-5.425068959495449761e+00,-2.712992946301100439e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.888714357080664152e+00
7.342342954954130807e-01,-3.760875539221832931e+00,4.479792409306673662e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.245928393816644997e+00
9.275374766393615356e-02,-8.948931704162278677e+00,-3.057282175430211524e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.931267194538934362e+00
1.076325565915501326e-01,-6.628275847340671767e+00,-9.692781412206994407e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.479553281546260424e+00
9.421183474671109004e-02,-8.122958896213541280e+00,-2.875299393948258064e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.938753243654128822e+00
-8.101856370535565066e-02,3.214917840601333676e+00,-8.034959574427308127e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804045621029e+00
9.146775733133494235e-02,-5.519149657581158941e+00,-3.465669515976776083e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.903109004733988252e+00
9.865844212766661236e-02,-8.145662804848443628e+00,-4.125326246526890728e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.839154602144827289e+00
9.077531455100129598e-02,-8.138720281072520990e+00,-3.939857330290641446e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.892356709820977256e+00
1.959781266582383275e-01,-7.246166870024868700e+00,-4.577416285878377344e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.253175237928580099e+00
5.371323101784035714e-01,-2.364808353661280726e+00,2.891535293688847208e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.229253552267824068e+00
8.926280289915125565e-02,-7.560560719526150386e+00,-5.688754740178866953e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.842704586585018012e+00
8.406768243123896589e-02,-5.228658340031985929e+00,-3.975666309732295289e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.642840117022564828e+00
1.562989185671430081e-01,-2.316025679925651115e+00,-4.322184822039656926e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.262051403743404299e+00
9.184924056508392276e-02,-7.670032618573914718e+00,-2.153485979756838198e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.859492730253820669e+00
9.047201668115657514e-01,-9.497594489925191397e+00,5.902006225090477898e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369689870000963e+00
3.525249815907818274e-01,-6.347466751919042416e+00,1.263658848177382943e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246385205312847910e+00
9.422250789234221102e-02,-4.776619133424232722e+00,-2.498208805288207657e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.915555019888712573e+00
9.975303819907932468e-02,-9.071152356979112596e+00,-3.740889035808191210e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.793159715729891968e+00
1.004677304008800010e-01,-7.562883822691272684e+00,-4.683463154469536427e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.755374493276883996e+00
8.905636902236355179e-02,-7.801209574789902845e+00,-5.543454173025851084e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.835466058060751360e+00
1.008599397022758026e-01,-6.048000978847662523e+00,-2.585228901500704168e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.760419598579112899e+00
9.288703261777864206e-02,-9.393644833600614419e+00,-4.664667327605867442e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.939158285509096746e+00
5.423458480670247939e-01,-7.659365568623599074e+00,2.858036683237269227e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369658722954243e+00
5.723552052853418948e-01,-1.420526609880930380e+00,2.567911954373230277e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.176090750000741370e+00
