,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
0,-0.348357997243218,0.057593621507175896,0.28574692058224355,0.5517876091019442,0.6901798248366976,0.8494397875375191,0.9521500097979437,0.9604274631175255,0.9677950220671184
1,-0.25696040887346877,0.12570944140464083,0.32343451797429124,0.6042875726394688,0.8085347997712561,0.9231975702349327,0.9886963274382382,1.0590252504811535,1.0537871549198803
2,-0.1868550999980257,0.12395471383809017,0.37173919754884643,0.638131295300495,0.7986076365382448,0.8947918245699071,0.974047570057101,1.0447031310048387,1.0708085714040958
