,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
0,0.23224123858037984,0.7445419897710099,1.0521962432318814,1.293725132509491,1.4912673926508044,1.6261818558234842,1.685177108781559,1.7810655524108394,1.7646505496657932
1,0.23897462123934832,0.7457917589267172,1.0701057574112414,1.2781344249652813,1.5346262883293273,1.6520593561129082,1.7162443273301036,1.7795286785619746,1.7482805593304118
2,0.2142296357376605,0.7629210855133021,1.0409584806296273,1.283795699494122,1.5069281581017433,1.6666105128790925,1.707246191602137,1.79117469622407,1.7309824264973845
