,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
0,4.6530858341625,7.023352109725002,7.7643479745125,8.4915364629375,8.063507795700001,8.804503660487503,6.765614417625001,8.00827829025,6.807036546712497
1,4.114598156025001,6.0384259292000015,7.101593909112501,6.402020173412501,7.483597988474999,6.309970997662501,6.986532439424999,6.535491478250001,5.780688237099997
2,8.0957250072125,6.7656144176250015,6.655155406725,8.500741380512503,7.106196367900001,7.939241408437501,7.538827493924998,7.446778318175,5.541360380149998
3,4.169827661475001,5.5735775916625006,6.9220980164000006,6.576913607337502,6.908290640037499,7.0969914503250005,6.425032467349999,6.259343951000001,5.904954624362499
