,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
0,0.14400065961711117,0.5180438667553333,0.8747591936906667,1.4178986110846667,1.9598430022577775,2.1426820140537775,2.315363302972222,2.300425475211111,2.099063556991333
1,0.16431610537222222,0.5150563012031112,0.8879044821204445,1.4047533226548892,1.7973194362168885,2.0458848901617777,2.234699033062222,2.378699692679333,1.9962913019948885
2,0.16013351359911104,0.512068735650889,0.8353233284013333,1.2924208578913334,1.7148626269755556,1.837352814616667,2.098466043880889,1.9933037364426667,1.9281748074042224
