,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
0,0.3997319283522009,1.0203524150974714,1.5953552103589068,2.285391541978993,2.6507727866569493,2.7023262855624006,3.0431949070176025,2.9723500763119306,2.595152171273463
1,0.38665119177630103,0.9726461993500716,1.3876023353299067,2.119958697048492,2.4045471569929493,2.6176862253654005,2.7846579958704027,2.6945767878472306,2.6451667522989637
2,0.3928068325179011,0.9149370673975716,1.459161658951007,2.0353186368514917,2.428400264866649,2.5684410994326,2.619225150939902,2.7846030336931307,2.6205441893325636
