,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
0,-0.8416355185476987,-0.28563346364635694,-0.058111484400194154,0.1516451770947718,0.2922212825891118,0.33095772410359675,0.36461914571976184,0.36180816838593344,0.3220255886694583
1,-0.7843198672923046,-0.2881452952978544,-0.05163375169801071,0.14760006800237224,0.25462527079703734,0.3108811948825484,0.34921904107791285,0.3763396164615307,0.300223914515564
2,-0.7955177670937785,-0.290671739199369,-0.07814538971290463,0.11140395831652429,0.23422933561142512,0.26419255898886845,0.32190194611149775,0.2995734808431339,0.2851464042813378
