,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
0,-0.05188764427135838,0.46589903702423957,0.780856297473844,1.1286217045843498,1.3924062671151827,1.5757797359265688,1.686094811132884,1.800083123787802,1.7974526222151916
1,-0.0626781243548646,0.4723212536013264,0.780856297473844,1.0671495323454163,1.291019199903003,1.4987533045137744,1.6391232983676622,1.7400740932247432,1.6958243391906274
2,-0.06956090679284882,0.46061013956204344,0.746648616716457,1.0643043547634217,1.3331810342498258,1.5078060715147827,1.6286869859405007,1.747917865983941,1.7366190671910384
