,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
0,-0.5973666157319053,-0.2364830810708914,0.031461017133935856,0.30310372755675263,0.4238937096529403,0.5498261307507833,0.6060065128470993,0.613050208408429,0.5790229394516683
1,-0.2268389690364832,-0.0744878197092632,0.12963207116278339,0.35237535928128877,0.5329118246472041,0.6552445225332345,0.7337857414245589,0.724781534450333,0.7280389272094961
2,-0.5657151860180105,-0.1442795241522223,0.05201500436412945,0.3098082387938767,0.4735277189926906,0.5855360502943828,0.6446040657489442,0.7066379562538873,0.634921957847397
