,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
0,0.8873855566420831,2.92347266206625,6.037488235067916,13.446885428870837,24.68347309089084,37.65127920083833,48.539445540005,63.10781210180999,62.72672627993916
1,0.86560922396375,2.967025327422917,6.037488235067916,11.672114315586667,19.544258578804165,31.53212971822667,43.56355352300583,54.96346368011334,49.639150340260834
2,0.8519990160397916,2.8880861214639584,5.580185248822916,11.595897151212501,21.536793018871666,32.19630786491583,42.52917772078499,55.965174983316665,54.52793702654667
