E vs SHE,j / mAcm2
1.648401,0.15070818181818182
1.749727,0.6660954545454546
1.84988,2.301164772727273
1.950099,4.644740909090909
2.049968,7.3090340909090905
2.149851,10.131937500000001
2.249943,13.055681818181816
2.349868,16.043642045454547
2.4497139999999997,19.081289772727274
2.549676,22.138272727272728
2.649896,25.210272727272724
2.7497689999999997,28.29820454545455
2.8497749999999997,31.39455681818182
2.949951,34.501397727272725
3.049867,37.61282954545455
3.149749,40.72600568181818
3.249736,43.820244318181814
3.349802,46.92695454545455
3.4496919999999998,50.06132954545454
3.549641,53.17644886363637
3.649777,56.307164772727276
3.7496959999999997,59.39897727272727
3.748947,59.26363636363636
3.6475809999999997,55.91817613636363
3.547237,52.70559090909091
3.447311,49.537630681818186
3.34742,46.35426704545454
3.2473549999999998,43.18290340909092
3.147364,39.996835227272726
3.047491,36.810869318181815
2.9475629999999997,33.67332386363636
2.847394,30.519011363636363
2.747406,27.391744318181814
2.647488,24.28775568181818
2.547293,21.19626136363636
2.447358,18.168335227272728
2.3475289999999998,15.159494318181817
2.247566,12.188204545454546
2.147486,9.299426136363637
2.047612,6.528602272727272
1.9476980000000002,3.9533051136363633
1.847464,1.7667818181818182
1.7475580000000002,0.3901453409090909
