E vs SHE,j / mAcm2
1.6481620000000001,0.17099051136363638
1.749511,0.7644687499999999
1.849677,2.525547159090909
1.949905,4.987823295454546
2.0498089999999998,7.7712272727272715
2.149685,10.717272727272729
2.249764,13.768732954545454
2.349725,16.87785227272727
2.449578,20.03138068181818
2.5495259999999997,23.230625
2.649758,26.436852272727272
2.7496259999999997,29.64652272727273
2.8496439999999996,32.868869318181815
2.949818,36.09405681818182
3.049717,39.318909090909095
3.149588,42.618863636363635
3.2495499999999997,45.84386931818181
3.349665,49.06187500000001
3.4495449999999996,52.23763068181819
3.5494529999999997,55.482107954545455
3.6496039999999996,58.67642045454546
3.648882,58.75130681818182
3.547269,57.13971590909091
3.447157,53.56451136363637
3.347212,50.03761931818182
3.247147,46.56668181818182
3.147135,43.183681818181824
3.047274,39.76023863636364
2.947335,36.3425625
2.847155,32.98386363636364
2.747152,29.599806818181822
2.6472789999999997,26.24193181818182
2.5470829999999998,22.91438068181818
2.447161,19.624312500000002
2.347314,16.389289772727274
2.247328,13.213488636363635
2.147248,10.10149431818182
2.0473339999999998,7.117448863636364
1.947425,4.347336931818182
1.847212,1.9867727272727271
1.747274,0.4655552272727273
