,III_H2SO4,VII,Baseline,III_H3PO4,r2
0.0,6.193827768149871e-08,1.0059000857563755e-07,-0.0006917999418990159,0.0,31.321441990218226
1.0,-5.968240841229245e-06,2.9987541735709587e-06,0.03478475759920315,0.0,63.722872065198395
2.0,-5.080588650300568e-06,9.79494764038861e-06,0.031750309679051306,0.0,37.34722226077474
3.0,-2.7771773034150625e-06,1.3890502284573813e-05,0.031908016480500546,0.0,18.11754236680558
4.0,-2.48975497224132e-06,2.4657346330065254e-05,0.0230460597520106,0.0,7.421063130417279
5.0,3.942966881184712e-06,2.6487887455760662e-05,0.01657301032928812,0.0,9.3943649739877
6.0,6.193610744561562e-06,3.7132900643474394e-05,0.015180214668281152,0.0,114.96242566643724
7.0,-4.177441956295344e-06,4.369586245526806e-05,0.02133373581989822,0.0,31.738473061377686
8.0,-1.120054426139402e-06,4.5680688246857356e-05,0.02165846131374897,0.0,9.778895793609628
9.0,8.52886265386812e-07,5.601022302802018e-05,0.015282982093172928,0.0,5.785127293437271
10.0,-5.775018821128167e-06,6.0248183452637226e-05,0.025841061237752594,0.0,10.948940405704317
11.0,-1.0102019531126214e-06,6.71349306785428e-05,0.018248587497077515,0.0,29.482325435668038
12.0,8.526849395237441e-07,7.162654672915787e-05,0.01235569165718124,0.0,31.43215154254973
13.0,2.3458392632592157e-06,7.608612404646866e-05,0.01383362779480487,0.0,7.160336135576745
14.0,2.1753305783796024e-06,7.795668618042495e-05,0.0194359479115162,0.0,31.443591152361602
15.0,-6.07950838870752e-06,8.618668170450374e-05,0.025259932456034924,0.0,7.061829293147981
16.0,9.741269134891901e-07,9.35485998477003e-05,0.01647155456607688,0.0,6.396032244492855
17.0,-4.946983909789389e-06,0.00010058472951006267,0.0223282005917646,0.0,8.893405556664305
18.0,-6.681028337506546e-06,0.0001096867833789979,0.025937358766722037,0.0,110.13379545732245
19.0,-3.436079994844098e-06,0.00011756503523459324,0.02422270271374863,0.0,7.922666211968388
20.0,2.140650053054499e-06,0.00011974119112473171,0.02971809460045204,0.0,122.47940465434726
21.0,-3.1160359606346986e-06,0.00012350538645898977,0.05237412391876068,0.0,7.677134948015639
22.0,3.1359275185360596e-06,0.0001316906751446835,0.05769879000696482,0.0,22.718549103876718
23.0,9.332784469398394e-06,0.00013627723518889686,0.04984348588484467,0.0,6.385073268430514
24.0,-1.4110964913668085e-06,0.00014147750506403263,0.018042017888554265,0.0,109.14735706816127
25.0,-2.4969125908284257e-06,0.00014267165518751484,0.01608267254400991,0.0,136.73245228546122
