E vs SHE,j / mAcm2
1.649407,0.11514124999999999
1.749837,0.7682267045454545
1.849955,2.514777272727273
1.950167,4.8039767045454544
2.05007,7.3493125
2.149955,10.023659090909092
2.249993,12.783539772727272
2.349942,15.598818181818181
2.4497709999999997,18.448596590909094
2.549741,21.328221590909095
2.649947,24.22978409090909
2.749828,27.157806818181818
2.849831,30.095454545454547
2.9499899999999997,33.06373295454546
3.049887,36.063312499999995
3.149775,39.067198863636364
3.249759,41.98248295454546
3.3498759999999996,44.946124999999995
3.449756,48.00667045454545
3.549674,50.97053977272727
3.6498079999999997,54.17572159090909
3.749717,57.16522727272728
3.849582,60.15767045454545
3.9497009999999997,63.105624999999996
4.04973,66.57596590909091
4.149637,69.87488636363636
4.2495829999999994,72.55619318181817
4.346159,75.70988636363636
4.266947,73.2365909090909
4.168035,69.80789772727272
4.068293,66.73164772727273
3.968304,63.662045454545456
3.868058,60.42011363636364
3.768216,57.271420454545456
3.668316,54.20614204545455
3.568218,51.07105681818182
3.4682899999999997,47.96424431818181
3.368414,44.89388636363636
3.268467,41.7841875
3.1683499999999998,38.70609090909091
3.068476,35.64681818181818
2.968577,32.58323863636364
2.868384,29.51384659090909
2.7684539999999997,26.470471590909096
2.66849,23.445448863636365
2.568447,20.450323863636363
2.468425,17.480306818181816
2.368582,14.551340909090907
2.268653,11.678517045454546
2.168482,8.909022727272728
2.068566,6.268164772727273
1.968714,3.8414068181818184
1.868529,1.8045289772727275
1.7685680000000001,0.48014653409090907
1.668701,-0.0016280784090909092
