wavelength (nm),0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0
209.0,-0.01365,-0.01229,0.04861,0.33301,0.26048,0.27301,0.31401,0.29015,0.36101,0.38857,0.41911,0.42157,0.41685,0.43568,0.42985,0.43689,0.51852,0.55217,0.48626,0.55227,0.54419,0.62417,0.58833,0.57543,0.6375,0.65188,0.64049,0.67258,0.67712,0.69968,0.71873,0.73493,0.79079,0.73566,0.74186,0.78972,0.83134,0.79243,0.84151,0.91213,0.90769,0.86602,0.99636,0.9667,1.0371,0.91597,0.95255,0.98127,1.07025,0.9484,0.9615,1.01743,1.13702,1.11303,1.03259,1.08936,1.13581,1.1921,1.10948,1.15757,1.16959,1.14621,1.13687,1.23715,1.24015,1.17845,1.46829,1.48033,1.39729,1.42702,1.58319,1.87093,1.56944,1.87991,4.52483,1.88827,1.66686,4.54541,1.98382,1.70765
210.0,-0.00761,0.00119,0.03717,0.30622,0.24424,0.25478,0.30093,0.30219,0.35978,0.35624,0.37078,0.41412,0.37317,0.42735,0.40279,0.40423,0.46202,0.48427,0.45918,0.4983,0.50813,0.59652,0.56613,0.55425,0.58879,0.62271,0.60392,0.6418,0.65832,0.64503,0.66207,0.67654,0.73857,0.68488,0.7183,0.72562,0.74419,0.76947,0.7843,0.80792,0.8431,0.82022,0.91929,0.86679,0.87832,0.88399,0.87148,0.90227,0.94614,0.90471,0.94489,0.97564,1.08091,0.99276,0.99162,1.03081,1.0211,1.07849,1.04657,1.00441,1.12107,1.10585,1.16903,1.11167,1.2174,1.12834,1.34527,1.35354,1.34815,1.58925,1.74493,1.68341,1.79413,1.76716,4.40592,1.7752,1.7141,1.66051,1.82246,1.69836
211.0,-0.00902,0.0059,0.06226,0.29737,0.25328,0.25977,0.28374,0.30214,0.34735,0.36639,0.36928,0.38644,0.3823,0.40118,0.40311,0.39834,0.41965,0.43132,0.46634,0.48109,0.49155,0.54893,0.48668,0.51556,0.54583,0.57352,0.57153,0.58082,0.6174,0.56647,0.6293,0.63758,0.66552,0.65607,0.6979,0.71909,0.71059,0.70648,0.74046,0.76286,0.79536,0.77812,0.8487,0.8062,0.81969,0.86184,0.83897,0.84873,0.88683,0.86671,0.94326,0.89544,0.92421,0.96845,0.91981,0.91936,0.93998,1.00927,1.00322,0.98948,1.01433,1.0347,1.06536,1.13172,1.09426,1.04003,1.22095,1.19339,1.39382,1.53732,1.58066,1.58053,1.76838,1.72665,1.70901,1.6045,1.65442,1.65388,1.63532,1.62168
212.0,0.02405,0.02662,0.06761,0.29336,0.24624,0.25812,0.29315,0.30106,0.33757,0.32907,0.34662,0.35728,0.36061,0.38414,0.40696,0.39982,0.3882,0.43402,0.44687,0.46968,0.47058,0.52193,0.47696,0.509,0.53078,0.55657,0.57769,0.57123,0.58098,0.56297,0.57821,0.60096,0.63915,0.62368,0.65298,0.68057,0.68067,0.68202,0.72242,0.7227,0.7151,0.73787,0.78609,0.73108,0.79127,0.79203,0.82278,0.80917,0.83269,0.84596,0.88749,0.83996,0.89601,0.93925,0.91703,0.87724,0.88767,0.97341,0.92461,0.98609,0.95008,0.98933,0.97289,1.02821,1.01148,1.0014,1.13808,1.25208,1.36982,1.42528,1.53505,1.53982,1.58162,1.70384,1.58328,1.66454,1.48675,1.57621,1.50509,1.70768
213.0,0.00807,0.00924,0.04823,0.27123,0.24161,0.24321,0.25522,0.26525,0.29454,0.29869,0.32519,0.31167,0.33333,0.3404,0.38277,0.37713,0.37456,0.39161,0.40153,0.42151,0.44932,0.50478,0.44514,0.46436,0.49725,0.49577,0.50095,0.53401,0.52738,0.52361,0.53164,0.5568,0.57178,0.58687,0.58948,0.6359,0.65199,0.64236,0.66045,0.64093,0.66523,0.71977,0.71464,0.69511,0.71183,0.70782,0.73982,0.77717,0.76268,0.75628,0.80472,0.78448,0.82216,0.8054,0.81867,0.83595,0.83016,0.86036,0.86301,0.87643,0.87953,0.90204,0.89471,0.91186,0.95187,0.94837,1.02926,1.13535,1.30685,1.32412,1.50555,1.49091,1.54709,1.48623,1.54443,1.54225,1.49474,1.52915,1.54505,1.48223
214.0,0.0047,0.00494,0.05163,0.24893,0.22665,0.23446,0.25007,0.23687,0.28808,0.28731,0.30416,0.29612,0.29523,0.31048,0.33136,0.3523,0.358,0.36778,0.38713,0.39492,0.40898,0.46555,0.4413,0.43046,0.44407,0.46327,0.47121,0.47743,0.4729,0.50305,0.51148,0.53985,0.54373,0.57052,0.56176,0.58875,0.59573,0.59245,0.61173,0.62552,0.61416,0.68108,0.66408,0.64811,0.67654,0.66961,0.69623,0.68749,0.74466,0.7038,0.7568,0.72751,0.74857,0.72085,0.74508,0.76414,0.8051,0.82345,0.81723,0.83038,0.82649,0.80188,0.84244,0.84725,0.91941,0.94376,0.97137,1.08201,1.18611,1.27663,1.38021,1.39044,1.44406,1.46526,1.44983,1.48636,1.46626,1.42837,1.51417,1.50903
215.0,0.00104,0.00039,0.05033,0.25677,0.21036,0.21255,0.2301,0.2347,0.27923,0.27685,0.27166,0.27728,0.28957,0.29922,0.31421,0.30685,0.33515,0.34982,0.35551,0.37382,0.37724,0.44138,0.39857,0.40236,0.41812,0.4353,0.44481,0.44234,0.45628,0.47348,0.45719,0.49875,0.51179,0.5247,0.52644,0.53703,0.53759,0.54993,0.57222,0.58758,0.57078,0.59158,0.615,0.60908,0.63163,0.61548,0.65665,0.66156,0.64874,0.66194,0.70678,0.67169,0.69701,0.66383,0.72328,0.71777,0.7486,0.75149,0.73345,0.76409,0.75772,0.73979,0.77482,0.79172,0.83197,0.87497,0.9302,1.0216,1.15727,1.24497,1.25212,1.34433,1.4069,1.43069,1.35607,1.42754,1.36878,1.3632,1.39378,1.44774
216.0,0.00424,0.00633,0.04999,0.25769,0.21484,0.20694,0.21927,0.23195,0.25674,0.25971,0.2737,0.28402,0.28192,0.29619,0.29865,0.30372,0.31198,0.33542,0.33542,0.35545,0.35383,0.41883,0.37671,0.38313,0.39187,0.41678,0.42373,0.41443,0.42783,0.44694,0.45851,0.46669,0.48929,0.48882,0.51184,0.51257,0.52093,0.5045,0.52375,0.5582,0.54778,0.555,0.57819,0.59549,0.59264,0.57725,0.63452,0.62111,0.60555,0.62748,0.64941,0.65564,0.65604,0.64512,0.67734,0.69789,0.68807,0.71145,0.70381,0.71656,0.71537,0.7252,0.7356,0.7657,0.80062,0.81836,0.86076,0.9944,1.13068,1.24202,1.27134,1.29419,1.36466,1.34446,1.30105,1.34677,1.33676,1.38387,1.38763,1.3827
217.0,-0.00267,0.01586,0.05147,0.24559,0.20625,0.20207,0.20345,0.22276,0.251,0.24717,0.26148,0.27816,0.25814,0.28032,0.28031,0.29801,0.3024,0.3062,0.30835,0.32365,0.32049,0.39291,0.35387,0.3728,0.3725,0.39676,0.40256,0.3803,0.41107,0.40616,0.43739,0.43345,0.45457,0.46383,0.48113,0.49433,0.48674,0.47359,0.49011,0.52835,0.50007,0.51761,0.54515,0.53199,0.55289,0.54904,0.59833,0.57792,0.59157,0.59055,0.61829,0.601,0.63259,0.61813,0.63021,0.62325,0.63692,0.66267,0.66628,0.67304,0.67324,0.68429,0.70562,0.726,0.76815,0.77233,0.83591,0.95765,1.05798,1.14989,1.24986,1.22841,1.24678,1.27203,1.2538,1.26019,1.32119,1.30204,1.31823,1.30619
218.0,-0.00869,0.00323,0.03692,0.22471,0.19408,0.18757,0.19809,0.20468,0.23394,0.22655,0.23155,0.25302,0.23373,0.26076,0.26304,0.27326,0.27709,0.28476,0.29721,0.29904,0.29782,0.37465,0.32167,0.33849,0.3444,0.36542,0.37403,0.36803,0.36926,0.3782,0.41016,0.39865,0.43091,0.42396,0.44291,0.46837,0.44735,0.44709,0.46615,0.49167,0.47157,0.49129,0.51715,0.49901,0.50656,0.52624,0.55225,0.54918,0.55571,0.55074,0.57841,0.57391,0.59611,0.57736,0.58735,0.59954,0.60134,0.62207,0.63425,0.63049,0.6311,0.65442,0.65075,0.68373,0.71175,0.74618,0.77018,0.86291,1.00428,1.10511,1.13893,1.20088,1.1969,1.20682,1.18943,1.2376,1.25767,1.22115,1.20502,1.23035
219.0,0.00695,0.00511,0.05064,0.22928,0.19309,0.1902,0.19349,0.2054,0.23253,0.22767,0.23151,0.23791,0.22797,0.24161,0.25706,0.26698,0.27076,0.27714,0.28105,0.2825,0.28852,0.35755,0.30454,0.32359,0.33806,0.35382,0.3525,0.35381,0.36463,0.36941,0.3913,0.39921,0.41684,0.41143,0.42231,0.44076,0.42299,0.42867,0.45299,0.4751,0.45137,0.47152,0.50296,0.46635,0.49319,0.49704,0.52783,0.53641,0.52567,0.53516,0.54455,0.55042,0.56342,0.5532,0.56955,0.57339,0.56835,0.61304,0.61539,0.60595,0.62356,0.62697,0.6132,0.65789,0.676,0.71048,0.73313,0.86034,0.96506,1.05701,1.12737,1.13964,1.17517,1.17324,1.16425,1.16153,1.19701,1.18659,1.18182,1.22822
220.0,0.00241,0.00883,0.04939,0.22672,0.18093,0.18037,0.1817,0.19182,0.21242,0.22258,0.2361,0.22942,0.22639,0.24288,0.24016,0.24928,0.25176,0.26389,0.2641,0.26941,0.28043,0.34523,0.29959,0.32015,0.32742,0.33306,0.34108,0.34334,0.33794,0.34361,0.36158,0.38224,0.38412,0.39144,0.39374,0.42045,0.40686,0.41481,0.42941,0.43474,0.43339,0.44084,0.47303,0.45865,0.47941,0.46082,0.49665,0.50021,0.50091,0.52005,0.5134,0.51072,0.53098,0.51726,0.54495,0.5399,0.53815,0.57571,0.58476,0.5725,0.59682,0.58689,0.59489,0.6308,0.65517,0.66648,0.71337,0.82402,0.95746,1.00393,1.05888,1.09326,1.11055,1.1442,1.13839,1.10906,1.16539,1.15182,1.15666,1.16086
221.0,0.00564,0.00776,0.04201,0.22109,0.17992,0.17615,0.18107,0.18293,0.20616,0.20114,0.21967,0.22331,0.20583,0.22835,0.23366,0.23499,0.2457,0.25567,0.24994,0.26152,0.27264,0.33228,0.29102,0.30255,0.3116,0.32011,0.32836,0.32752,0.32081,0.33344,0.35146,0.35661,0.36784,0.36902,0.38318,0.39665,0.3929,0.39268,0.41181,0.42225,0.4165,0.42493,0.45842,0.44117,0.4517,0.44861,0.48848,0.4709,0.47929,0.49631,0.50375,0.50047,0.50326,0.49712,0.52764,0.50989,0.52471,0.5485,0.55501,0.56129,0.56238,0.56551,0.5704,0.59678,0.62843,0.64941,0.69376,0.78655,0.90645,0.96887,1.00964,1.03906,1.05908,1.09867,1.10511,1.09084,1.09442,1.09819,1.0921,1.12536
222.0,0.00168,0.00255,0.03268,0.21294,0.17251,0.16131,0.16961,0.17732,0.20126,0.1959,0.20246,0.20984,0.19261,0.21621,0.228,0.22844,0.22908,0.24022,0.24771,0.25328,0.25834,0.31979,0.27356,0.28075,0.29169,0.30415,0.29956,0.3074,0.31554,0.31554,0.33601,0.34518,0.3484,0.35245,0.35861,0.37573,0.36558,0.37645,0.38706,0.40387,0.39636,0.40493,0.44289,0.42188,0.4312,0.42951,0.45606,0.45511,0.45847,0.46949,0.49095,0.47749,0.49221,0.48186,0.51161,0.49494,0.48736,0.52492,0.5326,0.53342,0.54836,0.53826,0.53838,0.57177,0.59771,0.61827,0.66526,0.75151,0.86874,0.93806,0.99101,1.00732,1.03077,1.03992,1.06354,1.06379,1.06269,1.07182,1.05367,1.06661
223.0,0.00419,0.00647,0.03942,0.21147,0.16914,0.16086,0.17219,0.16766,0.19553,0.19648,0.20102,0.21023,0.18687,0.2126,0.21724,0.2193,0.22122,0.23028,0.2348,0.24473,0.25525,0.31137,0.25466,0.2678,0.28236,0.29401,0.29166,0.29805,0.30264,0.30406,0.31757,0.32986,0.34256,0.34047,0.34334,0.35352,0.35989,0.36015,0.3756,0.38535,0.38776,0.39382,0.42173,0.39818,0.42111,0.41144,0.44631,0.44288,0.43954,0.45171,0.46393,0.4661,0.47807,0.46631,0.48789,0.479,0.47447,0.51273,0.50981,0.50964,0.5283,0.52294,0.53224,0.5511,0.5856,0.60011,0.64807,0.73462,0.84275,0.91923,0.97126,0.95846,1.01163,1.00995,1.02366,1.03229,1.04752,1.0361,1.02357,1.03642
224.0,0.0053,0.00921,0.03351,0.20405,0.16577,0.14875,0.16079,0.15719,0.19211,0.19052,0.193,0.19774,0.18365,0.19854,0.20569,0.20759,0.21331,0.22277,0.22471,0.22868,0.24149,0.29551,0.24616,0.25794,0.27022,0.28037,0.27457,0.28299,0.28804,0.29146,0.30802,0.31881,0.32094,0.33082,0.33966,0.33876,0.33962,0.34361,0.35074,0.36719,0.37088,0.36619,0.40209,0.3844,0.40092,0.39073,0.4319,0.42798,0.42623,0.43208,0.44472,0.4427,0.45932,0.45216,0.45849,0.46229,0.46694,0.48298,0.4882,0.49554,0.49955,0.4855,0.51107,0.52564,0.57281,0.57297,0.62424,0.7154,0.81915,0.8956,0.91693,0.93005,0.96919,0.98507,0.98988,0.9938,0.99728,0.99619,0.97989,1.01739
225.0,0.00263,0.0084,0.02933,0.19771,0.15356,0.14185,0.14983,0.15153,0.18218,0.17655,0.18278,0.18917,0.17456,0.18957,0.19317,0.20044,0.20162,0.20942,0.21235,0.22292,0.22476,0.28405,0.23289,0.24797,0.26036,0.26266,0.26577,0.26629,0.27677,0.27518,0.29101,0.29994,0.31137,0.30918,0.32139,0.3335,0.32728,0.33447,0.34418,0.34804,0.35346,0.35443,0.38532,0.37555,0.38152,0.37733,0.4125,0.4138,0.41029,0.41286,0.43255,0.42117,0.44231,0.43177,0.44241,0.45696,0.44599,0.45532,0.48097,0.47859,0.48175,0.47234,0.49665,0.51818,0.54495,0.54488,0.59978,0.68654,0.78906,0.85344,0.88362,0.91212,0.93398,0.95335,0.93928,0.94739,0.95931,0.94627,0.95648,0.97792
226.0,0.0029,0.01543,0.03176,0.18757,0.15124,0.13989,0.14491,0.14754,0.17196,0.17553,0.17767,0.1869,0.16833,0.18459,0.18119,0.1937,0.19279,0.20006,0.20212,0.21613,0.22091,0.27707,0.22368,0.23765,0.24711,0.26298,0.2602,0.26152,0.26652,0.26933,0.27959,0.28546,0.29717,0.30142,0.30877,0.31634,0.31493,0.32294,0.3347,0.34349,0.34119,0.34306,0.37114,0.36266,0.36828,0.36691,0.40014,0.39869,0.39392,0.40399,0.41672,0.40964,0.42287,0.40774,0.43573,0.43684,0.41875,0.44629,0.4628,0.45605,0.47819,0.46896,0.48377,0.50411,0.5334,0.53059,0.58232,0.65919,0.76071,0.81822,0.86423,0.89418,0.90875,0.92301,0.91388,0.92768,0.9266,0.92722,0.93959,0.94502
227.0,0.00047,0.01051,0.02626,0.17531,0.14077,0.13631,0.14358,0.13983,0.16857,0.16518,0.16431,0.17714,0.16023,0.17584,0.17773,0.17678,0.18068,0.19216,0.19437,0.20279,0.21088,0.26676,0.21576,0.2246,0.23683,0.24509,0.24204,0.24843,0.25181,0.2541,0.2737,0.27235,0.28763,0.28812,0.29531,0.30198,0.30382,0.30996,0.31866,0.32746,0.32624,0.33587,0.36182,0.34198,0.36299,0.35262,0.39297,0.38577,0.38289,0.39225,0.39897,0.39085,0.41094,0.39222,0.41969,0.41743,0.4069,0.43731,0.45086,0.43698,0.45091,0.44339,0.46036,0.48364,0.51704,0.51576,0.56137,0.64505,0.74373,0.78975,0.85402,0.87249,0.86791,0.88587,0.89694,0.90344,0.89827,0.91178,0.90371,0.9101
228.0,-0.001,0.00975,0.03131,0.16558,0.13573,0.13331,0.13922,0.13821,0.16641,0.156,0.16344,0.16867,0.14913,0.16993,0.17257,0.17197,0.17872,0.18502,0.18779,0.19508,0.19912,0.25682,0.20986,0.22044,0.23322,0.2374,0.2405,0.2409,0.24304,0.24686,0.26079,0.26507,0.27845,0.27448,0.28468,0.2971,0.29661,0.29535,0.30875,0.3166,0.31694,0.31285,0.35255,0.33004,0.34558,0.33776,0.36932,0.37358,0.36824,0.37202,0.38546,0.38422,0.39361,0.38458,0.41091,0.40034,0.39637,0.42569,0.4338,0.43212,0.44299,0.43182,0.44771,0.46357,0.50104,0.50096,0.54975,0.62574,0.71822,0.77657,0.83509,0.83239,0.85124,0.8619,0.86275,0.86583,0.8796,0.8847,0.88341,0.88126
229.0,0.00091,0.00845,0.03371,0.16114,0.13345,0.12744,0.13208,0.13115,0.15936,0.15883,0.15541,0.16447,0.14559,0.16264,0.1682,0.17302,0.1716,0.1808,0.18177,0.19015,0.1955,0.25545,0.1998,0.20939,0.22795,0.23027,0.24189,0.23478,0.23115,0.23592,0.25537,0.26468,0.26939,0.2683,0.27885,0.28845,0.28596,0.29056,0.29911,0.30935,0.30127,0.30771,0.34629,0.32653,0.33651,0.33123,0.36666,0.36511,0.36119,0.36501,0.37455,0.37626,0.38004,0.37321,0.39904,0.39261,0.39248,0.41094,0.42265,0.42142,0.42787,0.41253,0.42911,0.46044,0.48163,0.47927,0.53776,0.60551,0.70477,0.76177,0.80546,0.81218,0.83267,0.83959,0.84664,0.83815,0.86086,0.85424,0.85742,0.86537
230.0,0.00845,0.01366,0.02917,0.16139,0.13279,0.12693,0.12542,0.12893,0.15336,0.15489,0.15712,0.16017,0.15018,0.15593,0.16345,0.16653,0.17257,0.17799,0.1773,0.18418,0.19279,0.24845,0.20024,0.20659,0.22013,0.22723,0.23011,0.22847,0.22924,0.23628,0.25241,0.259,0.26416,0.26282,0.27332,0.28365,0.2815,0.28429,0.30003,0.29728,0.30005,0.30954,0.3387,0.31543,0.33028,0.32304,0.35448,0.35962,0.35006,0.36142,0.36613,0.36371,0.37019,0.36284,0.39256,0.38499,0.3795,0.40025,0.41786,0.40915,0.41599,0.40676,0.42274,0.44771,0.47813,0.47479,0.52617,0.5911,0.68784,0.7539,0.78538,0.78543,0.80891,0.82402,0.8272,0.82377,0.83644,0.83041,0.8394,0.83571
231.0,0.00687,0.01781,0.03132,0.15729,0.12416,0.11828,0.12471,0.12616,0.1461,0.15038,0.14806,0.15272,0.14298,0.16008,0.15757,0.16158,0.16729,0.16861,0.17184,0.17971,0.1762,0.24209,0.19341,0.19802,0.21342,0.22026,0.21487,0.22312,0.22484,0.22748,0.24203,0.248,0.25326,0.25481,0.26363,0.27535,0.26872,0.27159,0.28574,0.28871,0.29667,0.29471,0.33139,0.30692,0.32101,0.3081,0.34222,0.34693,0.34114,0.34823,0.35249,0.35434,0.36556,0.34803,0.36929,0.37761,0.36795,0.3838,0.40089,0.39758,0.40774,0.40095,0.40527,0.4304,0.46676,0.46026,0.50919,0.57516,0.67211,0.73364,0.76929,0.77214,0.79027,0.79753,0.79454,0.81584,0.81656,0.82671,0.81643,0.8154
