E vs SHE,j / mAcm2
1.649869,0.10292693181818183
1.7502820000000001,0.7567295454545455
1.8503910000000001,2.607033522727273
1.9506400000000002,5.097722159090909
2.050505,7.8940340909090905
2.150394,10.84590909090909
2.250466,13.903568181818182
2.350409,17.02384659090909
2.450262,20.192823863636363
2.550197,23.39407954545455
2.650428,26.620124999999998
2.75031,29.86449431818182
2.850332,33.12351136363637
2.950485,36.388363636363636
3.050392,39.65959659090909
3.15026,42.93051136363637
3.2502489999999997,46.197426136363646
3.350367,49.44015340909091
3.450243,52.66639204545454
3.5501289999999996,55.88376704545454
3.650286,59.06897727272727
3.7502079999999998,62.40778409090909
3.752677,62.17130681818182
3.651038,58.604715909090906
3.5506309999999996,55.178619318181816
3.450722,51.73344318181818
3.3508419999999997,48.31794886363636
3.250796,44.91535795454545
3.1508119999999997,41.54888636363636
3.050932,38.20227840909091
2.9510289999999997,34.859909090909085
2.8508609999999996,31.626829545454545
2.75088,28.310051136363636
2.651013,25.008244318181816
2.550808,21.768414772727272
2.450888,18.52950568181818
2.351009,15.341579545454543
2.251032,12.220698863636365
2.150947,9.1926875
2.051071,6.324573863636365
1.951206,3.71741875
1.850949,1.5942818181818181
1.751023,0.3504513068181819
1.651165,-0.02906884659090909
