wavelength (nm),0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0
200.0,-0.11144,3.45071,0.3408,6.7886,3.28133,-0.11362,-0.07543,-0.25622,-6.66628,0.04031,0.32908,-0.10452,0.26092,-0.38548,0.023,-0.20337,-0.22131,0.40991,-0.45209,7.09156,0.80464,-0.01501,-0.26363,6.64601,-0.4071,-0.08886,-0.12445,3.2143,-0.31643,3.5684,-0.24846,0.53976,-0.01881,-0.15051,-0.09053,6.85159,0.18599,-0.06078,-0.19077,-0.10725,0.02727,3.06748,-3.33333,-0.34369,3.04427,6.72818,0.03588,-0.00979,10.0,10.0,-0.16777
201.0,-0.01778,3.43787,-0.1957,3.50081,3.85433,3.33334,0.36532,6.72959,0.34536,0.20056,0.12812,-0.04157,0.09124,6.67989,0.2675,0.63333,0.30762,3.35398,-0.06108,3.91345,0.41104,0.88632,3.33784,3.29437,-3.25124,0.22765,0.18467,3.52951,-3.11582,6.6234,3.56311,3.37232,0.50065,3.82557,-0.11354,0.49647,0.33454,0.3208,0.24985,0.3008,0.58057,3.27013,3.7562,3.42508,3.53568,0.17267,0.33107,0.20914,10.0,0.0681,6.5754
202.0,0.26688,0.4558,0.4407,0.50347,3.85692,0.37305,0.59528,6.78182,0.59682,0.53093,0.36394,0.48852,0.97667,3.65902,3.6658,4.18568,0.46586,0.73687,0.38761,0.57883,0.75226,4.26931,6.90028,3.63118,3.81406,0.44485,3.66705,0.59106,3.75752,3.64447,6.89441,3.61289,0.72117,1.30898,3.76818,3.78736,0.49523,0.76911,3.63998,0.74482,1.01764,3.45733,3.91504,7.18666,0.41819,0.34051,0.48393,3.55637,3.96024,0.39119,6.96089
203.0,0.17555,0.3706,0.50752,0.42245,0.31521,0.49753,0.78645,3.79224,0.33809,0.60768,0.48148,0.44764,0.51812,0.58241,3.67895,3.69475,0.40193,0.8493,0.75468,0.66482,0.89937,0.79117,6.84339,0.4303,6.86501,0.90864,3.94355,3.71191,3.67246,3.93004,0.72961,1.00016,0.92548,0.98531,0.7885,4.09069,1.04201,0.98641,3.76031,0.82985,0.98614,0.84329,3.94485,1.60564,0.82822,0.90385,0.59522,4.20395,3.75616,0.52401,4.00842
204.0,0.10501,0.36965,0.50704,0.41177,0.44332,0.52467,0.42307,0.65027,0.40905,0.57436,0.56152,0.61575,0.59935,0.75392,3.73832,0.72255,0.64549,0.6361,1.088,0.70888,0.91624,1.12906,6.97163,0.83866,3.77489,1.09814,1.00055,0.9307,1.31286,0.67825,1.36085,1.4027,0.7821,0.93805,1.0312,4.06993,0.90505,1.24888,4.01571,0.91822,1.53277,1.51402,1.78474,7.63884,1.65202,1.22785,0.8167,3.85267,0.73385,1.28518,1.12785
205.0,0.08778,0.40822,0.47096,0.50371,0.44704,0.5653,0.60554,0.47918,0.50562,0.53295,0.61717,0.63975,0.66077,0.77756,0.84218,0.98725,0.84835,0.73724,0.89871,0.88435,0.88403,0.85844,0.93731,1.04259,0.825,0.93631,1.03205,1.44129,1.26598,3.82383,1.56653,1.32496,0.85511,0.98011,1.55293,1.22494,1.05815,4.30812,7.14662,3.94947,1.3782,1.38406,1.83468,4.17105,1.64467,4.12935,1.08315,7.06704,1.36611,4.03038,4.0278
206.0,0.09084,0.38151,0.41043,0.48525,0.47677,0.58417,0.61775,0.52204,0.55284,0.57608,0.58646,0.62231,0.70612,0.75535,0.67696,0.7364,0.74008,0.82041,0.79992,0.96157,0.88368,0.87364,0.97824,0.88643,0.99047,1.02013,1.15039,0.93716,4.09499,1.22814,1.12589,1.35199,1.0769,4.02243,1.21011,1.22012,1.18024,1.23203,3.99216,4.14706,1.41809,1.18555,1.53126,4.2169,4.29839,1.37025,4.16281,4.34423,1.35771,4.22787,1.68436
207.0,0.07075,0.31883,0.33011,0.35512,0.40343,0.47477,0.51114,0.48744,0.49088,0.57432,0.51596,0.54816,0.60024,0.73681,0.71923,0.71972,0.75583,0.87232,0.79237,0.88029,0.87315,0.81306,0.87009,0.93838,0.96576,0.98657,1.01681,0.89062,1.06631,1.06652,1.00056,1.23304,1.20985,0.98817,1.24463,1.21337,1.28427,1.06804,1.12875,1.34777,1.32035,1.26215,1.46394,4.3069,4.48404,1.63392,4.56556,4.58339,1.62527,1.6603,1.96731
208.0,0.09807,0.35138,0.34344,0.40733,0.40683,0.48861,0.49373,0.52079,0.5104,0.51175,0.56355,0.59933,0.63552,0.67903,0.64982,0.74375,0.71136,0.7354,0.71879,0.81612,0.86048,0.90831,0.81609,0.87827,0.863,0.93372,1.03331,0.93491,1.0802,1.13761,1.12681,1.11735,1.08151,1.0258,1.20218,1.05765,1.22875,1.18636,1.29847,1.33252,1.24884,1.23224,1.49769,1.43524,1.81056,1.78518,1.67767,1.74941,1.5072,1.72838,1.71899
