E vs SHE,j / mAcm2
1.649311,0.1231678409090909
1.7497660000000002,0.8751340909090908
1.849852,2.9495659090909094
1.9500810000000002,5.720238636363636
2.049943,8.81077840909091
2.1498019999999998,12.067454545454547
2.249886,15.437329545454547
2.349828,18.86194318181818
2.4496789999999997,22.340085227272727
2.5496779999999997,25.859017045454546
2.649848,29.397647727272727
2.7497399999999996,32.95289772727273
2.849684,36.52823863636364
2.949871,40.12639772727273
3.0497889999999996,43.69564204545455
3.1496739999999996,47.26811363636364
3.249672,50.80789204545455
3.3497459999999997,54.33352840909091
3.449637,58.01613636363637
3.5495129999999997,61.49221590909091
3.649638,64.98238636363637
3.749536,68.42875
3.849398,71.95954545454546
3.949531,75.3190340909091
3.979217,76.1003409090909
3.874904,72.33329545454545
3.774625,68.42852272727274
3.674724,64.60886363636364
3.574674,60.79943181818182
3.4747399999999997,57.04801136363636
3.3748679999999998,53.5654375
3.274943,50.109625
3.174787,46.454238636363634
3.074925,42.79972727272727
2.975071,39.17979545454545
2.874878,35.56123863636363
2.774974,31.97486363636364
2.675029,28.386642045454547
2.5750119999999996,24.832619318181816
2.474948,21.33203977272727
2.375101,17.889909090909093
2.275182,14.47359090909091
2.175017,11.126607954545454
2.0750859999999998,7.913789772727274
1.975239,4.9269738636363645
1.875084,2.366711363636364
1.77509,0.6374454545454545
1.675259,0.014355238636363638
