,III_H2SO4,VII,Baseline,III_H3PO4,r2
0.0,8.038421610279951e-07,1.5185053472944532e-06,0.004058484082027849,0.0,0.1642356051919108
1.0,3.87956183024009e-06,-6.919841621549392e-06,0.06989796876273428,0.0,24.24657190626406
2.0,2.3018900989757737e-06,1.944018221724318e-05,0.07317775272779793,0.0,1.070967580438473
3.0,4.262622552627135e-06,2.698607158596978e-05,0.0346750842695588,0.0,54.72938657959491
4.0,2.566182245776545e-06,3.0398724745763155e-05,0.10139763854248875,0.0,34.96774878197681
5.0,-4.711743237265566e-06,3.666680426137579e-05,0.1358660260239464,0.0,10.379724355405768
6.0,2.0422618870642862e-06,4.2628531893560384e-05,0.09657830753245975,0.0,1.2041839366079954
7.0,4.7098800508445755e-06,4.922574544652733e-05,0.06957871322140452,0.0,94.57300802310408
8.0,5.916262124516248e-06,5.637976886641038e-05,0.04814425561500161,0.0,50.75829847342078
9.0,4.320102401350978e-06,5.9995670040182515e-05,0.050271645082439226,0.0,0.8998594059612245
10.0,2.1650916249531064e-09,6.397482989525233e-05,0.07608327846780143,0.0,0.8635712358132378
11.0,9.044601364657234e-07,6.899369494951374e-05,0.11257384134563654,0.0,1.3494436681437358
12.0,2.2113910935434096e-06,7.798241467936642e-05,0.08719835929392672,0.0,1.236980848273656
13.0,3.4163858203763184e-06,6.246984941389534e-05,0.06995966953072431,0.0,51.97151058325908
14.0,-1.7230351802998998e-06,8.219345751376657e-05,0.12314556745066527,0.0,32.17557936145336
15.0,1.4250462333254106e-07,9.107060864665729e-05,0.12527245271781287,0.0,24.64092298482411
16.0,-6.055227711715261e-06,9.44311410953553e-05,0.10558957714859295,0.0,1.9571197624676235
17.0,1.5044461786134337e-06,0.00010086597392571299,0.10001027252435339,0.0,8.382830731894083
18.0,4.910734692048347e-06,0.00010508243061812773,0.07953787277808722,0.0,3.256928365773159
19.0,9.112068989185165e-06,0.00011221120978821696,0.06057910451748226,0.0,50.87616290648234
20.0,4.02506336785833e-06,0.00011560245839937837,0.12083263180547323,0.0,1.248549110610207
21.0,3.197328933911926e-06,0.00012015295702215222,0.12489229471819227,0.0,14.226461015736506
22.0,5.404661188171952e-06,0.00012774553277274347,0.06277394480934799,0.0,124.01620105648378
23.0,5.572944292487795e-06,0.0001319008151277203,0.0880041333597714,0.0,48.306775732786775
24.0,5.000465054185105e-06,0.00013661909411966843,0.10599185838315758,0.0,74.97582105703209
25.0,4.765034957525166e-06,0.00014290165933601202,0.057031951760590664,0.0,2.8916301538987965
26.0,6.184657602591862e-06,0.00014736913673280458,0.09469153288083335,0.0,20.559715326418043
27.0,1.3040186472829123e-06,0.0001494549847433657,0.12455190069591507,0.0,21.514138509489353
28.0,7.356950447572857e-07,0.00015499749552196578,0.12823198233444216,0.0,47.76574296024479
29.0,2.5705006887054016e-06,0.00015893411718897264,0.1301441566777117,0.0,64.87683142278814
30.0,5.816130120070183e-06,0.00016687148046545287,0.06836159013953093,0.0,45.56234721011546
31.0,9.070826879832176e-06,0.0001720446970328441,0.027642321188197976,0.0,15.005234430111287
32.0,2.851442732712691e-06,0.00017319251989160632,0.1052817859358633,0.0,3.0629135091474073
33.0,1.087813050953086e-05,0.00017963520438714304,0.12963637394284244,0.0,20.149385652986453
34.0,6.3827953807537796e-06,0.00018798807224742383,0.07538897270074153,0.0,12.433928518478787
35.0,7.046805402416547e-06,0.00019296153372872125,0.04575933437337728,0.0,60.432389477740536
36.0,-8.2436058101758e-07,0.00019331619353088467,0.0892469861288406,0.0,3.856936911161342
37.0,1.4621420585795717e-06,0.0001961480741118771,0.08235131487307137,0.0,16.034872399751258
38.0,-1.8526855224926598e-05,0.00020481299632800555,0.0777355998441831,0.0,84.51462624133525
39.0,1.63924759007657e-05,0.00019781675916622223,0.11539288137196976,0.0,23.540747157312527
40.0,-1.6255932493329528e-05,0.00020290936659506586,0.13688005382561064,0.0,6.818791326070844
41.0,1.4519357602120068e-05,0.00019942706004121464,0.11485072979937849,0.0,13.090165064149208
42.0,3.568564018722081e-05,0.00017901820450463648,0.11592399298359823,0.0,44.94930266004268
43.0,6.52597033351685e-05,0.00016721347532093055,0.041598666413848455,0.0,108.90721069067003
44.0,6.678380866552982e-05,0.00016215268143771638,0.048103265085825284,0.0,30.40896925977065
45.0,8.396867148374324e-05,0.0001543068075236112,0.02510472369331619,0.0,39.57520624177919
46.0,8.788976671286792e-05,0.00014981045438839063,0.055933033269956973,0.0,26.83085968136789
47.0,9.135129660302255e-05,0.0001490533359995927,0.0809585581035251,0.0,83.77060068730566
48.0,9.349005059295048e-05,0.00014706310528825358,0.05388655355518525,0.0,171.30944199065874
49.0,8.822835769176097e-05,0.0001414668269130193,0.05407649725405149,0.0,92.57301976459603
50.0,9.267250208508237e-05,0.00013962937900018055,0.041391858857385624,0.0,73.19299510342077
