E vs SHE,j / mAcm2
1.6481860000000002,0.09383710227272726
1.74871,0.5705670454545455
1.848733,2.1425829545454547
1.9489480000000001,4.391391477272727
2.048821,6.942170454545455
2.148705,9.64065340909091
2.2487649999999997,12.42715340909091
2.348725,15.273289772727274
2.4485509999999997,18.155539772727273
2.5484929999999997,21.069193181818182
2.648713,23.996244318181816
2.748592,26.940113636363638
2.848578,29.887107954545453
2.948717,32.82698863636364
3.048622,35.764829545454546
3.148544,38.68936363636364
3.2485169999999997,41.603005681818175
3.348632,44.50953977272727
3.448485,47.40123863636364
3.5484109999999998,50.31376704545454
3.648533,53.20616477272728
3.7484569999999997,56.101443181818176
3.8481829999999997,58.95193181818181
3.800696,57.56568181818182
3.702111,54.835778409090906
3.602236,51.88521022727273
3.50217,48.865596590909085
3.402314,45.84973295454546
3.3024009999999997,42.816545454545455
3.202153,39.79119318181818
3.102302,36.76177840909091
3.0024159999999998,33.75684659090909
2.9023459999999996,30.743965909090907
2.802355,27.74729545454546
