,III_H2SO4,VII,Baseline,III_H3PO4,r2
0.0,-6.022306017753882e-08,7.143850844006806e-07,0.00749563221137191,0.0,49.664570038263165
1.0,1.4607006246915952e-06,8.42555956925872e-06,0.010649554522464699,0.0,85.09247230936249
2.0,2.673759322747352e-06,1.1165873733464229e-05,0.03587432112469046,0.0,47.25679483994266
3.0,3.0637703390951276e-06,1.7074973598747903e-05,0.04506734847954586,0.0,215.78569766712758
4.0,5.887672713116819e-06,2.0518564711900664e-05,0.013514786031428397,0.0,177.31345132792245
5.0,8.122332946722927e-06,2.5552718543707402e-05,0.039721939528075366,0.0,221.62044604842458
6.0,1.1718989114718123e-05,3.190801525665371e-05,0.01703674675188596,0.0,254.81508872339884
7.0,9.223071535854874e-06,3.453730519420473e-05,0.011824095971804153,0.0,96.44556983700899
8.0,7.01631448184489e-06,3.910411518167368e-05,0.009221479799558058,0.0,83.35382502717079
9.0,8.318495607122764e-06,4.44959786390268e-05,0.01101393170080901,0.0,94.38873089934935
10.0,6.495651931220159e-06,4.9876355420172895e-05,0.009665142532129366,0.0,112.17665197759572
11.0,8.795423534396158e-06,5.488415735558792e-05,0.018655748768545352,0.0,152.51341294136927
12.0,9.976136682205724e-06,6.017835530805432e-05,0.022378875454080748,0.0,49.73800583524319
13.0,4.254032301772163e-06,6.386977619731146e-05,0.01633865635413393,0.0,64.86116089081919
14.0,8.341256268623391e-06,6.865337311447448e-05,0.013010412173844866,0.0,195.95484874955292
15.0,7.905906560384614e-06,7.383560643658963e-05,0.011128591733511451,0.0,182.84048766592542
16.0,5.7319211757608266e-06,7.777334567865908e-05,0.020224364762400922,0.0,75.64409178749715
17.0,6.13985577745474e-06,8.300024312005944e-05,0.018866935629478714,0.0,297.65340661889115
18.0,6.83557377658274e-06,8.795316385658258e-05,0.01316280130163439,0.0,111.83958405970607
19.0,8.698623594317513e-06,9.270529305447946e-05,0.0005025313648632531,0.0,76.01047676876702
20.0,8.266601557907877e-06,9.802223753505283e-05,0.0017198943954650759,0.0,158.52974185736693
21.0,9.456633468630752e-06,0.00010189250586961163,0.013682864511273193,0.0,140.7960719132005
22.0,1.1447433013175293e-05,0.00010816110167070692,0.013938475041670286,0.0,82.04278049702886
23.0,7.783183046669225e-06,0.00011206592038111067,0.013634628603775163,0.0,237.77191066533646
24.0,8.691343914144486e-06,0.00011686509751313248,0.006055444916708612,0.0,28.70617095289541
25.0,8.03529535498249e-06,0.00012251292885306442,0.00541230409699809,0.0,71.61365597755696
26.0,9.42173429603401e-06,0.00012746754793257413,0.005274815265102905,0.0,172.48282595618494
27.0,1.0564444725369182e-05,0.00013245470883957856,0.03478517632406129,0.0,80.92325390209642
28.0,1.0564294476875328e-05,0.0001384435591633557,0.005222534498121804,0.0,46.46148554619805
29.0,1.0182424626965622e-05,0.0001426196419118001,0.0051077458678352025,0.0,168.3725306198985
30.0,9.977059953435062e-06,0.00014823982870594774,0.011923184717165058,0.0,68.82719733792986
31.0,1.021246956718381e-05,0.00015298657986225655,0.0026488997345529373,0.0,159.81328152382494
32.0,9.94212043686518e-06,0.00015813464690887498,0.012604193424133122,0.0,60.26901204740314
33.0,1.3950367143965922e-05,0.00016372526644446727,0.013902225234712988,0.0,67.55399081605853
34.0,1.274383189014155e-05,0.00016954428544684107,0.0036162576623172743,0.0,174.39601250165992
35.0,1.1597094765674067e-05,0.00017466210050809055,0.01262562516441567,0.0,105.40035327969638
36.0,1.2496078497171647e-05,0.00018028883788853706,-0.0008995762025625864,0.0,31.363582630249493
37.0,1.0562797111458279e-05,0.00018588788280124455,0.01040458114888766,0.0,128.58376029998178
38.0,1.232807629678716e-05,0.00018992987855022365,0.007519506560528067,0.0,244.12900919487217
39.0,1.1987602563386197e-05,0.00019684010039677316,0.017403396895215664,0.0,25.694937415604084
40.0,1.1711907470888268e-05,0.000201517296366494,0.034070722664114816,0.0,95.06861977523283
41.0,1.2808002045309612e-05,0.0002044847226593347,0.014319150292136732,0.0,94.1718700956975
42.0,1.539389947568591e-05,0.00021235545277993972,0.011517985682241856,0.0,143.0403730000912
43.0,1.5607158901362037e-05,0.00021976428983626974,0.006806732831386189,0.0,104.6738640687299
44.0,1.7237215978687477e-05,0.00021949326964693422,0.002768409633276674,0.0,153.77819722189903
45.0,4.279880342203512e-05,0.00020437026130769263,0.01350118612058004,0.0,150.6994215134749
46.0,4.564515146970783e-05,0.00019996374801954094,0.020349479903034737,0.0,122.85238323202259
47.0,4.5554583683522675e-05,0.00019624037208309836,0.008275005149147198,0.0,174.77478296605744
48.0,4.594931635530512e-05,0.0001919439305747562,0.010498233513670404,0.0,120.5610528748823
49.0,4.5842896525251e-05,0.00018831729329930733,0.012908684136834242,0.0,57.03512168434051
50.0,4.654094800166819e-05,0.00018456139896896341,0.015195802290725627,0.0,148.68211033187916
51.0,4.7690826864222267e-05,0.00018085757000421107,0.017737003256327828,0.0,98.70783727298159
52.0,4.850226611768079e-05,0.00017766820214614552,0.018289679375363382,0.0,244.20673918379592
53.0,5.138024743337301e-05,0.0001746408897624222,0.013363401043169866,0.0,158.48704633300815
