,III_H2SO4,VII,Baseline,III_H3PO4,r2
0.0,-4.466128748241646e-08,-2.1472787457469405e-07,0.001014007646706535,0.0,0.0021430645133052473
1.0,5.378258090924762e-07,1.3317261542056796e-06,-0.00022422999426460782,0.0,0.031097794861252047
2.0,3.70083165329374e-06,4.79345941740256e-06,0.015110946721907107,0.0,0.31403198039548436
3.0,8.801578784482805e-06,4.907197130668148e-05,0.055677451080093254,0.0,2.033179886949898
4.0,7.751975307057534e-06,7.596222005840287e-05,0.05514289407065631,0.0,1.448419903116225
5.0,6.980195012280752e-06,9.698571507345686e-05,0.009780789230772913,0.0,1.8813974088292587
6.0,6.732827313516297e-06,0.00011227797636196774,0.009983601756799772,0.0,1.3066635017899986
7.0,7.812300610086203e-06,0.00012575203173832228,0.014805686295410236,0.0,1.2574004072636966
8.0,4.517936297950783e-06,0.0001368743165320599,0.020254622753570213,0.0,1.4190913060674815
9.0,4.198876683707687e-06,0.00014680569410211868,0.014218525527364743,0.0,1.2716936506069434
10.0,4.189059888216955e-06,0.00015691765438926008,0.002733177928142676,0.0,1.1281010121720818
11.0,-1.6582193685631965e-06,0.00016065990580403525,0.016282960224812567,0.0,1.7383971314198845
12.0,2.0783426451684423e-06,0.0001754646891915182,0.02186467133414317,0.0,1.000935064129167
13.0,1.6039929923988953e-06,0.00018429013877585955,0.008422267924562698,0.0,1.5632035852669373
14.0,3.530348574241367e-06,0.00019166172904533444,-0.0009841451072576464,0.0,1.4199647305442424
15.0,-2.0819376331698185e-08,0.00020000011882616064,0.04382277052668962,0.0,23.170411472648553
16.0,2.3610571290228538e-06,0.00020630424634489274,0.025588352606105882,0.0,1.9084956243818498
17.0,1.5019756638141559e-06,0.00021326750847505078,0.04727022435472996,0.0,1.0664723146557378
18.0,2.7781774622078607e-06,0.0002162286519369555,0.02941668927102633,0.0,2.286310704540343
19.0,2.6838912289560762e-05,0.0002083409462175624,0.0016553441952719525,0.0,32.39218939764125
20.0,4.485403150634824e-05,0.000192156551622008,0.007404168750861983,0.0,41.60334878640115
21.0,3.396278100058196e-05,0.00018770255790624398,0.0408649911673145,0.0,12.25028621927087
22.0,3.4248363652786535e-05,0.00018194652386118877,0.03578731974507041,0.0,14.62816834542734
23.0,3.4036573380426964e-05,0.00017751012072211156,0.10599914251267445,0.0,12.8464603909086
24.0,3.810492883300922e-05,0.0001758925123899197,0.08599283446526061,0.0,11.039405960443792
25.0,3.3108137768929276e-05,0.00016632802029867904,0.06719107484202688,0.0,14.72574095003199
26.0,3.795498613875941e-05,0.00016519382937532612,0.0720046805295921,0.0,43.22251777480385
27.0,3.8556901216039764e-05,0.0001578738621791728,0.08977904891486578,0.0,11.857240986553952
28.0,3.688943599355293e-05,0.0001554746344638521,0.13283826379094915,0.0,129.15786433832372
29.0,4.171675237139915e-05,0.00015067135564206366,0.13232353083175583,0.0,14.045925151069412
30.0,4.2734607795066603e-05,0.00014687830950027597,0.13084554015329655,0.0,133.8845748257132
31.0,4.4604273128873144e-05,0.00014304874946948425,0.11954752266305063,0.0,120.94942252630874
32.0,4.593325628702792e-05,0.00013864517289811852,0.1305429689690562,0.0,14.652452629457978
33.0,4.813959256273284e-05,0.00013483906070905455,0.13058395380037074,0.0,12.752997954704407
34.0,5.084012489937234e-05,0.00013116081261268906,0.08958274362306878,0.0,37.37934809791961
35.0,5.269279556362166e-05,0.00012686166466447516,0.09477270602594588,0.0,15.05917079387856
36.0,5.3637312328370064e-05,0.00012372355817126085,0.09859291319062714,0.0,14.77310668511615
37.0,5.3642392220067005e-05,0.00012092745130683696,0.10259881446434149,0.0,14.348910071805056
38.0,5.4931386546197957e-05,0.00011705326910638956,0.10718341057541979,0.0,15.179521086281346
39.0,5.6240218754965894e-05,0.00011345740252423274,0.11475841767224504,0.0,17.313155660872436
40.0,5.705857593784259e-05,0.00011020069939264614,0.11903419225222484,0.0,14.689347592967529
41.0,5.817640430273144e-05,0.00010715341496318229,0.12204267283036495,0.0,13.376683053101532
42.0,5.894033269277893e-05,0.00010393264201782636,0.12929077225851807,0.0,18.08603278499109
43.0,5.991773004186352e-05,0.00010140149130733584,0.13214530276040912,0.0,13.824105949738353
44.0,6.08190625569936e-05,9.870277704076718e-05,0.13053454950510598,0.0,50.80991477207958
45.0,6.163340141323604e-05,9.578968665728569e-05,0.133513425942571,0.0,14.284552339418928
46.0,6.320005064681146e-05,9.280348477918499e-05,0.14037516346048942,0.0,16.618054749069838
47.0,6.258672941125245e-05,9.07381440325103e-05,0.15194078502393654,0.0,14.614184583517929
48.0,6.342888718526513e-05,8.82855715146515e-05,0.15492192498114093,0.0,45.84011973624317
49.0,6.451239085680608e-05,8.594767228932891e-05,0.15775257356087485,0.0,16.135018261618846
