E vs SHE,j / mAcm2
1.649394,0.13762801136363637
1.749837,0.8350562500000002
1.849863,2.6223193181818183
1.9500490000000001,4.927535795454546
2.0499359999999998,7.472619318181818
2.149784,10.134806818181818
2.2498519999999997,12.880176136363636
2.3498099999999997,15.671232954545454
2.449659,18.49334659090909
2.549609,21.339198863636366
2.6498049999999997,24.194130681818184
2.7496579999999997,27.071835227272725
2.8496259999999998,29.952647727272726
2.94984,32.84227840909091
3.049731,35.726948863636366
3.149631,38.618278409090905
3.249593,41.49411363636364
3.349712,44.360426136363635
3.449578,47.23646590909091
3.549505,50.087250000000004
3.6496459999999997,52.97415909090908
3.7495529999999997,55.78941477272728
3.849395,58.611931818181816
3.949489,61.40738636363636
3.982833,62.29437500000001
3.8782829999999997,59.13943181818181
3.778038,56.13890340909091
3.678152,53.13339772727273
3.5781129999999997,50.11747159090909
3.47818,47.11490909090909
3.378284,44.12403409090909
3.278397,41.17726136363637
3.178187,38.21113068181818
3.078316,35.26465909090909
2.9784159999999997,32.32147727272727
2.878236,29.39357386363636
2.7783219999999997,26.474363636363634
2.6783639999999997,23.564812500000002
2.5783479999999996,20.68244318181818
2.478287,17.82243181818182
2.378408,15.035102272727272
2.278517,12.228454545454545
2.178344,9.491125000000002
2.078415,6.85159090909091
1.97858,4.3709193181818184
1.878468,2.1881909090909093
1.778481,0.6316482954545456
1.678625,0.025713988636363636
