wavelength (nm),0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0
200.0,3.46577,6.46082,6.47577,1.48419,2.00764,5.20739,5.42119,2.67563,6.71828,5.33578,1.44913,6.64109,1.75171,2.59725,4.95106,1.84317,5.64021,1.62348,1.82681,10.0,1.73742,1.90021,1.86405,3.33333,5.49796,2.15576,1.74417,1.98356,5.20478,2.03138,6.73741,1.52247,1.80613,2.30578,2.01949,2.56402,1.94987,6.96084,2.8707,6.54729,1.90063,5.53312,4.90388,1.62422,2.22577,1.66455,-1.45199,6.65064,3.13631,6.65167,2.24091,5.55797,1.9056,2.18101,5.26621,-1.16559,6.83595,1.72837,2.07358,6.52804,6.72397,2.02055,2.19111,2.10043,-1.49352,5.20657,3.33333,6.7396,6.52188,2.00305,6.52806,6.5658,1.54167,6.63414,3.33333,5.15252,5.03047,2.29104,2.05197,2.16798,6.90312,2.26822,1.78855,1.74672,2.32552,1.81399,5.25896,1.92074,3.33333,1.67186
201.0,3.06332,2.74541,6.47577,6.51655,-0.05122,0.07545,3.02994,0.29739,-0.23395,3.23629,-0.59124,-3.41607,2.76097,-0.46594,3.1967,-3.35932,3.15886,-3.45986,-0.52333,6.19745,2.80432,3.03703,-3.27951,-3.58636,2.76136,2.84688,2.85824,3.07926,3.03112,-0.26361,0.56035,-0.08355,-0.11521,-0.17127,3.44081,-0.14539,-3.22315,0.11397,-0.28059,-0.49022,-2.9024,0.2975,3.12888,-0.40805,-0.47322,2.86605,-3.56058,-2.82814,-0.36443,3.25827,0.06193,3.1721,-0.28813,3.43668,2.94399,-3.61452,0.16928,-0.21735,-0.34344,-0.02688,-3.24476,0.02823,-3.28074,3.27691,-0.38461,6.85351,-7.16593,-0.15258,2.81605,-3.75382,-0.657,-0.32823,2.71275,-3.9287,-3.33333,3.33333,6.08158,3.00594,-0.2323,-3.24553,-0.00635,-0.36622,-0.39177,2.92833,3.00922,-3.34031,3.25993,0.25059,-3.73675,-0.10733
202.0,0.11016,-0.24539,6.80161,6.71064,-0.20314,-1.53911,0.05741,-0.18744,0.00588,0.19013,-0.01862,-2.11746,-0.15962,0.05676,0.14089,-3.0253,0.10479,-3.14311,-0.13073,-0.08317,3.12219,0.08389,-2.75629,0.13543,3.02714,-0.04554,3.26317,0.12973,3.23673,0.08702,0.1879,2.93485,0.19324,0.13713,4.11425,0.67118,0.11148,3.36386,-0.01792,3.2418,-2.43994,0.32791,0.00089,-0.09945,3.09364,3.28822,0.12099,-3.05891,3.1934,0.44555,-0.12777,0.37045,0.55947,0.72513,6.25832,3.15868,-2.62926,0.32752,0.06899,-0.00882,0.65794,-2.87771,0.46402,0.38029,-0.02633,4.0396,-0.49927,6.52182,-0.16892,-0.06653,6.23881,-0.01971,-0.3314,-0.13951,0.17492,-2.83968,2.97412,0.16204,0.40675,-2.78471,0.14032,0.08056,0.23163,3.28761,6.23844,0.08623,0.67434,0.14656,0.16989,3.54218
203.0,0.33214,0.26553,6.71897,6.74514,0.67374,1.07811,0.3498,0.36013,0.82095,0.72077,0.5447,1.25606,0.68486,0.62569,0.38731,0.60732,0.5996,0.66129,0.79654,0.5689,0.65296,0.73377,0.7054,0.9506,0.81586,0.62756,0.98744,3.87721,0.78923,0.73421,0.80874,6.86186,0.5753,3.82761,0.70334,0.91968,0.55067,3.94953,3.95758,1.34973,3.82619,3.99885,0.72853,3.7482,3.75255,10.0,3.97414,0.81157,0.79365,0.8661,0.57909,7.06478,0.71775,3.99031,7.02871,0.88678,4.1194,0.79886,3.95728,1.03794,1.06224,0.71685,4.20002,6.96705,1.00676,3.83486,3.8324,3.94107,6.85129,3.70173,4.0177,4.05975,6.94968,3.91664,3.70143,3.69134,10.0,0.84621,1.23431,0.90904,3.72232,4.24785,1.02439,1.05238,4.0416,4.06113,1.09151,7.15138,0.92613,1.63928
204.0,0.06769,0.28802,0.29461,0.43993,0.61087,0.5666,0.5119,0.4927,0.58792,0.6523,0.52725,0.50339,0.60713,0.74036,0.69495,0.86775,0.56401,0.81209,0.84718,0.6906,0.75083,0.88648,0.74063,0.75986,0.92478,1.01786,0.91855,0.97051,1.07276,0.87279,1.1787,0.7546,0.78387,3.96995,0.87419,0.97743,1.10398,1.04837,3.93101,1.1571,3.95976,0.84382,1.29885,1.03176,1.03132,4.56345,1.03293,1.13677,1.23704,1.0655,1.85871,4.06666,1.1476,3.94778,4.094,1.12397,1.40071,0.96772,1.58812,1.20197,1.84414,3.91222,7.06933,4.38935,1.04743,4.27441,7.00582,1.20973,7.08061,10.0,4.32356,3.97178,4.36784,3.93459,1.16145,7.02512,7.10561,1.41151,1.21007,4.1691,3.92622,7.17881,1.1625,4.20998,1.25635,1.53917,4.63465,1.44627,1.18858,4.72704
205.0,0.08735,0.2916,0.44226,0.51525,0.49028,0.59451,0.4731,0.58206,0.58931,0.53837,0.64405,0.52195,0.64153,0.70895,0.73463,0.74613,0.63332,0.73955,0.74984,0.79444,0.82654,0.82083,0.8686,0.74777,0.79555,0.8132,0.78193,0.96026,1.1524,0.96426,1.06357,0.99647,0.97259,0.93041,1.20835,1.17882,1.15442,0.99823,1.09475,1.23472,1.08217,0.98385,1.115,1.20444,1.33082,1.75891,1.34015,1.08233,1.47335,1.4447,1.50343,1.18881,1.58861,4.18125,2.12896,1.40582,1.60742,4.16533,1.94184,1.56188,1.42921,5.02278,4.26549,1.61323,1.39573,1.65514,4.08938,1.13046,7.18844,7.12639,7.01771,1.21214,1.20135,4.15361,1.36559,4.1436,7.10561,1.64423,4.34704,4.34315,7.13296,1.8433,1.37157,1.48494,7.10249,4.41547,2.02967,4.33026,7.08696,1.5378
206.0,0.08162,0.28368,0.3997,0.38712,0.4502,0.47657,0.48028,0.48644,0.54407,0.53998,0.53239,0.52354,0.63281,0.60372,0.67378,0.76165,0.66771,0.70948,0.74039,0.6258,0.70989,0.92126,0.87967,0.76178,0.80526,0.81133,0.81353,0.90824,0.78404,0.98967,0.99651,0.97821,0.87726,0.92408,1.13804,1.14671,1.10978,0.8842,1.20194,1.13791,1.14662,1.02112,1.15214,1.14126,1.10985,1.37963,1.37679,1.26508,1.39428,1.59498,1.17702,1.35607,1.45243,1.55217,4.3104,1.31621,1.47528,4.27188,1.62996,1.51024,1.27007,1.73006,1.49134,1.48904,2.12285,1.77334,4.09646,1.39841,4.16697,4.7093,7.2576,2.27897,4.27593,4.59576,4.32718,4.3797,7.23345,1.60821,4.40311,1.6391,7.22716,4.743,1.80262,1.6235,7.0852,1.68107,1.56553,1.80394,7.486,4.33083
207.0,0.06025,0.27243,0.35116,0.41565,0.41773,0.44963,0.42749,0.50074,0.48334,0.51681,0.53219,0.5449,0.54911,0.56271,0.65501,0.70611,0.65775,0.66839,0.71204,0.65662,0.66476,0.75129,0.65524,0.67293,0.76575,0.80733,0.77061,0.9586,0.88107,0.86579,0.95519,0.92756,0.89517,0.86205,1.02479,1.06176,0.94364,0.99052,1.15186,1.11145,1.02938,1.09598,1.11407,1.05215,1.14474,1.17378,1.25026,1.14406,1.26512,1.21266,1.17118,1.28807,1.27193,1.3175,4.16897,1.3762,1.50157,1.47809,1.4631,1.4807,1.32346,1.65332,1.42389,1.46677,1.51005,1.55458,4.28286,4.19762,1.35831,4.41048,4.55071,1.60709,4.5964,1.45668,4.80224,1.61973,1.85914,1.59196,2.03584,1.88781,4.4367,4.54514,1.94257,1.9074,4.30491,1.98815,4.46947,1.93742,2.30456,1.61098
208.0,0.08349,0.24943,0.33411,0.43174,0.41797,0.41951,0.43561,0.4616,0.48058,0.49473,0.51064,0.55125,0.5215,0.55911,0.54517,0.60472,0.56131,0.62352,0.66599,0.5821,0.68524,0.68819,0.63444,0.7071,0.75058,0.76656,0.73161,0.87605,0.78027,0.74337,0.83247,0.8927,0.85161,0.86602,0.87595,0.98467,0.93273,0.97564,0.97008,0.95651,1.02397,0.95599,1.00802,1.06236,1.15219,1.14617,1.14741,1.09443,1.08344,1.12609,1.26521,1.22489,1.05068,1.29229,1.23007,1.32628,1.36695,1.44146,1.29652,1.35109,1.2944,1.45859,1.32929,1.45294,1.40461,1.51445,1.56329,1.5018,1.59817,1.55033,4.43758,2.0482,4.46055,1.63544,5.07348,4.31153,1.92185,4.41382,4.77287,2.15033,2.16995,4.61585,2.21112,1.93634,1.73281,2.0567,4.70388,4.83043,1.83297,2.05262
