wavelength (nm),0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0
209.0,0.02686,0.09218,0.27497,0.43198,0.49467,0.54975,0.67774,0.45607,0.4894,0.53987,0.53873,0.56681,0.64693,0.65866,0.68574,0.65674,0.70446,4.97224,4.67231,7.52178,4.90281,2.43953,2.03263,4.83467,4.69191,2.21287,4.81174,2.21544,4.67769,2.23215,4.97212,2.441,2.84137,7.35441,5.02189,4.89938,5.31683,5.14552,7.38985,2.37751,2.45074,4.87362,4.53746,2.09095,7.60266,7.39032,2.28151,10.0,7.6042,4.96335,4.92731,2.4236,5.13207,2.28584,2.64936,7.32433,5.24302,2.40118,5.75106,2.44611,2.20231,7.37725,4.69576,10.0,2.80259,4.84357,7.37886
210.0,-0.00525,0.07547,0.28637,0.41508,0.41832,0.50628,0.59015,0.44537,0.49486,0.50021,0.47252,0.50938,0.57616,0.57527,0.57707,0.62812,0.6222,7.61475,7.44403,7.39182,2.56741,2.75248,2.12794,4.92418,7.45105,2.32375,7.41257,2.35682,10.0,4.63436,2.32917,5.00957,2.52336,7.32565,2.17718,2.18419,4.90648,5.24298,7.34585,2.49059,5.24263,7.81698,7.36887,2.51168,4.7547,4.7076,5.34032,10.0,5.13763,10.0,2.80078,2.28441,2.70115,4.73043,4.71016,5.01054,2.28943,2.80109,5.21073,2.26196,7.28963,2.50075,7.55107,7.39121,2.66202,4.94305,7.32086
211.0,-0.00859,0.07319,0.26688,0.36423,0.40489,0.48998,0.5659,0.42828,0.47526,0.48301,0.47505,0.50566,0.56342,0.53795,0.58449,0.57137,0.56924,4.73009,4.87974,2.41971,5.1494,2.65341,5.05629,4.78888,2.42232,2.0737,4.93922,2.39284,7.42462,5.43243,4.955,7.41541,5.17325,2.07944,2.16078,2.27966,4.96932,7.78324,4.78795,2.36651,2.47177,2.81879,7.43014,2.15775,2.63968,4.74232,3.1957,5.57543,5.08681,4.94038,5.13839,2.68588,2.65353,7.72048,5.25796,2.61024,2.33469,2.82892,2.70868,4.87937,5.37614,5.56328,7.55107,7.39121,4.69573,5.03464,4.66106
212.0,0.01323,0.0795,0.27502,0.35092,0.4333,0.49229,0.5822,0.41566,0.42284,0.47709,0.48572,0.4758,0.55316,0.54372,0.56597,0.53448,0.57246,2.05252,4.86714,3.35182,2.40414,2.77296,4.73803,2.35221,2.2767,4.82115,2.36885,2.46945,7.62155,2.33516,4.81299,2.87492,7.7455,4.7694,4.82985,2.2446,5.255,2.78807,10.0,2.29055,2.43783,2.46784,5.01454,4.67321,2.41716,5.57629,5.0443,5.58663,2.22814,7.49211,2.27896,2.72615,2.66238,4.89148,2.93939,4.92914,4.92483,2.36976,2.52729,2.5437,2.90725,5.37256,10.0,5.3154,2.42196,2.33355,5.04353
213.0,-0.00698,0.04111,0.2397,0.32239,0.41857,0.47676,0.53877,0.37865,0.39602,0.43381,0.43571,0.42759,0.48884,0.48502,0.50172,0.49779,0.53132,2.08212,2.29583,2.26986,2.24137,2.23465,2.30337,4.78941,4.9058,2.43882,2.32351,4.84767,2.40856,2.20884,4.99412,2.55366,5.24822,4.86061,4.82135,2.50395,2.35101,5.0723,5.31365,2.53797,4.67911,2.25747,2.26563,5.12993,2.60031,7.85756,2.25515,5.07931,4.90887,10.0,2.82098,2.61826,4.841,7.4934,5.14884,5.01604,4.81062,5.24029,5.0049,7.51746,4.94401,5.11161,7.55808,5.03145,5.04569,2.78451,5.173
214.0,-0.01054,0.03575,0.23831,0.33385,0.39309,0.46702,0.49932,0.3659,0.40383,0.4218,0.40697,0.43429,0.47537,0.4669,0.49164,0.45883,0.49514,2.04888,2.02206,2.16198,2.23232,4.77977,2.55577,2.45797,4.85641,2.12217,2.25282,4.71889,2.19147,2.19348,2.39949,2.3774,5.13318,2.35872,2.53807,2.28472,2.51185,2.58214,2.79133,2.26663,5.04111,2.27716,2.45765,5.1308,4.94245,5.05636,7.43797,5.74146,2.88072,7.65344,2.81998,7.48368,5.05016,7.49244,7.95353,2.69765,2.51386,2.92279,7.70791,7.40513,4.879,2.68219,2.58392,5.60492,2.47066,4.88933,2.49254
215.0,0.00667,0.05032,0.23195,0.32666,0.37576,0.45392,0.51108,0.37002,0.40276,0.39942,0.40054,0.41871,0.46058,0.46474,0.47022,0.46063,0.48797,2.26367,2.0846,2.11114,2.07786,4.77464,2.04681,2.49154,2.18762,2.19223,2.09645,2.33245,2.19476,2.31727,2.2709,2.27285,2.42302,2.46613,2.53374,2.23793,2.36563,2.51424,2.74975,2.258,2.632,2.43594,2.52119,4.97182,2.90971,2.45295,5.20284,5.13956,2.67035,5.06221,2.78606,5.07124,5.27473,5.09484,10.0,2.82841,2.68833,2.74422,5.03171,2.61742,5.11131,3.00899,2.5146,3.33158,2.60911,2.49122,3.26894
216.0,-0.00991,0.04541,0.22133,0.30254,0.36159,0.42935,0.48675,0.33672,0.36121,0.36612,0.36902,0.38585,0.42241,0.42166,0.43911,0.43139,0.46319,2.06663,2.03141,1.97964,2.07244,2.17224,1.95853,2.21214,1.95263,2.10889,2.18735,2.2634,2.02695,2.25153,2.23023,2.29555,2.26326,2.24224,2.41183,2.37473,2.27814,2.22187,2.63529,2.30259,2.23777,2.39062,2.44751,2.31739,2.61139,2.49805,2.50027,2.87118,3.0131,2.82924,5.29677,2.90926,4.98911,2.59251,5.32048,3.19425,2.65991,2.90099,5.20133,2.81089,5.21092,2.96629,2.48939,2.73785,2.71948,2.76094,2.9555
217.0,-0.01077,0.05052,0.21978,0.29109,0.34769,0.41336,0.47314,0.32215,0.33856,0.35711,0.36528,0.37265,0.42494,0.40297,0.41791,0.42537,0.42463,1.86615,1.95747,1.85794,2.01036,2.07233,1.96655,2.14485,2.03825,2.11887,2.09868,2.16367,2.11432,2.08331,2.30039,2.14885,2.21926,2.21698,2.27009,2.33858,2.2868,2.2997,2.23475,2.26021,2.17931,2.59348,2.2906,2.32381,2.31965,2.75137,2.47762,2.95047,2.99441,2.82412,2.68878,2.88846,2.61221,2.58067,3.05771,3.02905,2.53029,2.70865,2.93067,2.76001,2.41908,2.96188,2.88723,2.68663,3.22825,2.72958,2.74068
218.0,-0.00821,0.04539,0.22271,0.2805,0.3584,0.40766,0.46852,0.31319,0.34066,0.34521,0.33971,0.35956,0.39071,0.39124,0.40512,0.41072,0.43026,1.86935,1.84048,1.85892,1.99991,1.96016,1.93901,2.0418,1.97172,2.0393,2.01809,2.05453,2.0309,2.04767,2.17976,2.20857,2.18286,2.2464,2.104,2.1574,2.30649,2.30062,2.10616,2.194,2.48665,2.50583,2.40705,2.46057,2.43105,2.34151,2.7879,2.6544,2.72574,3.32966,2.4514,2.75103,2.8284,3.02224,2.7834,2.53853,2.59516,2.67209,2.73118,2.61093,2.64806,2.50724,5.20758,2.57675,3.03413,2.69318,2.62646
219.0,-0.00507,0.03807,0.2122,0.28183,0.34326,0.40421,0.44035,0.29369,0.32249,0.32749,0.33159,0.34564,0.37852,0.37833,0.38568,0.39073,0.41899,1.81803,1.77884,1.86467,1.89742,1.91077,1.92923,1.97913,2.02023,1.95793,2.0682,2.10078,1.96333,2.09791,2.14563,2.09905,2.08552,2.09174,2.02444,2.12084,2.17256,2.20179,2.1206,2.28079,2.29513,2.3005,2.28026,2.40127,2.21682,2.25902,2.96836,2.61604,2.77011,2.56289,2.60642,2.88572,2.94948,2.53255,2.71447,2.64501,2.63327,2.61106,2.86559,2.51021,2.59248,2.62101,5.13866,2.80227,2.67957,5.05983,2.64912
220.0,-0.00215,0.02767,0.19008,0.27888,0.32541,0.40416,0.43553,0.29103,0.30566,0.31542,0.31971,0.33376,0.36639,0.3646,0.37905,0.36444,0.38612,1.86559,1.82696,1.86492,1.93116,1.8509,1.91986,1.9133,1.95,1.90765,2.00266,1.99737,1.94175,2.0445,2.0673,2.05836,1.98214,1.99453,2.0436,2.05073,2.1454,2.22189,2.25387,2.17241,2.18364,2.19362,2.15922,2.36555,2.13232,2.34212,2.56094,2.63336,2.57975,2.62859,2.4532,2.58744,2.77106,2.57493,2.48907,2.60469,2.69479,2.86944,2.91922,2.51286,2.51879,2.65907,2.58217,2.69746,2.68205,2.64123,2.67933
221.0,0.00205,0.02649,0.19726,0.27032,0.31383,0.3799,0.41849,0.28484,0.28739,0.30601,0.31142,0.3219,0.36589,0.34761,0.35878,0.36429,0.37601,1.83238,1.78949,1.83393,1.80536,1.81036,1.84335,1.89417,1.92998,1.88854,1.96291,1.91294,1.88936,1.95407,2.00317,1.95636,1.96149,2.07531,1.9936,2.0638,2.19774,2.14833,2.11617,2.08971,2.12264,2.13252,2.11751,2.16801,2.1845,2.20421,2.56035,2.71853,2.64416,2.70539,2.38948,2.49958,2.6857,2.62582,2.65943,2.50012,2.4636,2.57156,2.59266,2.43246,2.53081,2.40001,2.43052,2.69439,2.61888,2.6512,2.6443
222.0,0.0024,0.03672,0.18841,0.26317,0.31671,0.37818,0.41719,0.27179,0.28406,0.30316,0.29564,0.30946,0.35565,0.33452,0.34926,0.3516,0.36173,1.77907,1.80924,1.7775,1.79277,1.75543,1.80539,1.92154,1.86772,1.83191,1.9447,1.88886,1.92115,1.93883,1.96214,1.97508,1.98737,2.05896,1.97439,2.01377,2.06945,2.10333,2.02359,2.1515,2.05341,2.17523,2.06577,2.11302,2.14124,2.18296,2.49912,2.48538,2.51765,2.59516,2.3428,2.70967,2.51556,2.45669,2.4727,2.57539,2.54367,2.49724,2.61877,2.37264,2.42135,2.50855,2.49572,2.65116,2.70513,2.57131,2.596
223.0,0.00537,0.03715,0.18126,0.26072,0.31193,0.36862,0.41859,0.26715,0.27809,0.3033,0.29208,0.31047,0.34102,0.33179,0.33358,0.33729,0.3625,1.76724,1.7572,1.75849,1.77356,1.7716,1.78751,1.8604,1.85322,1.82432,1.86411,1.84904,1.88842,1.89899,1.93922,1.90521,1.97386,2.02737,1.96786,1.98248,2.07278,2.06207,2.04936,2.0668,2.00502,2.07167,2.07825,2.13424,2.0896,2.26547,2.39955,2.49889,2.53377,2.44736,2.41448,2.54442,2.65182,2.38973,2.42363,2.5386,2.46347,2.51863,2.53886,2.44059,2.55609,2.63249,2.53368,2.439,2.65794,2.42453,2.51341
224.0,0.0014,0.03872,0.1808,0.24967,0.31376,0.37504,0.41898,0.26338,0.27887,0.29402,0.28134,0.3049,0.34091,0.32571,0.33572,0.33435,0.3521,1.70448,1.76627,1.7193,1.76723,1.78139,1.77541,1.8233,1.80854,1.76744,1.81939,1.88164,1.87094,1.90309,1.85848,1.8932,1.97869,1.95417,1.90942,1.96096,2.06176,2.00522,2.02811,2.0283,2.00441,2.05009,2.08721,2.08012,2.09167,2.22974,2.4263,2.42194,2.47909,2.43666,2.38956,2.39832,2.50242,2.57511,2.46019,2.43621,2.46766,2.40981,2.45548,2.77852,2.56609,2.50594,2.50469,2.48924,2.65346,2.41627,2.46093
225.0,-0.00331,0.03794,0.1733,0.24579,0.30089,0.36626,0.40469,0.25899,0.27113,0.2826,0.26739,0.2984,0.32977,0.31679,0.32932,0.32445,0.34019,1.67593,1.71476,1.71683,1.76918,1.70165,1.74739,1.78227,1.79585,1.79035,1.79032,1.88133,1.85415,1.8717,1.85689,1.87525,1.91234,1.91568,1.9477,1.94659,2.0113,1.96192,1.96822,2.03229,1.98907,1.97571,2.04419,2.05986,2.04179,2.12429,2.3278,2.39617,2.40531,2.42874,2.41433,2.32783,2.42592,2.47631,2.37086,2.42403,2.38919,2.38988,2.34523,2.46849,2.43432,2.47268,2.53863,2.40819,2.4582,2.41457,2.47897
226.0,-0.00327,0.02948,0.16157,0.23663,0.29083,0.35386,0.39901,0.24992,0.26056,0.2806,0.2704,0.29219,0.31586,0.30384,0.32397,0.31028,0.33093,1.65415,1.66431,1.69294,1.71717,1.6634,1.73805,1.73771,1.74877,1.7865,1.77262,1.84774,1.83494,1.84064,1.84413,1.87303,1.8759,1.90326,1.91844,1.93953,1.97522,1.91252,1.94246,2.02757,1.96339,1.98802,1.96052,2.04484,2.05831,2.0813,2.31663,2.31946,2.3625,2.41062,2.41542,2.29604,2.48825,2.38,2.33746,2.41413,2.3619,2.35834,2.32949,2.40032,2.42663,2.41585,2.52146,2.34426,2.45399,2.39205,2.42625
227.0,-0.00428,0.01783,0.15446,0.22625,0.27972,0.34531,0.3825,0.23569,0.24572,0.26382,0.25761,0.2779,0.31056,0.28827,0.31086,0.30426,0.32123,1.61137,1.64244,1.64047,1.69936,1.67157,1.68924,1.71041,1.70048,1.732,1.75321,1.80042,1.777,1.8121,1.8131,1.82603,1.84351,1.87694,1.84718,1.87159,1.94333,1.87374,1.93497,1.92988,1.90889,1.99729,1.97754,1.98774,2.054,2.0346,2.31622,2.33843,2.30083,2.32294,2.32336,2.34717,2.31048,2.33355,2.33614,2.39158,2.34337,2.32696,2.28161,2.36989,2.35048,2.35658,2.41351,2.35315,2.3109,2.37039,2.33823
228.0,-0.00144,0.02057,0.14731,0.22117,0.27297,0.34067,0.37676,0.2326,0.24713,0.2614,0.25373,0.27265,0.30221,0.28612,0.30321,0.2923,0.30937,1.60783,1.59878,1.62795,1.66785,1.64191,1.68607,1.68255,1.6995,1.71044,1.73414,1.76446,1.73347,1.79458,1.78931,1.80431,1.80594,1.83569,1.82165,1.81301,1.89171,1.86515,1.88757,1.91089,1.92182,1.90764,1.95896,1.98191,2.00767,2.00558,2.29088,2.36837,2.27331,2.23571,2.26289,2.27569,2.29564,2.31538,2.34761,2.39344,2.36336,2.30991,2.2843,2.29369,2.32204,2.2894,2.32603,2.40185,2.35068,2.31522,2.31275
229.0,-0.00102,0.02587,0.1413,0.2139,0.26976,0.33187,0.37704,0.23053,0.23889,0.25491,0.25248,0.26504,0.29508,0.29094,0.30043,0.28624,0.30946,1.59439,1.56762,1.59629,1.6022,1.60959,1.64424,1.65928,1.67848,1.68894,1.71374,1.72834,1.6934,1.74156,1.72828,1.76902,1.77162,1.80698,1.82698,1.80243,1.85134,1.84158,1.87598,1.91551,1.87394,1.88259,1.9161,1.94012,1.93815,1.98149,2.22442,2.33194,2.24504,2.24992,2.27179,2.18826,2.2458,2.27056,2.25837,2.28902,2.32192,2.31466,2.33873,2.27858,2.22935,2.23578,2.22763,2.33984,2.28122,2.28239,2.27693
230.0,-0.00546,0.02327,0.13704,0.20657,0.26138,0.32082,0.36852,0.22823,0.23644,0.2502,0.24421,0.25795,0.2898,0.28392,0.2864,0.28529,0.30251,1.58513,1.54688,1.57074,1.59487,1.58542,1.61234,1.61321,1.64439,1.65769,1.69306,1.70991,1.70091,1.73869,1.70718,1.74927,1.73981,1.77328,1.76449,1.7979,1.80874,1.8147,1.8396,1.84227,1.83414,1.87872,1.91489,1.90988,1.92468,1.96291,2.22593,2.24901,2.23025,2.22493,2.25899,2.19877,2.2284,2.24337,2.22241,2.22086,2.20812,2.28389,2.22567,2.25118,2.18608,2.28408,2.18204,2.22926,2.27843,2.3034,2.28728
231.0,0.00628,0.02357,0.13232,0.20087,0.25429,0.31877,0.36629,0.2244,0.23256,0.24856,0.24122,0.25503,0.28632,0.27803,0.28023,0.27942,0.29715,1.51928,1.54581,1.56734,1.60003,1.55961,1.58731,1.60571,1.61707,1.62258,1.61834,1.67123,1.67337,1.72294,1.71224,1.73846,1.69548,1.73779,1.72327,1.74536,1.78429,1.78214,1.81053,1.83463,1.80329,1.83778,1.87463,1.87593,1.87465,1.91766,2.12978,2.18301,2.16043,2.15866,2.23828,2.17862,2.24706,2.17293,2.19678,2.21289,2.20684,2.2352,2.17455,2.20628,2.18651,2.23355,2.23071,2.18737,2.21768,2.20569,2.23902
232.0,0.00026,0.02452,0.12268,0.18895,0.24086,0.30977,0.35444,0.21383,0.21984,0.23273,0.22829,0.24489,0.27063,0.26437,0.27764,0.26723,0.28102,1.49507,1.5071,1.53121,1.5543,1.52744,1.55899,1.57871,1.56268,1.60081,1.59538,1.6405,1.63608,1.66335,1.6458,1.67482,1.66548,1.71515,1.69937,1.73659,1.74141,1.74146,1.763,1.78058,1.76728,1.82753,1.81217,1.82865,1.85129,1.90446,2.04622,2.12546,2.16247,2.08467,2.16746,2.15315,2.17277,2.18347,2.17468,2.14137,2.15139,2.1755,2.20655,2.15892,2.19396,2.17607,2.19483,2.18216,2.18464,2.16759,2.19909
233.0,0.00274,0.02577,0.11421,0.17664,0.23691,0.30549,0.35034,0.20517,0.21453,0.23286,0.2268,0.24313,0.26886,0.26074,0.27189,0.26596,0.27879,1.46751,1.47862,1.47944,1.51166,1.49383,1.50914,1.56697,1.57078,1.5581,1.58272,1.61444,1.59101,1.61901,1.62423,1.64165,1.67372,1.68782,1.6643,1.70916,1.7376,1.69782,1.72578,1.76512,1.73948,1.78022,1.76343,1.79749,1.79153,1.86779,2.0474,2.13038,2.148,2.09973,2.12031,2.12432,2.12232,2.15731,2.13529,2.15227,2.13188,2.13602,2.12139,2.11947,2.20595,2.09938,2.13523,2.12166,2.13852,2.15538,2.12334
234.0,0.00328,0.02405,0.10717,0.17109,0.22934,0.30077,0.34294,0.1962,0.21156,0.22694,0.21829,0.23487,0.2609,0.25198,0.26275,0.26159,0.2714,1.43222,1.42343,1.44423,1.48918,1.45481,1.48482,1.51785,1.53299,1.52214,1.53782,1.57364,1.56202,1.58296,1.57525,1.63594,1.64878,1.67118,1.61423,1.65054,1.69981,1.67627,1.70116,1.72911,1.71181,1.73281,1.75842,1.76367,1.79077,1.82009,2.01318,2.08001,2.03564,2.05349,2.08221,2.08579,2.11336,2.09719,2.06794,2.0677,2.08717,2.07872,2.05236,2.08863,2.16373,2.12228,2.10457,2.07688,2.12729,2.1172,2.11388
235.0,0.00091,0.02254,0.10599,0.16658,0.2248,0.29441,0.34213,0.19403,0.20864,0.22015,0.21311,0.22824,0.25998,0.24741,0.25312,0.25547,0.2604,1.39554,1.41035,1.40249,1.4489,1.43076,1.45594,1.47896,1.48535,1.48858,1.53103,1.54587,1.53425,1.54358,1.54057,1.5806,1.59721,1.61018,1.57206,1.6046,1.64865,1.63968,1.65357,1.68642,1.6511,1.68364,1.71183,1.71757,1.73603,1.77777,2.03212,2.0558,2.0195,2.00953,2.0445,2.0259,2.01687,2.04852,2.05737,2.00228,2.06228,2.02469,2.02442,2.04713,2.0677,2.04308,2.06626,2.07795,2.08572,2.06252,2.07404
236.0,0.00289,0.02151,0.09723,0.15796,0.21878,0.28722,0.33295,0.18738,0.20132,0.21457,0.20426,0.21843,0.24969,0.23782,0.24731,0.2439,0.25276,1.36837,1.36999,1.37674,1.41562,1.39456,1.41721,1.44858,1.44712,1.44539,1.47062,1.50317,1.50981,1.50864,1.5002,1.54084,1.54858,1.55546,1.55613,1.57226,1.62122,1.59479,1.61583,1.65605,1.62516,1.6382,1.68312,1.69809,1.6928,1.72274,1.97114,1.9975,1.98144,1.98346,2.00041,1.96593,1.97797,2.00371,2.00393,1.96211,2.02328,1.99853,1.9957,1.98352,1.98055,2.0153,2.02637,2.04851,2.01748,1.99783,2.01554
237.0,-0.0001,0.01716,0.09215,0.14722,0.21182,0.27759,0.32715,0.18207,0.19346,0.20502,0.19658,0.21604,0.24223,0.22589,0.23689,0.23519,0.24467,1.33284,1.32233,1.34311,1.36705,1.35508,1.39921,1.40068,1.4127,1.41806,1.44171,1.46724,1.47111,1.4692,1.47215,1.51288,1.51171,1.5197,1.50178,1.53567,1.57547,1.56666,1.56362,1.6157,1.59735,1.58051,1.62831,1.66189,1.65081,1.68256,1.90534,1.95741,1.92572,1.96089,1.97045,1.93721,1.94431,1.93212,1.94029,1.9575,1.93493,1.94269,1.95587,1.94303,1.94478,1.97676,1.98869,1.98695,1.96821,1.96732,1.95981
238.0,-0.00204,0.0168,0.08598,0.14101,0.20286,0.2713,0.32253,0.17495,0.18619,0.19497,0.19072,0.21043,0.23778,0.22055,0.22779,0.22906,0.23575,1.29838,1.28824,1.29777,1.33062,1.32662,1.34701,1.36117,1.35926,1.3663,1.38912,1.43359,1.41563,1.42145,1.43849,1.46414,1.48608,1.49074,1.45867,1.50588,1.52446,1.52243,1.52799,1.5478,1.54307,1.5516,1.57266,1.62036,1.6009,1.65412,1.88202,1.91052,1.88822,1.87676,1.91151,1.8698,1.87394,1.89329,1.8944,1.90722,1.8986,1.92031,1.9207,1.90909,1.90653,1.91714,1.96184,1.92681,1.94358,1.93802,1.91598
