E vs SHE,j / mAcm2
1.648098,0.13674039772727276
1.7494260000000001,0.684459659090909
1.8495860000000002,2.42536875
1.9497950000000002,4.91836875
2.049691,7.747613636363637
2.149565,10.742829545454546
2.2496199999999997,13.841619318181818
2.3495679999999997,17.005477272727273
2.4494409999999998,20.214795454545452
2.5493989999999997,23.452744318181818
2.649635,26.7091875
2.749516,29.97956818181818
2.849491,33.28296022727273
2.949656,36.613420454545455
3.0495479999999997,39.89753977272727
3.149447,43.161869318181814
3.249427,46.43596022727272
3.3495299999999997,49.76307954545455
3.4494309999999997,53.040034090909096
3.549331,56.34854545454546
3.6494519999999997,60.887443181818185
3.648738,60.90414772727273
3.5471519999999996,57.418409090909094
3.447027,53.85701136363636
3.347139,50.33514772727273
3.2470689999999998,46.82201136363637
3.147051,43.354159090909086
3.047202,39.89007954545455
2.947285,36.44501704545455
2.8471089999999997,33.03127272727273
2.7471189999999996,29.667937500000004
2.647246,26.3103125
2.547011,23.001965909090906
2.447095,19.688971590909087
2.347219,16.412914772727273
2.247255,13.202335227272728
2.147192,10.088755681818183
2.047291,7.086028409090909
1.947359,4.2949857954545445
1.8471600000000001,1.9150931818181818
1.747196,0.41875613636363634
