wavelength (nm),0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0
220.0,0.03829,0.16239,0.17628,0.19736,0.23077,0.2267,0.25117,0.25074,0.26091,0.2699,0.28767,0.28866,0.29916,0.30896,0.32146,0.33249,0.34539,0.35692,0.36919,0.3797,0.39511,0.40451,0.41986,0.43245,0.44208,0.45993,0.46994,0.49744,0.50417,0.51686,0.53807,0.54821,0.56653,0.5826,0.5964,0.62166,0.62412,0.64043,0.664,0.67999,0.80546,0.92158,0.94094,0.95682,0.96322,0.96768,0.96842,0.97577,0.98122,0.98902,0.98981,0.99318,0.99061,0.99081,0.98915,1.00116,0.99466,1.00125,1.00774,1.00945,1.00625,1.00209,1.00062,1.00133,0.97867,0.97598,0.97575,0.97583,0.97021,0.96669,0.9706
221.0,0.03596,0.15628,0.17041,0.18968,0.22447,0.21963,0.24347,0.24144,0.25296,0.26065,0.27807,0.28043,0.28987,0.29719,0.31072,0.3204,0.33349,0.34543,0.35659,0.36668,0.38315,0.39212,0.40699,0.41895,0.42795,0.44753,0.45657,0.48166,0.48941,0.50156,0.52114,0.53298,0.55109,0.56493,0.58043,0.60454,0.60736,0.62281,0.64736,0.66395,0.78427,0.9008,0.92334,0.93495,0.93972,0.9464,0.94673,0.95702,0.96029,0.96718,0.96938,0.96893,0.96922,0.97088,0.96849,0.97791,0.97485,0.98163,0.98682,0.98463,0.98623,0.97948,0.97699,0.98228,0.9575,0.95534,0.95453,0.95414,0.94886,0.94841,0.94721
222.0,0.03399,0.1499,0.16529,0.18233,0.21745,0.21066,0.23539,0.23296,0.24489,0.25106,0.26929,0.27139,0.27927,0.2854,0.30164,0.31083,0.32224,0.33461,0.34427,0.35524,0.37059,0.38014,0.39485,0.40567,0.41448,0.43253,0.44449,0.46618,0.47573,0.48846,0.50607,0.51915,0.53633,0.54975,0.56579,0.58786,0.59118,0.60658,0.63084,0.6466,0.76628,0.88091,0.89908,0.91278,0.91843,0.92527,0.929,0.93669,0.93791,0.94459,0.94815,0.94886,0.9511,0.95072,0.94791,0.95516,0.95663,0.95938,0.96684,0.96302,0.96313,0.95931,0.95801,0.9603,0.93783,0.93601,0.93287,0.93418,0.92719,0.92746,0.92649
223.0,0.03088,0.1434,0.15835,0.17504,0.20987,0.20275,0.22676,0.22544,0.23687,0.24217,0.26007,0.26155,0.27004,0.27439,0.28993,0.2999,0.3105,0.32361,0.33192,0.34498,0.35747,0.36833,0.38306,0.3917,0.40177,0.42066,0.42986,0.451,0.46135,0.47401,0.49222,0.50525,0.52111,0.53356,0.54949,0.57252,0.57656,0.59017,0.61393,0.63107,0.74823,0.85938,0.87927,0.89041,0.89957,0.90612,0.90964,0.9168,0.91883,0.92276,0.92553,0.92772,0.93209,0.92817,0.93007,0.93259,0.93601,0.941,0.94631,0.9407,0.94183,0.93816,0.9386,0.93935,0.91744,0.91523,0.91431,0.91105,0.90816,0.9078,0.90443
224.0,0.02799,0.13681,0.15157,0.16842,0.20215,0.19497,0.21951,0.21741,0.22748,0.23364,0.25127,0.2523,0.26008,0.26651,0.28058,0.29035,0.30068,0.31249,0.32084,0.33398,0.34591,0.35637,0.37051,0.37966,0.39028,0.40928,0.41584,0.43871,0.44836,0.46264,0.47914,0.49211,0.50712,0.5191,0.53577,0.55886,0.56302,0.57584,0.59968,0.61451,0.73282,0.8392,0.85963,0.87178,0.88157,0.88618,0.88996,0.89538,0.89888,0.90367,0.90738,0.90892,0.91134,0.9082,0.91061,0.91266,0.91719,0.91865,0.92657,0.92229,0.9222,0.91804,0.92022,0.91855,0.89665,0.89381,0.89201,0.8903,0.88786,0.88529,0.88499
225.0,0.02519,0.13058,0.14472,0.16189,0.19552,0.18827,0.21225,0.21061,0.2209,0.22569,0.24355,0.2447,0.25194,0.25913,0.27021,0.28064,0.29188,0.30232,0.31081,0.32326,0.33531,0.34585,0.35968,0.36929,0.37923,0.39827,0.4025,0.42807,0.4368,0.45075,0.46685,0.48057,0.49551,0.50641,0.52117,0.54616,0.54943,0.56277,0.58541,0.59999,0.71675,0.82162,0.84432,0.8547,0.86173,0.8678,0.8701,0.8774,0.88141,0.88405,0.88681,0.88882,0.89123,0.8901,0.89377,0.89544,0.89931,0.89977,0.90666,0.90254,0.90519,0.90085,0.9012,0.90049,0.87832,0.8744,0.87187,0.87237,0.87073,0.86607,0.86699
226.0,0.02297,0.12424,0.13929,0.15479,0.18827,0.18085,0.20434,0.20379,0.21386,0.21774,0.23488,0.23596,0.24309,0.2513,0.26162,0.27293,0.28327,0.29337,0.30212,0.31353,0.32669,0.33586,0.34871,0.35987,0.36939,0.38704,0.39152,0.41734,0.42588,0.44017,0.45511,0.46827,0.48336,0.49434,0.50877,0.53299,0.53578,0.55132,0.57272,0.58563,0.70131,0.80568,0.82575,0.83828,0.8417,0.85026,0.8514,0.86016,0.86241,0.8649,0.86937,0.87179,0.87312,0.87324,0.87391,0.87593,0.88127,0.87958,0.88819,0.88465,0.88741,0.88121,0.88147,0.88118,0.85973,0.85662,0.85278,0.85375,0.85111,0.84775,0.84906
227.0,0.0213,0.11768,0.13444,0.14966,0.18246,0.17564,0.19839,0.19826,0.20895,0.21152,0.22856,0.22909,0.23592,0.24327,0.25388,0.26604,0.27539,0.28593,0.29476,0.30663,0.31879,0.3274,0.34041,0.35091,0.36063,0.37678,0.38194,0.40743,0.41631,0.42952,0.4444,0.45769,0.47314,0.48492,0.4979,0.52102,0.52372,0.53968,0.56067,0.57509,0.68723,0.79059,0.8092,0.82288,0.82581,0.83342,0.83615,0.84355,0.8456,0.84768,0.85269,0.85553,0.85801,0.85707,0.85674,0.85962,0.86256,0.86375,0.8727,0.86913,0.86981,0.86623,0.86677,0.8656,0.84257,0.84041,0.8376,0.83617,0.83357,0.83032,0.83097
228.0,0.0193,0.11174,0.12807,0.14466,0.17669,0.16964,0.19226,0.19127,0.20168,0.20559,0.22111,0.22181,0.23061,0.23554,0.24698,0.25815,0.26717,0.27876,0.28656,0.29983,0.30946,0.31916,0.33141,0.34246,0.35171,0.36769,0.3728,0.39719,0.40579,0.41821,0.43329,0.44666,0.46094,0.47409,0.48729,0.50788,0.5125,0.52864,0.54877,0.56416,0.67292,0.77621,0.79268,0.80652,0.81032,0.81732,0.81928,0.82669,0.82801,0.83212,0.83731,0.83945,0.84316,0.84031,0.84021,0.84162,0.8443,0.84562,0.85595,0.85094,0.85123,0.84832,0.84926,0.8476,0.8232,0.82159,0.82189,0.81775,0.81495,0.81309,0.81348
229.0,0.0186,0.10614,0.12213,0.13947,0.17183,0.16374,0.18748,0.18407,0.19475,0.1992,0.21492,0.21598,0.22433,0.22971,0.2402,0.25085,0.26042,0.27205,0.27953,0.29224,0.30137,0.31169,0.32286,0.33388,0.34344,0.35944,0.36383,0.38771,0.39573,0.40801,0.42326,0.4364,0.45085,0.46262,0.47678,0.49712,0.50092,0.51691,0.53648,0.55256,0.65899,0.76338,0.77868,0.79019,0.79374,0.80141,0.80413,0.80911,0.81185,0.81629,0.82179,0.82186,0.82631,0.82433,0.82301,0.82532,0.82782,0.83052,0.8388,0.83521,0.83291,0.8345,0.8336,0.83111,0.8046,0.80393,0.80447,0.80115,0.79859,0.79613,0.79703
230.0,0.01712,0.10043,0.11575,0.13371,0.16579,0.15779,0.18092,0.1772,0.18764,0.19257,0.20826,0.2092,0.21795,0.22295,0.23304,0.24306,0.25287,0.26433,0.27133,0.28333,0.29289,0.30376,0.31415,0.32499,0.33388,0.34969,0.35425,0.37819,0.38581,0.39697,0.41342,0.42543,0.43915,0.45046,0.46396,0.48541,0.48912,0.50382,0.52388,0.53934,0.6454,0.74785,0.76296,0.77297,0.77596,0.78459,0.78678,0.79089,0.79449,0.79899,0.80457,0.80338,0.80706,0.80672,0.80614,0.80681,0.81247,0.81269,0.81948,0.81798,0.816,0.81628,0.81397,0.81211,0.78749,0.7861,0.78612,0.78237,0.77927,0.77899,0.7791
231.0,0.01643,0.09493,0.11159,0.12915,0.16058,0.15316,0.17574,0.172,0.18193,0.18627,0.20299,0.20243,0.21095,0.21702,0.22708,0.23689,0.246,0.25715,0.26425,0.27588,0.28597,0.29571,0.30614,0.317,0.32602,0.34108,0.34601,0.36901,0.37711,0.38749,0.40406,0.4153,0.42994,0.43988,0.45332,0.47552,0.4784,0.49246,0.51169,0.52631,0.63257,0.73248,0.74798,0.75619,0.76004,0.76799,0.77205,0.7754,0.77846,0.78258,0.78775,0.7878,0.78928,0.78982,0.78985,0.78946,0.7962,0.7972,0.80378,0.80219,0.80041,0.80028,0.79803,0.79704,0.77085,0.77074,0.76779,0.76571,0.76256,0.76186,0.76104
232.0,0.01485,0.08918,0.10675,0.12445,0.15505,0.14872,0.17011,0.16695,0.17646,0.18177,0.19699,0.1973,0.20453,0.21008,0.22067,0.23014,0.2387,0.25024,0.25693,0.26894,0.27781,0.28729,0.29872,0.30896,0.31747,0.33212,0.33683,0.36012,0.36794,0.37815,0.39368,0.40484,0.42035,0.4305,0.44291,0.4653,0.46749,0.48201,0.50063,0.51455,0.62065,0.71556,0.73189,0.74002,0.7454,0.75121,0.75548,0.75999,0.76231,0.76589,0.7703,0.77183,0.77294,0.77227,0.77367,0.7742,0.77941,0.78017,0.78684,0.7842,0.78445,0.78241,0.78119,0.77897,0.75558,0.75406,0.75284,0.74927,0.74663,0.74576,0.74275
233.0,0.01428,0.08406,0.10183,0.11907,0.15043,0.14323,0.16489,0.16181,0.17061,0.17628,0.19093,0.19107,0.19766,0.20427,0.21414,0.22347,0.232,0.24329,0.24952,0.26173,0.27069,0.279,0.29017,0.30079,0.30911,0.3241,0.32848,0.35127,0.35838,0.36912,0.38348,0.39522,0.41074,0.42059,0.43289,0.45442,0.45546,0.47166,0.48938,0.50233,0.60755,0.70076,0.71653,0.7235,0.72991,0.73491,0.73951,0.74549,0.74577,0.74971,0.75398,0.75651,0.75738,0.75652,0.75754,0.75841,0.7608,0.76279,0.77018,0.76699,0.76752,0.76528,0.76454,0.76312,0.73823,0.73591,0.73614,0.73292,0.72995,0.7287,0.72654
234.0,0.01289,0.07872,0.09665,0.1144,0.14521,0.13795,0.15953,0.15611,0.16508,0.17089,0.18459,0.18625,0.19172,0.19803,0.20692,0.21787,0.22485,0.23647,0.24311,0.25457,0.26298,0.27166,0.28307,0.29247,0.30033,0.31536,0.31979,0.34313,0.34844,0.35963,0.37414,0.3852,0.39991,0.41011,0.4223,0.44376,0.44442,0.45957,0.47797,0.48984,0.59416,0.68586,0.70127,0.70921,0.71372,0.71882,0.7231,0.72808,0.72983,0.73405,0.73777,0.74038,0.74088,0.74066,0.74082,0.74244,0.7431,0.74751,0.75305,0.75043,0.75071,0.74861,0.7483,0.74577,0.72216,0.71892,0.72092,0.71676,0.71324,0.71226,0.71071
235.0,0.01244,0.07444,0.09244,0.11032,0.14137,0.13392,0.15523,0.15203,0.16033,0.16523,0.17971,0.1802,0.18594,0.19261,0.20115,0.21156,0.2183,0.22956,0.23646,0.24716,0.25618,0.26467,0.27545,0.28453,0.29272,0.30769,0.31212,0.33424,0.33891,0.35053,0.3649,0.37549,0.38895,0.39913,0.41137,0.43255,0.43362,0.44749,0.46627,0.47748,0.58059,0.67256,0.68647,0.69383,0.69846,0.70274,0.70692,0.71196,0.71439,0.71881,0.72337,0.72442,0.72442,0.72503,0.72579,0.72488,0.72669,0.73168,0.73624,0.7349,0.73484,0.73243,0.73217,0.73001,0.70509,0.70313,0.70289,0.7002,0.69633,0.69564,0.69444
236.0,0.01084,0.07032,0.08797,0.10589,0.13623,0.12932,0.1504,0.14686,0.15553,0.15925,0.17351,0.17423,0.18009,0.18657,0.19462,0.20474,0.21132,0.22238,0.2296,0.23943,0.24808,0.25683,0.26817,0.27649,0.28454,0.29871,0.303,0.32504,0.32921,0.34054,0.35391,0.36511,0.37767,0.38708,0.40005,0.42113,0.42239,0.43537,0.45306,0.46474,0.56634,0.65803,0.67057,0.67899,0.68265,0.68744,0.69063,0.6946,0.69743,0.7023,0.7065,0.70773,0.70715,0.7078,0.7076,0.70758,0.71083,0.71619,0.71895,0.717,0.7174,0.71619,0.71504,0.71387,0.68725,0.68688,0.68523,0.68347,0.68004,0.67963,0.67665
