E vs SHE,j / mAcm2
1.649982,0.11716318181818182
1.750389,0.8685261363636364
1.850498,3.085123295454545
1.950699,6.111943181818183
2.050579,9.5184375
2.150455,13.128914772727272
2.2505119999999996,16.862204545454546
2.350441,20.685267045454545
2.450288,24.561267045454546
2.550238,28.491232954545456
2.65046,32.44079545454545
2.7503219999999997,36.41020454545455
2.850282,40.40380113636364
2.950482,44.387375
3.0503449999999996,48.37502840909091
3.150223,52.35876136363637
3.250212,56.32336363636364
3.350313,60.28698863636364
3.418865,62.93176136363636
3.315625,58.47318181818182
3.215257,54.17279545454545
3.115399,49.929102272727285
3.015513,45.70958522727273
2.915542,41.53064772727272
2.81552,37.37340909090909
2.715522,33.247704545454546
2.615646,29.17643181818182
2.515396,25.124795454545456
2.415467,21.151039772727273
2.315654,17.227295454545455
2.215567,13.405465909090909
2.1155939999999998,9.732903409090909
2.015735,6.303556818181819
1.915766,3.3075261363636366
1.8155700000000001,1.1183988636363635
1.715696,0.14906136363636363
