wavelength (nm),0.0,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.41666666666666663,0.5,0.5833333333333333,1.5833333333333333,2.583333333333333,3.583333333333333,4.583333333333333,5.583333333333333,6.583333333333333,7.583333333333333,8.583333333333334,9.583333333333334,10.583333333333334,11.583333333333334,12.583333333333334,13.583333333333334,14.583333333333334,15.583333333333334,16.583333333333332,17.583333333333332,18.583333333333332,19.583333333333332,20.583333333333332,21.583333333333332,22.583333333333332,23.583333333333332,24.583333333333332,25.583333333333332,26.583333333333332,27.583333333333332,28.583333333333332,29.583333333333332,30.583333333333332,31.583333333333332,32.583333333333336,33.583333333333336,34.583333333333336,35.583333333333336,36.583333333333336,37.583333333333336,38.583333333333336,39.583333333333336,40.583333333333336,41.583333333333336,42.583333333333336,43.583333333333336,44.583333333333336,45.583333333333336,46.583333333333336,47.583333333333336,48.583333333333336,49.583333333333336,50.583333333333336,51.583333333333336,52.583333333333336,53.583333333333336,54.583333333333336,55.583333333333336,56.583333333333336,57.583333333333336,58.583333333333336,59.583333333333336,60.583333333333336,61.583333333333336,62.583333333333336,63.583333333333336,64.58333333333333,65.58333333333333,66.58333333333333,67.58333333333333,68.58333333333333,69.58333333333333
209.0,0.15119,0.17445,0.76231,0.75946,0.81633,0.81909,0.81926,0.87711,0.86891,0.92349,0.94357,0.94654,0.9638,1.00969,1.00522,1.00014,1.03425,1.05916,1.08028,1.08067,1.0917,1.12367,1.12636,1.16658,1.16885,1.21798,1.24266,1.22657,1.2514,1.26077,1.28314,1.2973,1.32581,1.32304,1.37276,1.37745,1.40035,1.44163,1.47864,1.461,1.47238,1.48137,1.52224,1.48273,1.56662,1.72477,1.89817,2.02999,1.98674,2.05307,2.12915,2.0108,2.13492,2.22003,2.06084,2.10531,2.11019,2.1149,2.0715,2.15702,2.05083,2.12195,2.043,2.0555,2.16872,2.07892,2.14922,2.03577,2.13222,2.0669,2.10224,2.00467,2.05595,2.13043,2.1202,2.00297,2.1552
210.0,0.14369,0.16518,0.73119,0.73176,0.78327,0.78658,0.78373,0.82643,0.83433,0.88947,0.89779,0.91497,0.92662,0.96237,0.9679,0.96104,0.99064,1.01596,1.03571,1.03768,1.03679,1.06506,1.08512,1.12322,1.12742,1.16889,1.17642,1.17853,1.19958,1.21413,1.22526,1.25383,1.2795,1.28385,1.30619,1.31311,1.32354,1.37789,1.38309,1.39748,1.42818,1.43061,1.44029,1.43614,1.49617,1.6617,1.8924,1.99794,2.02768,2.04545,2.06907,2.00836,2.10119,2.13062,2.05163,2.08267,2.11655,2.10501,2.04524,2.14928,2.03836,2.10967,2.02953,2.05521,2.19029,2.07946,2.07339,2.06035,2.09332,2.04144,2.09043,2.01514,2.07715,2.04698,2.10978,2.029,2.0564
211.0,0.13792,0.15648,0.70375,0.70553,0.74481,0.75393,0.75804,0.78825,0.80254,0.85681,0.86306,0.87735,0.88777,0.92118,0.93564,0.92489,0.95202,0.97878,0.99664,0.98856,1.00433,1.02979,1.04499,1.07563,1.08807,1.10844,1.12835,1.13917,1.15678,1.1661,1.19149,1.22095,1.23976,1.24135,1.25771,1.26922,1.2775,1.3135,1.32126,1.34711,1.37185,1.36998,1.38011,1.38984,1.44634,1.60509,1.83243,1.93284,2.01404,2.01737,2.02444,2.01459,2.04208,2.05176,2.05647,2.07011,2.06701,2.07553,2.05375,2.07047,2.02468,2.06681,2.01257,2.06779,2.09144,1.99767,2.00657,2.05504,2.04092,2.0403,2.0053,2.00886,2.0629,1.97773,2.00634,2.01222,2.00445
212.0,0.13537,0.14943,0.67745,0.68018,0.71725,0.72556,0.73133,0.75718,0.77386,0.82824,0.83039,0.85062,0.85431,0.88099,0.90192,0.88707,0.92109,0.94012,0.95393,0.95003,0.96554,0.99082,1.01271,1.03704,1.04556,1.06199,1.08005,1.09676,1.10608,1.13681,1.14292,1.18418,1.1881,1.19241,1.20986,1.23054,1.22557,1.25144,1.27823,1.28594,1.32039,1.30912,1.32961,1.34756,1.39119,1.54823,1.78626,1.88065,1.96466,1.94363,1.96974,1.97732,1.96178,2.01088,2.00093,2.0036,1.99674,1.98321,2.00354,2.00535,1.99442,1.99355,1.98684,2.01814,2.02186,1.96039,1.97806,2.01247,2.00478,2.00914,1.99964,1.97276,1.98126,1.91847,1.95373,1.96114,1.97737
213.0,0.12897,0.14157,0.6494,0.65036,0.69205,0.70071,0.70103,0.73247,0.74612,0.80345,0.79984,0.82118,0.82385,0.85024,0.86488,0.85626,0.88529,0.90437,0.91401,0.91287,0.92634,0.95326,0.97276,0.99583,0.99985,1.02325,1.04932,1.05372,1.0641,1.09666,1.09939,1.1303,1.1424,1.14045,1.15901,1.18202,1.18953,1.20325,1.22919,1.234,1.26817,1.26636,1.27435,1.30183,1.34287,1.49128,1.73669,1.8091,1.88252,1.89272,1.92629,1.89939,1.91974,1.96533,1.97354,1.94626,1.95494,1.94382,1.9683,1.96195,1.97272,1.93716,1.96254,1.97865,1.9613,1.93157,1.9391,1.99339,1.95317,1.94347,1.93969,1.93275,1.91907,1.89741,1.89961,1.89672,1.9122
214.0,0.12564,0.13609,0.62519,0.62427,0.67513,0.67726,0.67667,0.71532,0.724,0.7816,0.77411,0.79565,0.79421,0.81912,0.83201,0.82754,0.85413,0.86744,0.88382,0.88376,0.89162,0.9189,0.93775,0.96094,0.96102,0.98637,1.01067,1.01334,1.0279,1.06671,1.05331,1.08803,1.0935,1.09819,1.11197,1.13568,1.14425,1.1574,1.18265,1.18856,1.21697,1.22514,1.22631,1.24838,1.29869,1.44814,1.67949,1.76696,1.81422,1.82347,1.85918,1.86732,1.87735,1.91332,1.91547,1.89942,1.9282,1.90403,1.9238,1.93698,1.92117,1.90317,1.92831,1.91556,1.9209,1.91865,1.90669,1.91417,1.90738,1.88763,1.899,1.86748,1.86037,1.86441,1.86276,1.86515,1.86293
215.0,0.11794,0.13059,0.60588,0.60628,0.65187,0.65901,0.6546,0.69769,0.70421,0.75953,0.75096,0.76965,0.77372,0.79525,0.8005,0.80295,0.82331,0.83479,0.84978,0.85654,0.86076,0.88451,0.9068,0.93103,0.92576,0.95468,0.97773,0.97491,0.99345,1.02026,1.0212,1.048,1.05648,1.05728,1.07446,1.09284,1.10176,1.1187,1.13963,1.15128,1.16997,1.18138,1.17783,1.20323,1.24117,1.40436,1.63411,1.71801,1.75423,1.77306,1.80885,1.82361,1.81877,1.8371,1.86984,1.84644,1.86659,1.86347,1.86599,1.88772,1.86418,1.87042,1.87803,1.88466,1.87345,1.87415,1.8648,1.86617,1.8633,1.84108,1.85071,1.83762,1.83432,1.83664,1.80993,1.80727,1.80235
216.0,0.11407,0.124,0.58433,0.59117,0.63933,0.64535,0.63952,0.6806,0.69105,0.74259,0.73482,0.74787,0.7522,0.7746,0.78344,0.77907,0.80166,0.81122,0.82588,0.82993,0.84229,0.85797,0.87742,0.90039,0.90161,0.92696,0.94102,0.94514,0.96171,0.98609,0.9908,1.01575,1.02022,1.02556,1.04258,1.06157,1.06718,1.08421,1.1064,1.11294,1.1295,1.14707,1.14457,1.16095,1.20226,1.36609,1.58337,1.68198,1.71014,1.72741,1.76458,1.78232,1.78913,1.77796,1.82797,1.80845,1.80497,1.82378,1.81164,1.82036,1.81253,1.81967,1.82827,1.84144,1.83074,1.82766,1.81808,1.81993,1.82589,1.81631,1.80421,1.80523,1.79633,1.7888,1.75829,1.76647,1.76606
217.0,0.10923,0.11825,0.5682,0.57742,0.61952,0.63402,0.62411,0.66658,0.67394,0.72532,0.71795,0.73148,0.73244,0.75476,0.76644,0.75886,0.7802,0.79249,0.80289,0.81097,0.82081,0.82984,0.85298,0.87689,0.87841,0.90453,0.91607,0.91799,0.93298,0.9533,0.96128,0.98774,0.99534,0.99716,1.00836,1.03029,1.03744,1.05911,1.08077,1.07741,1.09733,1.11499,1.11543,1.13219,1.16503,1.32771,1.54017,1.6302,1.66978,1.68849,1.71966,1.73407,1.74437,1.74622,1.78367,1.76628,1.75203,1.77809,1.76595,1.77598,1.76506,1.79349,1.77445,1.79787,1.78894,1.77746,1.77313,1.78252,1.77566,1.78119,1.75164,1.77396,1.74904,1.74102,1.72077,1.72009,1.72668
218.0,0.10563,0.11521,0.55165,0.56449,0.61046,0.62218,0.6135,0.65319,0.65977,0.70987,0.70294,0.71876,0.71343,0.73807,0.74839,0.74191,0.76109,0.77373,0.7851,0.78858,0.79926,0.81371,0.83034,0.85217,0.85967,0.88279,0.88915,0.89289,0.91011,0.93196,0.93273,0.96192,0.9703,0.97378,0.9816,1.00809,1.01733,1.03146,1.05239,1.05222,1.0678,1.08936,1.08713,1.1065,1.1371,1.29267,1.50183,1.59075,1.63168,1.6593,1.68071,1.69551,1.70915,1.71812,1.72568,1.72937,1.72955,1.74483,1.7352,1.73128,1.73731,1.74945,1.72964,1.74391,1.7394,1.73645,1.73065,1.73451,1.7327,1.73501,1.71274,1.72241,1.70109,1.69549,1.68019,1.68445,1.68333
219.0,0.10134,0.11148,0.54213,0.55126,0.59809,0.60673,0.60134,0.64491,0.64379,0.69556,0.69079,0.70521,0.69885,0.72261,0.72948,0.72621,0.74364,0.75457,0.76685,0.77192,0.7759,0.79889,0.80916,0.8326,0.8404,0.86066,0.8721,0.87312,0.88922,0.91177,0.91135,0.93788,0.94453,0.95024,0.96064,0.98494,0.99055,1.00292,1.03092,1.03069,1.04315,1.06118,1.06116,1.08015,1.11099,1.26483,1.46772,1.55331,1.59627,1.61923,1.64653,1.66919,1.66467,1.68448,1.68504,1.69513,1.70354,1.70632,1.70175,1.70366,1.70468,1.70633,1.69623,1.69779,1.70393,1.69583,1.6965,1.69928,1.69406,1.69132,1.67234,1.67393,1.66281,1.65612,1.65478,1.65573,1.65074
220.0,0.09567,0.10566,0.53199,0.54135,0.58825,0.59243,0.58961,0.63059,0.63233,0.6823,0.6773,0.69185,0.68453,0.70838,0.71159,0.70943,0.72758,0.73554,0.74862,0.75315,0.75637,0.78356,0.79051,0.81296,0.81865,0.83795,0.85233,0.85017,0.86668,0.8895,0.88968,0.91217,0.91942,0.92543,0.9348,0.95917,0.96669,0.97535,1.00217,1.01193,1.02033,1.03612,1.03495,1.05553,1.08637,1.2365,1.44022,1.51855,1.56475,1.58432,1.61637,1.62566,1.6318,1.64446,1.64525,1.6593,1.66485,1.66974,1.66597,1.67017,1.67574,1.66529,1.66599,1.66364,1.6619,1.65972,1.65661,1.65917,1.64931,1.64202,1.64361,1.62797,1.63258,1.61862,1.6164,1.62073,1.61489
221.0,0.09371,0.1007,0.52628,0.53089,0.58029,0.58208,0.5788,0.62019,0.62208,0.67129,0.66215,0.67997,0.67292,0.69708,0.70028,0.69494,0.7128,0.72274,0.73635,0.73905,0.74216,0.76578,0.77639,0.79426,0.80154,0.8185,0.83538,0.83117,0.84824,0.87199,0.8714,0.89355,0.89908,0.90412,0.91695,0.93737,0.94507,0.95432,0.97804,0.98939,1.00146,1.01672,1.0158,1.03122,1.06781,1.21635,1.4075,1.48619,1.53007,1.55152,1.57518,1.59392,1.59569,1.60903,1.61571,1.63065,1.62295,1.62702,1.62689,1.64221,1.63547,1.63302,1.63904,1.63793,1.62901,1.62837,1.61933,1.62816,1.61884,1.60465,1.60214,1.59464,1.59933,1.58748,1.58729,1.5826,1.58162
222.0,0.09334,0.09633,0.51633,0.52121,0.56984,0.57302,0.56991,0.60786,0.61202,0.65906,0.64913,0.66931,0.66133,0.68151,0.68804,0.68159,0.69853,0.7101,0.72309,0.72512,0.72856,0.74796,0.76222,0.77673,0.78548,0.80322,0.8157,0.81455,0.82911,0.85187,0.85424,0.87279,0.88521,0.88507,0.8961,0.91786,0.92559,0.93692,0.95523,0.96745,0.9847,0.99459,0.99661,1.01049,1.04373,1.19144,1.37808,1.45707,1.49339,1.51858,1.54005,1.55806,1.56036,1.57492,1.5854,1.58986,1.58452,1.59866,1.59457,1.61021,1.60278,1.60022,1.60081,1.60574,1.59657,1.59768,1.5901,1.59175,1.58601,1.58026,1.57173,1.56531,1.56866,1.55681,1.55232,1.5442,1.54244
223.0,0.09345,0.09303,0.50454,0.51097,0.55984,0.56299,0.56076,0.5976,0.59997,0.64714,0.63849,0.66005,0.64939,0.66899,0.67599,0.66987,0.68823,0.69793,0.70892,0.71032,0.71545,0.73504,0.74903,0.76383,0.77104,0.78708,0.79912,0.80125,0.80934,0.83753,0.83808,0.85626,0.86978,0.8686,0.88246,0.90009,0.90907,0.91769,0.9363,0.94618,0.96599,0.97721,0.97612,0.99125,1.02217,1.16967,1.35246,1.42501,1.4591,1.48613,1.50596,1.52676,1.52768,1.54282,1.55444,1.55556,1.55498,1.56666,1.56421,1.57368,1.57026,1.57226,1.56996,1.57002,1.56523,1.5681,1.56194,1.55901,1.55857,1.55611,1.54061,1.54274,1.53099,1.52569,1.52166,1.51135,1.51073
224.0,0.09039,0.09076,0.49234,0.50313,0.54665,0.55144,0.55029,0.5874,0.59023,0.63786,0.62871,0.64822,0.63766,0.65618,0.66449,0.65923,0.67608,0.68536,0.69577,0.6992,0.7025,0.72226,0.73391,0.74988,0.75816,0.77178,0.78367,0.78698,0.79184,0.81999,0.82143,0.84062,0.85494,0.85038,0.86525,0.88131,0.89204,0.90181,0.91742,0.92758,0.94926,0.96061,0.9588,0.97384,1.00052,1.14809,1.3304,1.39897,1.42834,1.45897,1.47993,1.49575,1.499,1.51157,1.52389,1.52227,1.52871,1.53866,1.5352,1.54198,1.53848,1.54322,1.53664,1.53397,1.53469,1.53325,1.53442,1.52168,1.525,1.52584,1.51112,1.50895,1.50075,1.49575,1.48626,1.48234,1.47985
225.0,0.0878,0.08975,0.48475,0.49526,0.53515,0.544,0.53995,0.57926,0.57936,0.62768,0.61836,0.63715,0.62478,0.64525,0.65448,0.64894,0.66648,0.67239,0.68197,0.68776,0.69065,0.71026,0.72022,0.73789,0.74387,0.75474,0.76915,0.77257,0.7751,0.80636,0.80524,0.82798,0.83856,0.83388,0.84937,0.86421,0.87553,0.88406,0.90142,0.91131,0.93082,0.94715,0.93908,0.95592,0.98243,1.12552,1.30768,1.37254,1.40372,1.4314,1.45156,1.46194,1.47517,1.48345,1.48956,1.49232,1.4987,1.50811,1.50374,1.5103,1.50636,1.51351,1.50881,1.50512,1.50393,1.50043,1.50297,1.48996,1.49233,1.49051,1.47995,1.47906,1.47149,1.46435,1.45624,1.45595,1.4512
226.0,0.08544,0.08826,0.47751,0.4869,0.52413,0.53537,0.53145,0.56994,0.56876,0.61668,0.60847,0.62813,0.61547,0.63311,0.64611,0.63778,0.65497,0.66057,0.67126,0.6765,0.67954,0.69821,0.70698,0.72601,0.73158,0.74299,0.75439,0.75799,0.76454,0.79061,0.79135,0.81199,0.82343,0.81938,0.83343,0.85063,0.86022,0.86857,0.88844,0.89419,0.91225,0.93142,0.92368,0.93859,0.96792,1.10453,1.28264,1.34794,1.37812,1.40123,1.42657,1.43572,1.44701,1.45646,1.46194,1.46446,1.47286,1.48087,1.47497,1.4827,1.47516,1.48378,1.48113,1.47825,1.47831,1.47245,1.47254,1.46193,1.46143,1.45687,1.44973,1.44637,1.44551,1.43602,1.43257,1.42705,1.42073
227.0,0.08386,0.08463,0.47066,0.47715,0.51444,0.52404,0.52155,0.55905,0.55446,0.6037,0.59834,0.61897,0.60573,0.62139,0.6314,0.627,0.6456,0.64849,0.65833,0.66366,0.6681,0.68594,0.69515,0.7148,0.71776,0.72814,0.73972,0.74331,0.75172,0.77401,0.7783,0.79938,0.80813,0.80514,0.81739,0.83722,0.84344,0.85327,0.87387,0.87938,0.89498,0.91498,0.90515,0.92067,0.95154,1.08356,1.25804,1.32039,1.35301,1.37169,1.39897,1.40634,1.41843,1.42826,1.43395,1.43438,1.44367,1.45147,1.44551,1.4517,1.44618,1.45409,1.45375,1.44984,1.45009,1.44179,1.44246,1.4355,1.43277,1.43083,1.42301,1.41853,1.41689,1.40587,1.40648,1.39956,1.39547
228.0,0.08218,0.08012,0.4624,0.46667,0.50564,0.51184,0.51106,0.54626,0.54436,0.5921,0.58673,0.60987,0.5964,0.61215,0.6182,0.61608,0.63483,0.63742,0.64526,0.65282,0.65591,0.67356,0.68285,0.70497,0.70607,0.71706,0.7272,0.72979,0.7399,0.76061,0.76383,0.78388,0.79289,0.79052,0.80241,0.82246,0.82877,0.83728,0.8571,0.86325,0.8787,0.89797,0.89045,0.90424,0.93457,1.06698,1.23533,1.29339,1.32648,1.34517,1.37106,1.37992,1.38827,1.39771,1.40741,1.41035,1.41537,1.41947,1.42068,1.42118,1.41981,1.4247,1.42414,1.42208,1.42292,1.41583,1.41535,1.41156,1.4057,1.40058,1.39618,1.38855,1.38619,1.37935,1.37666,1.37183,1.36736
229.0,0.07924,0.07683,0.45473,0.45606,0.49561,0.502,0.49891,0.53505,0.53483,0.58128,0.57412,0.59541,0.58441,0.60033,0.60414,0.60521,0.62111,0.62612,0.63108,0.64011,0.64238,0.65922,0.66857,0.69167,0.6915,0.7017,0.71284,0.71568,0.72482,0.74922,0.7479,0.76857,0.77604,0.77557,0.78577,0.80568,0.81247,0.82202,0.83911,0.84716,0.86229,0.88087,0.87256,0.88676,0.91411,1.04829,1.21295,1.26724,1.29795,1.32003,1.34164,1.34839,1.36121,1.36887,1.37471,1.38418,1.38604,1.39066,1.39085,1.39297,1.39328,1.39467,1.39402,1.39437,1.39204,1.38733,1.38586,1.38465,1.37836,1.3734,1.36887,1.36099,1.35782,1.35111,1.3457,1.34149,1.33757
230.0,0.07678,0.07498,0.44473,0.44564,0.48638,0.49177,0.4869,0.52394,0.52521,0.57266,0.56263,0.58215,0.57331,0.58847,0.59318,0.59286,0.60929,0.61341,0.61708,0.6261,0.62912,0.64688,0.65469,0.67766,0.67583,0.68745,0.69879,0.70195,0.70959,0.73711,0.73367,0.75225,0.75887,0.76024,0.77012,0.78819,0.79754,0.8042,0.82271,0.83055,0.84626,0.86225,0.85565,0.87023,0.89576,1.02919,1.18962,1.24402,1.27243,1.29572,1.31161,1.32404,1.33417,1.34091,1.347,1.35933,1.35797,1.36353,1.3644,1.36491,1.3669,1.36458,1.36321,1.36687,1.36144,1.36119,1.3571,1.35755,1.34907,1.3426,1.3428,1.33309,1.32736,1.32451,1.31754,1.31323,1.30523
231.0,0.07547,0.07288,0.43558,0.43626,0.47581,0.48004,0.47439,0.511,0.51311,0.56132,0.54877,0.57059,0.56133,0.57585,0.58198,0.58056,0.59585,0.59929,0.60426,0.61327,0.61702,0.63382,0.64057,0.66313,0.66021,0.67145,0.68295,0.68731,0.69535,0.72167,0.71877,0.73651,0.74378,0.745,0.75331,0.77222,0.78139,0.78863,0.80749,0.81329,0.82746,0.84548,0.83669,0.85209,0.87756,1.00926,1.16517,1.21774,1.24643,1.26882,1.28344,1.29691,1.30752,1.31504,1.31777,1.32843,1.32882,1.33684,1.33474,1.3377,1.33963,1.33819,1.33479,1.33783,1.3334,1.33186,1.32679,1.32618,1.32143,1.31366,1.31407,1.30461,1.29868,1.29507,1.28798,1.28578,1.27681
