,III_H2SO4,VII,Baseline,III_H3PO4,r2
0.0,3.145229200110631e-07,-6.219785808586306e-07,0.0011973566723285029,0.0,25.39463147891802
1.0,1.3855618977327922e-06,4.824025440635639e-07,0.0021468758727158726,0.0,22.169783022678846
2.0,1.732519761862203e-07,1.3739607395724986e-05,0.02262676567323662,0.0,59.969120510240195
3.0,-7.55066932934599e-06,2.409505021642587e-05,0.0778348428655302,0.0,2.2101919782665753
4.0,-1.2049784338668913e-05,2.898936039437349e-05,0.14205751612424844,0.0,2.7244850234804234
5.0,-1.0086803972794793e-05,3.567463877491568e-05,0.20192124629741195,0.0,39.059793999928935
6.0,-1.2873500984832524e-05,4.1572605816958395e-05,0.24887209440191974,0.0,2.7930451910220966
7.0,-1.0180008291620228e-05,4.9940347687202366e-05,0.060746947071975976,0.0,3.1115892913055827
8.0,-1.4233123480097948e-05,5.812762604598068e-05,0.09648717078912955,0.0,26.891464918799127
9.0,-1.6611033948600466e-05,6.221724086968446e-05,0.10629101387946067,0.0,21.75050338844631
10.0,-8.67882309487538e-06,6.778680118417763e-05,0.06723869536083536,0.0,23.842269905748736
11.0,-2.2373668004220587e-05,7.620889582571907e-05,0.11752613310396906,0.0,25.69246457767488
12.0,-2.6154602634765404e-05,8.228357324402003e-05,0.15431993726922033,0.0,104.33459972711191
13.0,-2.586531305830423e-05,8.631069792510565e-05,0.13573555668695653,0.0,4.056710100569664
14.0,-2.2264539827731164e-05,9.532191604256276e-05,0.12105738821167113,0.0,92.85320388668342
15.0,-1.3505196065628472e-05,0.00010053226975348633,0.08226030345820279,0.0,40.52701310511049
16.0,-2.210648607843106e-05,0.00010529967110076704,0.11116619664376413,0.0,13.562073378998651
17.0,-2.815756143013603e-05,0.0008242848663670321,0.13989852179869114,0.0,128.6235181651305
18.0,-6.912332800577916e-06,0.0008241344820176594,0.06935805240546297,0.0,143.86615300983706
19.0,-1.5164591971041058e-05,0.0008311807807392922,0.07980918409776218,0.0,104.91700167788062
20.0,-2.3833843486205622e-05,0.0008346179131572491,0.13329288543214887,0.0,195.86760539943785
21.0,-2.4751657228910926e-05,0.000836566719771773,0.08741918986562161,0.0,131.57813895169002
22.0,-9.128738781984654e-06,0.0008397090807962285,0.07336308144746188,0.0,60.411478841335075
23.0,-2.2071898532805295e-05,0.0008376500711602954,0.14352471276686582,0.0,79.46223971615876
24.0,-1.3902923326487421e-05,0.0008429331339573744,0.10487410660644159,0.0,161.16208763019887
25.0,-1.0524106296702534e-05,0.0008360070831250241,0.10743784045615258,0.0,79.86419915058448
26.0,-1.703851402444874e-05,0.0008550302992446979,0.12687740730171934,0.0,173.19510543271068
27.0,-1.827954893695777e-05,0.0008531219653091118,0.16438988715417624,0.0,78.04625955846421
28.0,-1.5190770468708299e-05,0.0008613157076101009,0.11941731618410746,0.0,183.12928727240117
29.0,-1.1348484398208657e-05,0.000864740648767968,0.11127357202531009,0.0,72.0688117527494
30.0,-5.054779135546939e-06,0.0008645490172847136,0.09362991771179872,0.0,102.73224777751253
31.0,-9.90918533993604e-06,0.0008676482608600886,0.12497524752936241,0.0,115.07042886708852
32.0,-3.2679542489983384e-06,0.0008740611276976002,0.10941624823059357,0.0,92.42483925002942
33.0,-2.138281919480244e-06,0.0008759247441661847,0.11501080099558843,0.0,105.55306573187141
34.0,1.0724854722900442e-05,0.0008790301930887935,0.04552195577162465,0.0,112.77719082948995
35.0,-9.39202987324308e-07,0.0008805334124290546,0.10665852871642283,0.0,70.05065107707559
36.0,-8.72019139225784e-06,0.000885059801103132,0.15624035732905872,0.0,132.88878733444454
37.0,-2.09544839806083e-06,0.0008876245271698663,0.11140081588648774,0.0,110.8013572162727
38.0,8.286173873865312e-07,0.0008893523738780326,0.11393077800210848,0.0,127.46852233557901
39.0,1.3972422583700786e-06,0.0008893843979594248,0.1298031644272804,0.0,123.79901322063401
40.0,2.1144802732241118e-05,0.0008945163650837031,0.04130630979040012,0.0,100.92309433479308
41.0,1.814560023768573e-05,0.0008973712243323103,0.062235445170566735,0.0,59.430972102021975
42.0,1.070164323570573e-05,0.0008986636778898907,0.096380093469727,0.0,123.30175452508959
43.0,5.993725999487249e-06,0.0008968169673011552,0.13063143974642058,0.0,76.34880156298172
