E vs SHE,j / mAcm2
1.6483640000000002,0.14616772727272725
1.749709,0.6412909090909091
1.849846,2.3562875
1.9500520000000001,4.939320454545455
2.049953,7.948113636363637
2.149822,11.170772727272727
2.249888,14.525795454545454
2.349833,17.956511363636366
2.449684,21.442897727272726
2.549641,24.951045454545458
2.6498329999999997,28.49189204545455
2.7496959999999997,32.04080681818182
2.8497209999999997,35.58636363636363
2.9498539999999998,39.135562500000006
3.04975,42.66647159090909
3.149648,46.20068181818182
3.249641,49.69829545454545
3.349744,53.227000000000004
3.449629,56.71785227272727
3.549508,60.65977272727274
3.649672,64.77630681818182
3.649016,64.55147727272727
3.547392,60.659431818181815
3.4472549999999997,56.87437500000001
3.347372,53.15040340909091
3.2473159999999996,49.40128409090909
3.147312,45.69027272727273
3.047427,42.00373863636364
2.947492,38.33445454545454
2.847323,34.70639772727273
2.7473419999999997,31.09180681818182
2.647475,27.50618181818182
2.547301,23.94644318181818
2.447368,20.44246022727273
2.3475189999999997,16.938028409090908
2.2475669999999996,13.504051136363637
2.147485,10.161357954545455
2.047599,6.982744318181818
1.947675,4.084436363636364
1.847445,1.7634710227272727
1.7475040000000002,0.37511090909090905
