E vs SHE,j / mAcm2
1.649869,0.08520017045454546
1.750315,0.6722937499999999
1.85044,2.622515340909091
1.950647,5.430451704545455
2.0505269999999998,8.644874999999999
2.150421,12.0688125
2.2504679999999997,15.630107954545453
2.350441,19.27185227272727
2.450284,22.964920454545453
2.5502119999999997,26.70434090909091
2.650455,30.472914772727275
2.7503089999999997,34.25234659090909
2.850313,38.05809659090909
2.950494,41.87225568181818
3.0504179999999996,45.67338636363636
3.150282,49.4769375
3.2502929999999997,53.257875000000006
3.35038,57.04142045454545
3.450247,60.87113636363636
3.550162,64.62369318181818
3.641241,68.01857954545456
3.55051,64.39409090909092
3.451297,60.331193181818186
3.351502,56.18642045454546
3.251479,52.10823295454546
3.151446,48.043460227272725
3.051593,44.03185795454546
2.9516649999999998,40.052710227272726
2.85147,36.193323863636365
2.7515069999999997,32.26866477272728
2.65161,28.369374999999998
2.551456,24.51553409090909
2.4515149999999997,20.720738636363638
2.35165,17.003676136363634
2.2517,13.390982954545454
2.151592,9.904130681818181
2.051718,6.646943181818182
1.9518280000000001,3.747912499999999
1.8515890000000002,1.4895909090909092
1.751643,0.28604999999999997
1.6517870000000001,-0.03973707386363636
