,III_H2SO4,VII,Baseline,III_H3PO4,r2
0.0,8.170725372222122e-07,-3.72912865607125e-08,-7.928404536815132e-05,0.0,2.5183267426640015
1.0,6.814936687167844e-07,4.477733482639746e-07,0.00035279316469974804,0.0,2.791698959210747
2.0,1.8486875223282126e-06,1.074002819971412e-06,0.0008627294353318257,0.0,1.2937437415169484
3.0,4.4876193299125486e-06,1.0716401510396501e-05,0.0411301042017897,0.0,2.7728937867128822
4.0,5.731634118590019e-06,1.6666336615060888e-05,0.01623409543964094,0.0,27.654482401417457
5.0,6.298693287567278e-06,2.3901119055839857e-05,0.027640051051612314,0.0,3.0412994205207693
6.0,-1.1516922359518518e-06,3.1045699014400784e-05,0.013701789624787072,0.0,2.897142534032153
7.0,7.021004100486108e-06,3.428466899362641e-05,0.039429122458757314,0.0,54.526210560456455
8.0,6.683712003580124e-06,4.273237146838728e-05,0.042835394249082545,0.0,63.832729160533404
9.0,7.1349696695231515e-06,4.5287841425941125e-05,0.006566708011635948,0.0,105.94245468851003
10.0,5.787937910443445e-06,5.1002260025633286e-05,0.028768592728206643,0.0,1.7724636427206726
11.0,4.465919695060327e-06,5.090724245057072e-05,0.037731439100486194,0.0,3.5561242226457748
12.0,7.544574504177018e-06,6.163324677897609e-05,0.03060431110332738,0.0,1.600168567092637
13.0,-1.7966239310040151e-06,6.680658385400363e-05,0.028201942573018907,0.0,6.3516220392967275
14.0,6.870855119083523e-06,6.834416647727152e-05,0.006085011751710307,0.0,2.315497091823876
15.0,-5.097572627483975e-06,7.787808513072715e-05,0.03691228412901116,0.0,3.541224451354295
16.0,7.499559603090493e-06,8.194256892972586e-05,0.02735686894456074,0.0,2.3547022793158603
17.0,6.833187662007851e-06,8.706758203561362e-05,0.014710776697302062,0.0,2.4483171157989023
18.0,-1.4424489088070332e-05,8.927546755862368e-05,0.04934731251268339,0.0,20.33269748144609
19.0,3.6529290242006537e-06,9.779568673037189e-05,0.04044345777548634,0.0,127.53981621593557
20.0,5.8800755709614e-06,0.00010382178264466145,0.023402322427639486,0.0,25.461008452675053
21.0,7.469016996226969e-06,0.00010794210847203117,0.011318187035105102,0.0,1.7253082005769256
22.0,8.110995660986867e-06,0.00011494846188774257,0.027671981005693274,0.0,24.7516807872004
