,III_H2SO4,VII,Baseline,III_H3PO4,r2
0.0,-4.088836176106359e-07,4.606266395834207e-06,0.0311561639835026,0.0,0.6138298586393748
0.25,5.267743723596419e-06,4.395382412535766e-06,0.026627316367185475,0.0,0.7141923515266047
0.5,2.4359569975951163e-07,6.714074616170821e-06,0.035974384595330706,0.0,1.1749241182328627
0.75,9.732802692631496e-07,7.81805592064512e-06,0.050089197610768965,0.0,1.3352944080866753
1.0,1.1310821672619594e-06,9.901950340206568e-06,0.06132916504007461,0.0,1.502427908434529
1.25,3.5544700573042836e-06,1.1205127802377758e-05,0.058758606779127504,0.0,1.6569455737570689
1.5,4.053841536664486e-06,1.2911207166990885e-05,0.08201644202800791,0.0,1.2848465425632913
1.75,3.8715304071503085e-06,1.3759406348844553e-05,0.11315508991964224,0.0,0.5509960774507762
2.0,4.505104953590351e-06,8.251428452085482e-06,0.08220226043569728,0.0,1.483745392326657
2.25,6.027767850390296e-06,1.8935090930931273e-05,0.09235598785467207,0.0,0.964348913568161
2.5,7.284207120629869e-06,1.9520329131467106e-05,0.07224415346596004,0.0,1.2189737295080456
2.75,6.608731046951747e-06,2.0732674317803307e-05,0.10052935433746199,0.0,0.47375630421628795
3.0,4.127504034602427e-06,2.1674879660890224e-05,0.08890225642124236,0.0,1.0284796238950265
3.25,5.98055938457454e-06,2.4177711327937717e-05,0.10998338322187416,0.0,0.7791409651564112
3.5,-4.924611799524507e-06,2.6688035488094887e-05,0.10247174587538743,0.0,2.341716104709901
3.75,6.249425546851818e-06,2.68417118726365e-05,0.095596282431762,0.0,34.29840960435782
4.0,8.120851303145348e-06,2.907302667910659e-05,0.12264495169163533,0.0,0.6714810164684006
4.25,8.194197532688792e-06,2.981884427231852e-05,0.13353979264657526,0.0,0.7377889302867537
4.5,7.020329763710038e-06,3.21268054384377e-05,0.08664941138806438,0.0,0.35497088592673226
4.75,8.63033320430416e-06,3.331872717346897e-05,0.0847031189558281,0.0,0.5122300853130509
5.0,9.43671104379265e-06,3.5060003667289745e-05,0.10899802967760816,0.0,0.3572548654436859
5.25,9.378981455044006e-06,3.725916769928568e-05,0.12877854754941517,0.0,0.4022819042638688
5.5,9.315299032169442e-06,3.8406268352289694e-05,0.07020021719623454,0.0,0.9423893498596437
5.75,9.713516309241492e-06,4.043229293213737e-05,0.07693667565349256,0.0,0.88673850246023
6.0,1.0103855051073629e-05,3.9641207536574564e-05,0.09265031758849132,0.0,0.9497457292362531
6.25,9.458407495157555e-06,4.287276713734236e-05,0.09586215749500386,0.0,0.854662994875789
