E vs SHE,j / mAcm2
1.648312,0.1353924431818182
1.749655,0.6534153409090909
1.8497890000000001,2.358039772727273
1.950008,4.83856534090909
2.049908,7.672545454545454
2.149779,10.681755681818181
2.249841,13.801789772727274
2.3497779999999997,16.987448863636363
2.449662,20.225352272727275
2.549609,23.496556818181816
2.649867,26.80194318181818
2.7497209999999996,30.113818181818182
2.84971,33.451420454545456
2.9499139999999997,36.77857954545455
3.049801,40.130528409090914
3.1496839999999997,43.46931818181819
3.2496899999999997,46.80750568181818
3.34979,50.254295454545456
3.4497009999999997,53.5754375
3.549623,56.901534090909095
3.649769,60.20147727272727
3.648981,60.05443181818182
3.5473969999999997,56.51386363636363
3.4472739999999997,53.01408522727273
3.3473599999999997,49.53997727272727
3.247333,46.16402272727274
3.147305,42.73951136363637
3.047459,39.391994318181816
2.947539,36.0095
2.847365,32.62977272727273
2.747387,29.264482954545453
2.647516,25.930022727272725
2.547281,22.60757386363636
2.447362,19.335937499999996
2.3474969999999997,16.09073295454545
2.247525,12.910278409090909
2.147424,9.815193181818183
2.047544,6.869397727272727
1.9476390000000001,4.11448125
1.8474300000000001,1.8008522727272727
1.747501,0.3855830113636364
