wavelength (nm),0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0
200.0,-0.00082,0.03215,0.32227,0.93129,0.28458,0.71165,0.55552,0.64449,1.05186,0.50313,1.12018,0.73216,0.77615,0.49144,0.5101,3.70542,0.50008,1.11229,0.40372,0.86658,0.87629,0.57266,1.23252,0.76155,0.61739,0.59723,0.67217,1.03312,10.0,0.54817,10.0,0.7699,0.62604,0.96112,3.57868,1.02592,1.55918,1.00049,1.07082,0.64968,1.13673,0.99072,0.99206,0.55771,0.88763,0.85196,0.78618,0.92613,0.48167,0.77955,0.15089,1.0133,0.72426,0.74574,1.13731,0.46722,3.95559,0.71914,0.54201,0.53087,0.4758,0.45802,0.93585,0.88524,6.92183,7.05106,0.60436,7.31611,0.85058,0.58313,0.63695,0.73838,0.29444
201.0,0.01177,0.04238,0.32098,0.88213,0.45323,0.90542,0.60472,0.72847,1.21073,0.88164,0.89793,0.8757,0.85352,0.70016,0.72544,3.83867,0.59503,1.09519,0.64238,4.09317,0.7991,0.91035,1.44794,0.90602,0.79071,0.72207,0.72411,1.20367,6.87496,0.66741,6.91151,1.09398,0.7536,0.83657,3.91769,1.07683,1.28737,1.11662,1.15856,0.9389,1.04344,1.06015,1.217,0.71394,0.89847,1.00561,1.02429,1.03121,0.58676,0.87249,3.49691,1.30481,0.69861,3.81977,1.26298,0.66615,3.97807,0.86527,0.83777,0.86715,0.79971,0.67842,4.06884,1.1347,3.93197,7.05106,0.82625,4.31499,1.10929,3.77132,1.00946,0.91543,3.57378
202.0,0.03785,0.07693,0.30602,0.67506,0.79005,1.19005,0.70821,0.8278,1.37379,1.00979,0.82916,0.92758,0.95358,1.03347,1.0265,3.99256,0.81313,1.25984,0.90097,4.43293,0.86585,1.26844,1.68939,1.23161,1.08354,0.91496,0.93003,1.42243,4.02517,0.88356,3.94737,1.78027,1.04732,1.03555,4.21915,1.13345,1.17679,1.36511,1.2485,1.18902,1.0943,1.33435,1.43174,1.00154,1.13366,1.17755,1.261,1.39285,0.91109,1.17248,3.93013,1.65707,0.86059,6.8938,1.59727,0.81435,7.00027,1.23106,4.0539,1.11952,1.15414,1.14767,4.34634,4.27764,0.96774,4.11063,1.10658,1.70353,1.23695,4.05946,1.27207,1.16688,4.05276
203.0,-0.00307,0.06448,0.22449,0.75774,0.86898,0.89409,0.78512,0.86426,0.75198,1.10764,0.97057,0.98518,0.89136,1.07517,0.99707,1.02214,1.04166,1.05034,1.03791,4.26356,1.08089,1.61577,2.1913,1.5288,1.39944,1.25756,3.96459,1.49578,1.29984,1.04281,1.11073,4.43412,1.62348,1.32785,1.3769,1.31728,1.29215,1.42911,1.35078,1.4286,1.20528,1.22184,1.70527,1.38831,1.39822,1.21573,1.34203,1.37289,1.1825,1.34021,4.41016,4.22186,1.11105,7.10093,1.42496,1.19925,4.06832,1.61964,4.4542,1.298,1.35364,1.45768,4.33397,4.23214,1.60518,4.19756,1.54353,1.5352,4.28749,4.26991,1.52252,1.60977,7.19964
204.0,-0.00236,0.0755,0.20661,0.64336,0.89524,0.8811,0.85034,0.9043,0.80228,0.86484,1.04608,0.96761,0.94331,1.1377,1.03647,1.04707,1.16199,1.21479,1.11274,1.38163,1.30762,1.59921,1.97287,1.66947,1.42249,1.73406,4.19424,1.58801,1.65273,1.34312,1.5385,7.39816,1.87884,1.64343,1.80077,1.49222,1.4157,1.71482,1.71783,2.08041,1.50316,1.55182,2.19621,1.63744,1.74534,1.37302,1.55508,1.67955,4.2537,1.47171,1.65367,4.36788,1.42424,4.38912,1.9374,1.487,4.50513,1.75719,4.64729,1.40981,1.51349,1.68321,1.67584,4.3357,1.72793,1.5125,1.64105,1.836,4.37162,1.45374,1.58449,1.74756,4.38791
205.0,-0.01037,0.0561,0.18849,0.65463,0.72128,0.74729,0.83271,0.93051,0.84139,0.85399,0.95352,1.00337,0.96975,1.04785,0.98705,1.0379,1.14635,1.13782,1.16086,1.39676,4.25146,1.65857,1.92202,1.75586,1.52566,2.01592,4.48328,1.68657,2.01597,1.72372,2.41887,7.44648,2.01528,1.65603,1.89331,1.79008,1.49623,1.77011,1.94156,2.32032,1.64916,1.72126,2.38145,1.74738,1.81823,1.5438,1.84696,1.62685,4.31869,1.72454,1.84045,4.49164,1.62872,1.54859,2.10674,1.76013,1.67286,1.73721,2.00356,1.63163,1.66792,1.79182,1.82495,1.55349,1.99807,1.75814,1.85551,1.70201,4.5225,1.57091,1.91322,1.94133,4.58957
206.0,-0.00635,0.04659,0.1656,0.63698,0.68519,0.72844,0.79424,0.8794,0.83993,0.84871,0.91828,0.90251,0.9773,1.01036,0.97913,1.01176,1.09774,1.1164,1.12904,1.4696,4.37792,1.647,1.68411,1.68348,1.6178,2.08946,1.87547,1.75028,2.00475,1.95186,2.78261,5.02136,1.65668,1.79876,2.15635,1.89454,1.61317,1.8961,1.96991,2.36741,1.82672,1.80779,2.19697,1.76208,1.92424,1.71066,2.08888,1.87684,4.55333,1.97437,2.0563,1.7033,1.70244,1.90882,2.14527,1.78562,2.13653,1.62189,4.62899,1.7731,1.80611,1.87598,1.96802,1.79043,1.84663,1.85291,1.84856,1.7778,1.75012,1.76346,1.96582,1.75253,1.82715
207.0,0.00219,0.04901,0.15962,0.59439,0.64259,0.69931,0.75553,0.85283,0.83015,0.82656,0.87134,0.85793,0.94225,0.95397,0.96401,0.9842,1.04116,1.05677,1.10692,1.54323,4.64298,1.81402,1.88907,1.86561,1.83972,1.89256,2.24608,1.81638,2.23607,1.9994,2.81236,2.39953,1.79599,1.91029,1.9927,2.05801,2.09123,1.83636,1.934,1.86108,2.0099,1.90775,1.98509,1.76714,4.56295,1.91426,2.08828,1.98368,1.83044,2.31109,2.15737,1.95728,1.80025,2.14553,2.0892,1.83319,2.01432,1.7949,4.61151,1.80502,1.90044,1.98826,1.97557,1.82098,2.14686,1.84847,2.02893,1.9384,1.78364,1.92216,2.01879,4.55057,1.94002
208.0,0.00587,0.05266,0.15775,0.58095,0.62533,0.67786,0.73932,0.7999,0.78299,0.79899,0.84334,0.85401,0.89241,0.89798,0.93093,0.96433,0.98564,1.04439,1.06965,1.56473,1.94686,1.88486,1.86492,1.83981,1.81054,1.81079,2.17012,1.84004,1.99497,1.96575,2.29232,2.23564,1.85711,1.90007,2.15397,2.05127,2.19946,1.8701,2.01986,1.82845,2.05792,1.91788,2.0515,1.8291,4.515,2.03298,2.0418,2.08825,1.86921,2.19884,2.12028,2.14303,1.96064,2.32657,2.01224,1.92316,2.34978,1.94491,4.56295,1.87903,2.04431,1.99664,2.04094,1.97293,2.1775,1.82906,1.94987,2.0324,1.79288,2.11619,1.899,4.60114,1.92393
209.0,0.00661,0.05496,0.14869,0.55783,0.60974,0.64775,0.71105,0.75889,0.74272,0.76993,0.77789,0.8371,0.84272,0.86887,0.88544,0.92204,0.95797,1.00334,1.01936,1.51794,1.97058,1.88587,1.92276,1.99139,1.85643,1.77262,2.06426,1.79938,2.05828,1.9359,2.05724,1.97788,2.03746,1.97549,2.06666,2.1017,2.288,1.89829,1.99565,1.90347,2.08596,1.94783,2.03676,1.83389,4.58125,2.01253,2.14321,1.98529,1.83076,2.13019,1.86106,2.26267,1.96303,2.224,2.00046,2.02726,2.15892,2.05434,1.86348,2.00987,2.07741,2.02062,2.04001,1.92823,2.11242,1.90832,2.04173,2.16858,1.91257,2.19269,1.89315,4.65313,2.13218
210.0,0.00267,0.04674,0.13426,0.54177,0.59386,0.61022,0.67477,0.70992,0.67753,0.72757,0.74987,0.80519,0.79789,0.819,0.84577,0.8802,0.90515,0.95926,0.96402,1.49583,1.7766,1.84158,1.85278,1.92302,1.81381,1.75675,1.82244,1.79462,1.84887,1.97667,1.94451,1.88386,2.02476,1.86058,1.94212,1.98203,1.96898,1.91865,1.92464,1.95967,1.915,1.85885,1.9274,1.90948,1.94258,1.91546,2.16081,1.90543,1.82474,2.00216,1.83397,2.14257,1.98317,2.00778,1.90062,1.97497,2.16871,1.96981,1.87873,2.05356,1.9978,1.97436,1.99798,2.02196,2.0317,1.89159,1.99156,2.02276,1.91169,2.13812,1.86452,1.94655,2.20933
211.0,-0.0014,0.03696,0.12552,0.51398,0.56619,0.58324,0.62871,0.67545,0.6433,0.70138,0.70804,0.75561,0.75749,0.78335,0.80913,0.8284,0.85279,0.91158,0.91427,1.45986,1.70236,1.76184,1.80791,1.88944,1.77858,1.72994,1.76321,1.76704,1.83361,1.90949,1.81105,1.88857,1.99239,1.86345,1.84343,1.86676,1.89674,1.8833,1.8846,1.91575,1.91429,1.81851,1.86083,1.91431,1.93327,1.91243,2.09157,1.95775,1.84782,1.93936,1.91573,2.03949,1.84439,1.9773,1.90688,1.94459,1.99532,1.87444,1.85488,2.00649,1.88603,1.92412,1.94402,1.96486,1.99595,1.92033,2.00452,1.97195,1.9725,2.03788,1.83805,1.86633,2.16294
212.0,-0.00466,0.02842,0.11957,0.49874,0.5409,0.56254,0.59336,0.63763,0.61034,0.67279,0.67515,0.71316,0.7252,0.73393,0.77889,0.79021,0.80402,0.85616,0.86563,1.4021,1.6284,1.72889,1.70288,1.76557,1.74058,1.70823,1.71452,1.7259,1.78337,1.79457,1.768,1.82997,1.81887,1.79368,1.73525,1.84894,1.79968,1.8417,1.83856,1.86633,1.85811,1.78616,1.89485,1.84247,1.88556,1.93389,1.92513,1.89607,1.87088,1.95117,1.90972,1.97009,1.91862,1.8916,1.85304,1.8347,1.94486,1.83798,1.8179,1.82854,1.88171,1.90621,1.89242,1.95088,1.93302,1.90063,1.91007,1.91986,1.92646,1.87068,1.82181,1.90273,2.01669
213.0,-0.006,0.02495,0.11314,0.47776,0.51475,0.53353,0.56508,0.60899,0.58322,0.64355,0.64208,0.67461,0.69061,0.70117,0.73329,0.75828,0.77332,0.80934,0.82785,1.32099,1.58643,1.65529,1.65924,1.68964,1.67056,1.64677,1.64848,1.67987,1.76395,1.72276,1.73189,1.76431,1.74655,1.76814,1.71958,1.7974,1.74329,1.77153,1.80694,1.79625,1.83108,1.77679,1.84213,1.79307,1.77186,1.89215,1.82969,1.87544,1.86024,1.85651,1.82895,1.85945,1.86785,1.85092,1.82305,1.76479,1.90467,1.81787,1.81783,1.79231,1.87432,1.87512,1.84314,1.89041,1.86816,1.88162,1.85497,1.87756,1.88273,1.87742,1.80608,1.86718,1.92725
214.0,-0.00195,0.03097,0.11374,0.47007,0.50081,0.51689,0.55054,0.58544,0.56562,0.61328,0.61397,0.64532,0.66489,0.67077,0.70327,0.73361,0.74732,0.77247,0.79604,1.28112,1.53268,1.58235,1.59796,1.6473,1.61535,1.58049,1.60872,1.63295,1.69713,1.6595,1.67267,1.66851,1.68837,1.68299,1.6817,1.72055,1.67883,1.74332,1.72934,1.75281,1.76702,1.72549,1.77104,1.73939,1.7776,1.77664,1.78407,1.79148,1.82095,1.79057,1.74429,1.77329,1.79247,1.77866,1.80831,1.72417,1.82877,1.78254,1.79836,1.76567,1.81624,1.82913,1.78706,1.82293,1.80849,1.8195,1.78907,1.83579,1.83858,1.81175,1.80022,1.81553,1.82376
215.0,-0.0003,0.03167,0.10839,0.45735,0.48561,0.501,0.53211,0.56367,0.54554,0.58859,0.58973,0.62223,0.63071,0.642,0.66326,0.70028,0.71173,0.73884,0.77206,1.21993,1.4796,1.51518,1.53493,1.57942,1.55961,1.52455,1.54088,1.56395,1.58946,1.61005,1.60521,1.59469,1.6276,1.63738,1.64187,1.66443,1.63352,1.68713,1.66814,1.68894,1.6964,1.67767,1.66019,1.72436,1.73657,1.71897,1.71493,1.72573,1.7195,1.70058,1.68163,1.73147,1.73624,1.73432,1.77046,1.70259,1.76022,1.73232,1.76756,1.72898,1.73125,1.74537,1.74571,1.76502,1.7626,1.75986,1.75122,1.7492,1.78171,1.79615,1.76449,1.74649,1.78012
216.0,0.00254,0.03131,0.10851,0.44634,0.47388,0.49141,0.52046,0.54761,0.52948,0.56589,0.57535,0.60113,0.60988,0.61611,0.64346,0.67319,0.68835,0.71699,0.74266,1.16731,1.43818,1.44496,1.47791,1.51848,1.49456,1.456,1.47552,1.4977,1.52435,1.56588,1.55471,1.54767,1.55988,1.56899,1.56455,1.58747,1.58979,1.62448,1.60502,1.61627,1.63836,1.61969,1.63416,1.64856,1.68918,1.66553,1.67264,1.64917,1.66244,1.64235,1.64597,1.67994,1.67658,1.67561,1.68481,1.67665,1.69564,1.70152,1.72005,1.69185,1.69437,1.69801,1.71163,1.71089,1.69397,1.69929,1.6898,1.69166,1.70958,1.72471,1.70736,1.71423,1.70991
