E vs SHE,j / mAcm2
1.649674,0.1548286931818182
1.7502140000000002,0.9136022727272727
1.8502750000000001,2.891865909090909
1.950487,5.4674812500000005
2.050381,8.326278409090909
2.150257,11.328607954545454
2.250334,14.411857954545455
2.3502769999999997,17.544818181818183
2.4501459999999997,20.718880681818185
2.550109,23.91531818181818
2.6503509999999997,27.13776704545454
2.750224,30.36274431818182
2.850217,33.61801704545454
2.9503589999999997,36.86621590909091
3.050283,40.122437500000004
3.150159,43.39493181818182
3.250162,46.670863636363634
3.3502349999999996,49.95611931818182
3.4501329999999997,53.2808125
3.550008,56.55635227272727
3.6501669999999997,59.87897727272726
3.75007,63.16715909090909
3.849898,66.46721590909091
3.950034,69.71193181818182
4.0500490000000005,73.09130681818182
4.149968,76.4647159090909
4.2499139999999995,79.84835227272727
4.350121,83.34704545454547
4.450044,86.81227272727273
4.549907,90.26022727272726
4.650087,93.71170454545457
4.750067,97.11937499999999
4.8499,100.23005681818181
4.949878,103.22670454545454
5.049932,105.83676136363638
5.149736,109.8522159090909
5.147422,109.72335227272728
5.046279999999999,106.34477272727273
5.00875,104.78852272727272
5.1132089999999994,108.038125
5.185033,110.03829545454545
5.082522,106.41142045454545
4.982472,102.9561931818182
4.882372999999999,99.50920454545455
4.782508,96.22454545454545
4.682602999999999,93.2788068181818
4.582409999999999,89.92232954545455
4.482518,86.53113636363636
4.382664,83.11062500000001
4.282623,80.36267045454545
4.182522,78.75363636363636
4.082628,75.19204545454545
3.982623,71.60193181818182
3.8823719999999997,68.02579545454546
3.782485,64.49505681818181
3.682597,61.05244318181818
3.5825489999999998,57.52829545454546
3.4825779999999997,54.07931818181819
3.3826799999999997,50.59439772727272
3.282761,47.14766477272727
3.182563,43.75625568181819
3.082689,40.682784090909095
2.982818,37.25541477272727
2.882644,33.855852272727276
2.78271,30.45421022727273
2.682699,27.088051136363635
2.582715,23.843318181818184
2.4825969999999997,20.526397727272727
2.3827209999999996,17.252903409090912
2.282816,14.046539772727273
2.182662,10.890607954545455
2.0827109999999998,7.854965909090908
1.982852,5.0216818181818175
1.8827340000000001,2.565172727272727
1.782728,0.8028028409090907
1.682892,0.04926690909090909
