E vs SHE,j / mAcm2
1.648268,0.12835931818181817
1.74964,0.6144920454545455
1.849765,2.35794659090909
1.95001,4.986854545454546
2.049888,8.022323863636364
2.1497829999999998,11.263846590909091
2.2498489999999998,14.633846590909089
2.349795,18.075045454545453
2.4496529999999996,21.576534090909092
2.5496,25.11405681818182
2.6498019999999998,28.68890909090909
2.7496829999999997,32.27310227272728
2.849662,35.86741477272728
2.949849,39.464414772727274
3.04974,43.054261363636364
3.1496399999999998,46.67142045454545
3.249634,50.27161363636363
3.349745,53.86688636363637
3.449659,57.45499999999999
3.5495509999999997,61.02732954545454
3.6497119999999996,64.57767045454544
3.6489559999999996,64.43130681818182
3.547339,60.56357954545455
3.447231,56.813210227272734
3.347324,53.09949431818182
3.247264,49.36960795454546
3.147265,45.68213636363636
3.047376,41.997375000000005
2.947505,38.35204545454546
2.847296,34.725272727272724
2.747317,31.105244318181814
2.647446,27.517647727272724
2.547227,23.953301136363635
2.447308,20.42935227272727
2.347438,16.94502840909091
2.247474,13.53205681818182
2.147385,10.207295454545456
2.0474989999999997,7.041176136363636
1.947594,4.142638636363636
1.847344,1.7548795454545456
1.7474480000000001,0.34878920454545453
