wavelength (nm),0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0
209.0,0.04916,0.24357,0.78863,1.00936,0.41285,0.69228,0.76584,3.69808,0.87603,0.84027,0.91019,1.04662,0.99258,0.99975,1.2029,1.09369,1.10193,1.1566,1.46927,1.00158,1.09017,1.09285,0.92707,4.10955,0.59591,0.76922,3.74281,0.65111,1.11922,1.60997,0.85795,6.87618,3.71253,1.4625,1.38924,2.40134,1.97983,1.40383,2.23475,1.52854,1.55638,1.46779,1.45253,1.27893,1.65566,1.38227,1.56026,7.07807,10.0,4.44035,4.07962,6.91389,4.27348,1.73027,4.76951,4.37541,4.37389,4.47746,1.72266,2.1943,1.45391,4.58745,10.0,4.65638,7.30868,7.37563,7.31129,4.42367,4.42013,4.28997,0.99854,1.14538,4.69121,1.5194,7.19008,4.05102,4.69293,1.69809,2.13436,4.23858,4.76807,2.819,4.68389,2.1206,2.07893,1.92516,4.45715,4.54816,2.97471,2.48476,7.19097,1.63749,4.5732,7.16815,7.42338
210.0,-0.15026,0.25682,0.52973,3.71422,0.57898,3.67136,0.62569,3.7658,0.67522,0.7646,0.74497,0.9395,0.91084,0.80507,0.99938,0.9648,0.98834,1.0355,1.15494,0.93282,0.78828,0.87942,0.9095,3.96704,0.65184,3.92616,4.09296,0.82494,0.72404,4.28015,4.0948,4.17083,0.85104,1.43923,1.16519,1.41983,1.24514,1.16645,1.18636,1.54871,1.47113,1.37656,1.23037,1.27417,4.23032,1.50851,4.6722,7.07437,4.2429,7.16127,1.17025,6.91389,7.04243,2.05549,2.18566,4.38242,1.78752,1.94827,4.31206,1.93291,1.63835,4.47609,4.52047,2.38753,7.30868,2.19621,10.0,4.45562,4.40163,1.73908,4.09387,6.88871,4.37968,1.93473,7.23656,4.55859,4.42988,4.43192,4.42316,4.4173,4.67859,2.3001,4.88044,1.4338,1.91085,1.67887,4.83401,7.35479,4.98233,2.35892,4.3954,4.44453,1.70699,7.16815,7.39883
211.0,-0.14382,0.27974,0.65755,0.46134,0.59436,1.06481,0.62971,0.53317,0.66768,0.78727,0.68906,0.85952,0.83372,0.80378,0.9487,0.96418,0.83851,1.00044,1.13698,0.98004,0.89479,0.92747,0.91309,0.89329,4.34276,4.16548,4.09018,4.06938,3.83806,6.9466,3.79611,0.92455,1.29579,1.10252,1.12436,1.21702,1.25843,1.23163,1.16015,1.3722,1.3747,1.4293,1.44137,1.19788,4.05746,1.81065,4.45016,1.25906,1.70923,4.13682,1.63166,4.42976,7.16969,1.97261,4.43757,4.48584,7.27234,1.63712,4.58387,1.84766,4.78051,4.43344,1.84035,2.03002,4.77026,4.81235,4.39177,7.19337,4.29579,7.35024,10.0,7.20247,4.42135,1.6385,4.45849,4.47855,1.97935,4.48872,7.25095,4.43099,2.04385,1.66844,4.48307,1.6884,1.90588,4.77305,1.8476,4.73509,4.47995,4.35743,4.86349,1.79994,1.70362,4.53123,4.33508
212.0,-0.07788,0.24552,0.56636,0.42577,0.46794,1.20555,0.66912,0.61114,0.66628,0.76431,0.68149,0.88073,0.82976,0.79986,0.92652,0.99185,0.82398,0.94355,1.03031,0.85621,0.87335,0.82343,0.89713,0.82026,4.0511,1.5562,4.1113,0.99154,0.89797,1.45498,0.82415,0.84947,0.86667,1.04678,1.05194,1.1601,1.18796,1.17718,1.11854,1.13804,1.29375,1.25179,1.21753,1.32615,1.32275,1.79909,1.55427,1.3494,1.94884,4.54702,7.45106,1.28414,7.30934,4.53824,4.52709,7.13388,4.55991,2.05448,1.95374,2.00979,2.33558,4.5145,2.16276,2.06686,2.60292,4.81641,2.29072,1.81967,4.39769,7.20479,4.23104,1.79478,7.44874,7.04384,1.62919,1.61334,1.49828,1.70408,4.57846,4.78043,1.81829,1.78967,4.49706,1.86253,4.74223,4.50635,4.68525,7.24576,1.84977,4.63901,7.36575,1.94775,2.75872,1.79124,2.01963
213.0,0.00107,0.27637,0.44199,0.54641,0.74274,0.80814,0.68158,0.66416,0.70012,0.78027,0.7312,0.89336,0.83356,0.78622,0.89581,0.99794,0.882,0.93145,1.04858,0.89679,0.81243,0.8315,0.78235,0.88534,4.06654,1.16173,0.8273,1.02166,0.9942,1.67873,0.94543,6.9253,1.21828,1.10914,1.02045,1.11104,1.17189,1.10231,1.05363,1.1296,1.28937,1.19786,1.13618,1.2978,1.39134,1.48616,1.41434,1.96927,4.27426,4.35818,4.13694,1.54313,4.44794,7.25999,4.57199,4.70483,2.19187,1.93982,2.15263,1.93081,1.86733,4.58614,5.4383,1.82431,2.0421,5.05719,2.49573,2.31609,1.72474,4.48402,4.32254,1.80831,4.28583,7.24985,4.59105,1.87346,1.83498,1.77263,2.00059,4.46912,2.24869,1.98644,4.56984,4.7225,4.46768,1.99485,1.85335,4.52876,1.93988,1.98431,2.18889,2.10681,1.73536,2.08918,2.00935
214.0,0.02169,0.27763,0.4672,0.53842,0.74041,0.78166,0.6619,0.70188,0.69455,0.76963,0.7076,0.86305,0.84515,0.75973,0.9003,0.94425,0.84143,0.90546,1.06738,0.84534,0.78188,0.8149,0.7493,0.84928,0.91955,1.11129,0.81648,0.9563,0.95641,0.94664,0.98251,4.23304,1.17627,1.07435,0.98999,1.02686,1.15174,1.03918,1.08915,1.10724,1.20751,1.14102,1.10848,1.17679,1.33868,1.57783,1.50973,4.79322,4.65267,4.52199,4.66249,1.8739,4.5612,1.81589,1.8486,1.7658,1.97925,1.81268,1.95633,1.73254,1.83297,1.93632,10.0,1.87244,1.75056,2.4902,4.69327,4.54495,1.78246,7.93722,1.54238,1.79224,1.95143,7.32021,7.34075,4.4778,2.81769,1.97151,1.73292,4.5784,1.98879,2.0781,1.76392,2.83433,1.84682,1.91199,1.81638,1.80364,1.91062,1.99348,1.97912,1.71107,1.85674,4.62091,4.50155
215.0,0.03032,0.25297,0.47865,0.52131,0.70609,0.67196,0.73519,0.67842,0.69077,0.77119,0.7242,0.86267,0.83681,0.76658,0.88657,0.92559,0.83005,0.96287,1.00201,0.8715,0.80541,0.84992,0.7642,0.88259,1.07698,1.03247,0.97107,0.87018,1.03089,1.02428,1.01502,0.91368,1.17906,1.04197,1.01415,1.02251,1.16774,1.13333,1.08477,1.12724,1.19424,1.14957,1.11936,1.11683,1.26378,1.56255,1.68411,5.05726,1.77828,1.87925,2.27516,4.37703,1.98401,2.08789,4.46529,4.58752,1.83282,1.88196,1.95507,1.82609,1.92457,2.01493,4.62393,1.75088,1.82305,1.8967,4.5809,4.62974,1.94543,5.02006,4.50695,1.68511,1.94458,7.19773,1.96145,4.68561,1.905,1.87492,2.03075,1.7527,1.96657,1.93423,1.78594,2.97547,1.94154,2.03098,1.87005,1.85575,1.90823,1.85841,1.81634,1.71885,2.07731,4.66368,1.72014
216.0,0.04093,0.29462,0.48816,0.55863,0.60776,0.72717,0.66573,0.59749,0.67216,0.74241,0.7096,0.83331,0.84189,0.74042,0.86297,0.90873,0.8125,0.93364,0.97054,0.82408,0.74029,0.789,0.76158,0.83896,1.03644,0.87053,0.7795,0.83675,1.10047,1.0337,1.03011,0.89908,1.04204,1.00151,0.96673,1.02723,1.0726,1.09059,1.03162,1.07259,1.13721,1.10495,1.04993,1.12281,1.21183,1.51288,1.42659,2.12177,1.79767,1.73376,4.57374,1.70184,4.4461,2.22203,5.03909,1.87288,1.81095,1.81108,1.86607,1.78026,1.85859,1.91306,1.89299,1.72397,1.86825,1.78091,1.75874,2.06394,2.02042,4.53649,1.72176,1.86124,1.75224,4.7368,1.63082,2.01577,1.80131,1.88674,1.81037,1.7949,1.90997,2.0852,1.93509,1.8044,1.84013,1.76244,1.80425,1.80994,1.82799,1.83015,1.6975,1.87309,1.79296,1.76719,1.6967
217.0,0.02323,0.28322,0.47156,0.56058,0.58812,0.67114,0.61703,0.57612,0.63986,0.73034,0.69019,0.80431,0.80714,0.7102,0.82397,0.89506,0.79273,0.87151,0.98312,0.75548,0.69313,0.7507,0.67479,0.78499,0.81897,0.79889,0.76106,0.84282,0.94798,0.89048,0.86834,0.83924,1.07461,0.9325,0.90775,0.96483,1.01889,1.00717,0.95993,1.01803,1.08602,1.05214,1.00159,1.07294,1.15057,1.55826,1.66544,1.59918,1.68012,1.81995,4.46855,1.51937,4.32803,1.94017,2.19111,1.72874,1.77182,1.71137,1.7691,1.67058,1.80136,1.97549,1.77514,1.75138,1.72906,1.79668,1.71535,1.63729,1.9227,1.60736,1.9921,1.70179,1.89585,1.9141,1.62818,1.58245,1.70259,1.90413,1.77167,1.67917,1.91539,1.76473,1.74112,1.75872,1.64956,1.70202,1.74038,1.75759,1.7556,1.78434,1.74053,1.65691,1.73844,1.70154,1.79203
218.0,-0.00494,0.22184,0.39302,0.51514,0.54399,0.60048,0.59603,0.52434,0.57655,0.66925,0.63851,0.74589,0.72924,0.63856,0.75796,0.85208,0.74798,0.80535,0.8989,0.70483,0.63404,0.71407,0.628,0.72128,0.72868,0.80008,0.69896,0.79592,0.7894,0.80399,0.80495,0.8482,0.89515,0.87836,0.82153,0.8999,0.97554,0.91524,0.8833,0.95574,1.0275,0.98915,0.96462,1.00295,1.09751,1.58219,1.44988,1.53185,1.53215,1.71109,1.62082,1.60746,1.5211,1.74266,1.66922,1.65478,1.65428,1.66048,1.65888,1.63393,1.699,1.7152,1.69774,1.65497,1.71892,1.73329,1.69904,1.56947,1.60599,1.56339,2.09013,1.67334,1.87655,1.87426,1.63808,1.62781,1.5401,1.79868,1.79819,1.58414,1.58074,1.60561,1.65643,1.66499,1.55562,1.65123,1.58873,1.66356,1.5762,1.60604,1.6685,1.57322,1.60049,1.64198,1.64941
219.0,0.01479,0.23099,0.42466,0.51198,0.58747,0.64906,0.5775,0.5189,0.58948,0.68422,0.64214,0.7583,0.74152,0.65225,0.76954,0.84939,0.74937,0.8354,0.90808,0.70043,0.6427,0.69434,0.63435,0.71652,0.7648,0.83648,0.71928,0.80927,0.79502,0.76796,0.90016,0.839,0.90922,0.87868,0.82928,0.89316,0.94411,0.89389,0.88234,0.96012,1.02094,0.96753,0.96377,0.99617,1.12175,1.45005,1.44859,1.55984,1.48326,1.61274,1.68906,1.47958,1.51724,1.64851,1.70873,1.63584,1.58473,1.64021,1.637,1.64442,1.64066,1.65521,1.65666,1.64676,1.70735,1.6753,1.68138,1.59744,1.68767,1.41214,1.55799,1.71905,1.60628,1.8271,1.66101,1.64872,1.66539,1.63385,1.72769,1.62849,1.6134,1.62201,1.63327,1.63643,1.5781,1.59082,1.58874,1.55633,1.55519,1.61061,1.5779,1.57011,1.59823,1.6376,1.51147
220.0,-0.00355,0.20651,0.40431,0.45964,0.5298,0.64793,0.57172,0.5206,0.5617,0.67306,0.60906,0.73517,0.71646,0.64028,0.74303,0.84033,0.70091,0.80499,0.87306,0.6912,0.62841,0.68475,0.64036,0.66787,0.71937,0.73709,0.71493,0.76083,0.7898,0.7603,0.85431,0.81318,0.79683,0.85963,0.78993,0.8636,0.91909,0.86989,0.84856,0.92832,0.95968,0.96326,0.92141,0.95499,1.09055,1.39491,1.39565,1.53252,1.48105,1.61359,1.58264,1.56084,1.58827,1.51637,1.58528,1.48267,1.58265,1.56607,1.56104,1.56458,1.58299,1.59137,1.61879,1.60805,1.58681,1.62137,1.6462,1.55186,1.61444,1.51111,1.56048,1.67262,1.62689,1.50288,1.60703,1.48804,1.62295,1.5891,1.60256,1.53141,1.58719,1.57945,1.58332,1.56549,1.5506,1.55861,1.62097,1.5802,1.57366,1.55088,1.51676,1.58815,1.51832,1.58796,1.46188
221.0,-0.01308,0.23481,0.41855,0.49077,0.55974,0.64938,0.59614,0.50452,0.56309,0.66701,0.61999,0.7234,0.72384,0.63637,0.74993,0.82601,0.70152,0.78206,0.87803,0.68375,0.6124,0.68739,0.61798,0.65493,0.71192,0.69052,0.68613,0.69298,0.76153,0.74531,0.79861,0.77179,0.82975,0.8508,0.78897,0.83973,0.9176,0.87279,0.84836,0.88793,0.94441,0.93201,0.92407,0.94361,1.08327,1.40748,1.38112,1.50376,1.52063,1.51595,1.46086,1.49434,1.52533,1.54771,1.50028,1.4933,1.56598,1.54029,1.54282,1.54668,1.59145,1.49243,1.55065,1.57932,1.53427,1.56397,1.56525,1.57923,1.63811,1.60629,1.51899,1.59867,1.54994,1.49778,1.60147,1.61402,1.525,1.55081,1.4792,1.53063,1.58017,1.54263,1.53777,1.5282,1.5467,1.56426,1.55069,1.56442,1.49747,1.50617,1.48604,1.5033,1.44682,1.46909,1.46596
222.0,0.00256,0.24172,0.40737,0.49765,0.5732,0.62696,0.59216,0.50622,0.56529,0.6574,0.61182,0.72591,0.74142,0.63369,0.74612,0.83892,0.71926,0.78078,0.86286,0.69448,0.63236,0.67872,0.60715,0.65945,0.7275,0.69685,0.66935,0.73459,0.77081,0.70436,0.77174,0.77366,0.85418,0.8534,0.78112,0.82783,0.92561,0.8542,0.83941,0.8891,0.9379,0.93385,0.91157,0.95626,1.09052,1.36101,1.35412,1.40588,1.5332,1.54464,1.41269,1.53629,1.48456,1.51552,1.44787,1.51171,1.54168,1.51285,1.52252,1.50974,1.55001,1.49993,1.56063,1.52553,1.52348,1.55179,1.5091,1.54931,1.50492,1.63581,1.51929,1.6281,1.46408,1.50489,1.53303,1.5811,1.52341,1.55022,1.49789,1.46897,1.47392,1.46833,1.52911,1.45514,1.47519,1.49194,1.48604,1.49719,1.48862,1.46754,1.48824,1.47413,1.45074,1.44034,1.43541
223.0,0.02003,0.23733,0.39851,0.49233,0.54305,0.62991,0.61716,0.49703,0.562,0.66224,0.61131,0.7279,0.72262,0.6245,0.74604,0.83943,0.7068,0.77964,0.87171,0.68026,0.60906,0.68038,0.60271,0.66567,0.70149,0.68168,0.65663,0.76645,0.73706,0.69573,0.75701,0.75713,0.82404,0.82201,0.78118,0.81723,0.90603,0.84172,0.82714,0.86796,0.92074,0.91731,0.89497,0.95106,1.05297,1.31253,1.30056,1.3487,1.3806,1.40728,1.37151,1.52104,1.42312,1.49517,1.43864,1.47449,1.46326,1.49865,1.48579,1.49246,1.48276,1.48053,1.52988,1.47741,1.53572,1.53854,1.49072,1.50895,1.49201,1.49171,1.54368,1.4544,1.49243,1.56417,1.49514,1.57,1.46232,1.47587,1.5209,1.468,1.41727,1.4746,1.46975,1.44208,1.4594,1.46396,1.48321,1.46122,1.43691,1.48569,1.44552,1.43979,1.43718,1.39842,1.39083
224.0,0.01396,0.22198,0.40341,0.46594,0.52525,0.5905,0.57407,0.48972,0.54436,0.63801,0.58514,0.69796,0.70171,0.60205,0.71061,0.81253,0.67413,0.7496,0.84401,0.65141,0.58659,0.65092,0.5653,0.62986,0.68519,0.70834,0.65106,0.71784,0.7229,0.68232,0.73915,0.75053,0.79637,0.78492,0.74554,0.79312,0.8661,0.82022,0.79241,0.86155,0.89727,0.89591,0.84501,0.89843,1.003,1.27748,1.27218,1.32504,1.36414,1.35823,1.32494,1.37464,1.37894,1.48627,1.37913,1.41515,1.40851,1.43444,1.42739,1.47142,1.43596,1.43246,1.45806,1.4707,1.47817,1.48227,1.475,1.46201,1.46102,1.49773,1.49828,1.46067,1.49632,1.4605,1.42201,1.4945,1.42812,1.41016,1.39972,1.41357,1.40451,1.42407,1.42379,1.43021,1.42231,1.39996,1.44229,1.38798,1.36791,1.41679,1.38946,1.4207,1.40298,1.37009,1.38717
225.0,0.00641,0.22761,0.3937,0.44872,0.50931,0.58994,0.55263,0.47264,0.53539,0.62755,0.57228,0.68827,0.69543,0.60332,0.70041,0.78263,0.6728,0.73753,0.83096,0.64331,0.5666,0.63802,0.55101,0.61906,0.66648,0.69337,0.63092,0.72516,0.70736,0.66146,0.70475,0.75568,0.78432,0.78637,0.73183,0.78042,0.85842,0.81419,0.7706,0.83223,0.9017,0.87432,0.82475,0.87999,0.97147,1.25285,1.23395,1.33865,1.30521,1.32041,1.35123,1.41207,1.35538,1.47179,1.35245,1.40426,1.38895,1.40402,1.39045,1.38242,1.42352,1.42406,1.40779,1.42854,1.40964,1.41309,1.4162,1.42382,1.45785,1.4248,1.40226,1.38441,1.40113,1.38642,1.39801,1.45707,1.38857,1.41446,1.36728,1.39992,1.3952,1.37298,1.36188,1.34704,1.38559,1.38638,1.36708,1.37293,1.33505,1.34107,1.3665,1.33865,1.35007,1.33591,1.35115
226.0,-0.00297,0.23024,0.37915,0.45387,0.52236,0.59581,0.55931,0.46327,0.52842,0.61685,0.57105,0.68575,0.6834,0.59549,0.69827,0.77722,0.663,0.73604,0.81154,0.63786,0.55218,0.62226,0.54901,0.60101,0.65717,0.70538,0.59782,0.67777,0.70705,0.69632,0.71386,0.72563,0.78169,0.7789,0.70972,0.77082,0.8385,0.79663,0.77282,0.81598,0.89261,0.85789,0.81971,0.85868,0.96569,1.23086,1.22463,1.31575,1.29356,1.34004,1.34522,1.39048,1.34097,1.38901,1.35107,1.36349,1.36207,1.36751,1.38684,1.34052,1.39466,1.38053,1.3676,1.39898,1.37475,1.37791,1.39493,1.40591,1.39268,1.39374,1.36211,1.36776,1.37566,1.37291,1.38685,1.41617,1.36585,1.42433,1.36663,1.36394,1.35312,1.35448,1.3448,1.31204,1.3659,1.35913,1.31431,1.35567,1.32291,1.32243,1.33688,1.31356,1.29779,1.30195,1.31713
