E vs SHE,j / mAcm2
1.6492660000000001,0.13035670454545456
1.7497880000000001,0.8534357954545455
1.84985,2.671663636363636
1.950058,5.015968181818182
2.049938,7.607681818181818
2.149815,10.32111931818182
2.2498929999999997,13.117420454545453
2.349824,15.953857954545455
2.449694,18.811079545454543
2.549626,21.676801136363636
2.649822,24.549698863636362
2.74967,27.44402840909091
2.8496509999999997,30.356829545454545
2.9498379999999997,33.28654545454546
3.0497509999999997,36.033238636363635
3.149638,39.550068181818176
3.2496069999999997,42.51463068181818
3.349682,46.25098863636364
3.449589,48.5173125
3.549512,51.65405681818182
3.649631,56.91840909090909
3.749558,60.62812499999999
3.8485009999999997,63.901818181818186
3.7847139999999997,61.86079545454545
3.6862869999999996,58.60414772727273
3.5863859999999996,55.2786875
3.4864089999999996,51.97672159090909
3.386535,48.76570454545454
3.286631,45.420539772727274
3.186391,42.10286931818182
3.086525,38.80168181818182
2.9866699999999997,35.50843181818182
2.8864959999999997,32.2371875
2.786552,28.995670454545454
2.6866,25.768789772727274
2.5866179999999996,22.606357954545455
2.4865329999999997,19.450607954545454
2.386669,16.327011363636363
2.286762,13.335812500000001
2.186594,10.31130681818182
2.086649,7.42953409090909
1.986793,4.743730113636363
1.886721,2.4084335227272726
1.7866600000000001,0.74324375
1.686816,0.06333329545454544
