wavelength (nm),0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5,25.0
226.0,-0.00015,0.0159,0.05542,0.16106,0.19141,0.22079,0.23098,0.24946,0.23551,0.26332,0.27604,0.29928,0.31878,0.29107,0.30119,0.3176,0.35134,0.36445,0.35763,0.35891,0.39804,0.40916,0.42724,0.41107,0.45129,0.47223,0.48079,0.51504,0.50021,0.51947,0.55096,0.57329,0.58389,0.54293,0.55564,0.59293,0.63664,0.66264,0.71861,0.85387,0.96349,0.93809,0.91974,0.93263,0.925,0.92186,0.95728,0.94224,0.94367,0.94874,0.93569
227.0,0.0,0.01857,0.05141,0.15198,0.18506,0.20353,0.2265,0.23943,0.2251,0.26344,0.2726,0.2941,0.3052,0.27788,0.287,0.31431,0.34749,0.36978,0.34284,0.34587,0.38136,0.40301,0.41423,0.40178,0.43419,0.45805,0.47596,0.49637,0.50137,0.50314,0.53451,0.55414,0.5671,0.53003,0.54713,0.58282,0.62405,0.64933,0.69865,0.8321,0.93305,0.93055,0.89852,0.90871,0.90934,0.90581,0.93057,0.91923,0.91308,0.93825,0.90716
228.0,-0.00159,0.0168,0.04459,0.14294,0.17884,0.19544,0.21719,0.22759,0.21859,0.2616,0.25611,0.28882,0.29657,0.27075,0.28158,0.30458,0.34044,0.36083,0.3368,0.33751,0.36715,0.38868,0.39485,0.39308,0.43216,0.44099,0.45949,0.48645,0.48525,0.50428,0.5225,0.55313,0.55627,0.51994,0.53936,0.57008,0.60589,0.64406,0.68934,0.82122,0.91229,0.91957,0.87477,0.87295,0.87022,0.88628,0.90574,0.89212,0.89313,0.91618,0.9116
229.0,0.00441,0.02054,0.04399,0.14145,0.17541,0.19095,0.2112,0.22379,0.21757,0.25157,0.25043,0.27849,0.28946,0.26903,0.27898,0.29462,0.33052,0.35083,0.32479,0.33038,0.35471,0.38272,0.39576,0.38531,0.42668,0.43111,0.45475,0.47241,0.47617,0.48513,0.51041,0.54066,0.54546,0.50892,0.52599,0.55645,0.59966,0.64179,0.67321,0.80205,0.89271,0.8939,0.85244,0.87006,0.85939,0.84938,0.87974,0.87728,0.87046,0.89354,0.88677
230.0,0.00398,0.01484,0.0468,0.13249,0.16079,0.18399,0.20033,0.21243,0.20656,0.23822,0.23933,0.26574,0.28633,0.25685,0.2693,0.29005,0.3232,0.33813,0.31681,0.32314,0.35249,0.37727,0.38684,0.37442,0.41344,0.42497,0.43073,0.46249,0.46,0.47324,0.50158,0.52579,0.52712,0.4966,0.51461,0.5385,0.58539,0.62404,0.6608,0.78846,0.87523,0.87639,0.83446,0.85165,0.8343,0.84402,0.85079,0.86176,0.84795,0.87058,0.86982
231.0,0.0031,0.01393,0.0473,0.12886,0.15209,0.17395,0.19808,0.20521,0.19781,0.23348,0.23944,0.27026,0.28174,0.24975,0.2703,0.27841,0.31196,0.33183,0.31241,0.31167,0.35008,0.36714,0.37886,0.37124,0.40969,0.41491,0.43339,0.45457,0.45022,0.46574,0.48878,0.51547,0.52107,0.48541,0.50076,0.52637,0.57823,0.61165,0.64924,0.77912,0.86064,0.86785,0.81372,0.84635,0.82451,0.83015,0.84098,0.83273,0.81981,0.85876,0.85372
232.0,0.00664,0.0193,0.0486,0.12769,0.15204,0.16983,0.20177,0.2064,0.20339,0.23932,0.23723,0.26901,0.2829,0.25271,0.26306,0.27215,0.30829,0.33262,0.30552,0.30823,0.34654,0.36337,0.38118,0.37069,0.39778,0.41043,0.42773,0.44837,0.4438,0.46624,0.47349,0.50788,0.5147,0.48079,0.49505,0.5192,0.5659,0.6067,0.63973,0.75649,0.85231,0.85243,0.798,0.82238,0.81033,0.81804,0.83329,0.82611,0.81628,0.83419,0.83819
233.0,0.00341,0.01609,0.04663,0.11781,0.14378,0.15965,0.18308,0.20011,0.19838,0.22846,0.22442,0.26058,0.27386,0.23754,0.25152,0.2689,0.3021,0.32332,0.29239,0.29211,0.33337,0.34778,0.371,0.35313,0.39594,0.39876,0.41797,0.43986,0.43804,0.45454,0.4728,0.49619,0.49877,0.46926,0.48187,0.50483,0.54636,0.5899,0.62696,0.74236,0.83776,0.82624,0.77533,0.80593,0.78244,0.79732,0.81089,0.79929,0.79637,0.81945,0.81683
234.0,0.00047,0.01425,0.04459,0.11134,0.13409,0.14944,0.17361,0.192,0.18685,0.21706,0.21161,0.24839,0.25901,0.23064,0.23994,0.25729,0.29077,0.30951,0.28339,0.28489,0.3243,0.3371,0.3512,0.33507,0.38127,0.38108,0.40594,0.42093,0.42448,0.44182,0.45873,0.49,0.48437,0.45197,0.4704,0.48937,0.53748,0.56757,0.6081,0.73298,0.81216,0.80166,0.75586,0.78168,0.75862,0.76764,0.78383,0.78524,0.78401,0.8038,0.79615
235.0,0.00281,0.01807,0.04291,0.10893,0.12933,0.14537,0.16713,0.18397,0.17985,0.21261,0.21639,0.24088,0.25387,0.22495,0.23802,0.25538,0.2853,0.30589,0.28108,0.27948,0.31618,0.33581,0.34412,0.33447,0.3697,0.38343,0.39079,0.41161,0.41038,0.43018,0.44794,0.48184,0.47692,0.44371,0.46238,0.47882,0.527,0.55764,0.5936,0.71428,0.79664,0.79158,0.74634,0.76346,0.75022,0.75273,0.77234,0.77011,0.7645,0.77602,0.78001
236.0,0.00538,0.01278,0.03593,0.10332,0.11519,0.13619,0.15784,0.17037,0.17049,0.20168,0.20606,0.23761,0.24311,0.21489,0.22879,0.2464,0.2749,0.29687,0.26786,0.27454,0.31151,0.32646,0.33417,0.32155,0.35418,0.3659,0.37856,0.40127,0.39959,0.41373,0.43363,0.45834,0.46698,0.42169,0.43974,0.46242,0.51576,0.54238,0.57644,0.69401,0.77136,0.76984,0.72278,0.73803,0.72749,0.73528,0.74289,0.74296,0.73728,0.75773,0.76176
237.0,0.00511,0.01509,0.03655,0.09949,0.10927,0.13348,0.14638,0.17039,0.16533,0.19603,0.20121,0.23256,0.24323,0.20819,0.22511,0.24152,0.27359,0.29006,0.2614,0.2679,0.29992,0.32314,0.31978,0.30943,0.33887,0.3545,0.37121,0.39517,0.39376,0.40919,0.42915,0.44904,0.46283,0.41954,0.42925,0.45404,0.49793,0.53385,0.56071,0.68171,0.75573,0.74744,0.69943,0.72607,0.70899,0.71227,0.73088,0.71946,0.72071,0.74135,0.73414
238.0,0.00299,0.01308,0.036,0.088,0.10295,0.1265,0.1393,0.16486,0.15924,0.19229,0.19693,0.2182,0.23628,0.20319,0.21651,0.23219,0.26495,0.27901,0.25258,0.25231,0.28996,0.3072,0.3143,0.30094,0.33123,0.34799,0.35888,0.38468,0.38005,0.38864,0.41884,0.43648,0.4416,0.4038,0.41683,0.44164,0.48442,0.51829,0.54988,0.66305,0.74001,0.73319,0.68238,0.69621,0.69039,0.69542,0.70606,0.70227,0.69117,0.72017,0.71106
239.0,0.00246,0.01199,0.03458,0.09108,0.09662,0.12245,0.13779,0.15711,0.15264,0.18619,0.19311,0.22012,0.22678,0.19531,0.20959,0.22601,0.25725,0.26982,0.24559,0.24806,0.27778,0.29977,0.30565,0.29535,0.32923,0.33435,0.34959,0.369,0.36567,0.38013,0.40109,0.42164,0.42925,0.38614,0.40713,0.4328,0.47303,0.49882,0.5438,0.64524,0.71584,0.713,0.66724,0.67661,0.66325,0.67913,0.69009,0.68725,0.68122,0.69709,0.69144
240.0,-0.00443,0.00686,0.02485,0.07932,0.088,0.10595,0.12607,0.14329,0.14454,0.17159,0.17122,0.20504,0.21157,0.1851,0.19452,0.21041,0.24446,0.25691,0.23303,0.2322,0.26506,0.28662,0.28706,0.27733,0.30799,0.32017,0.33652,0.35007,0.34493,0.36198,0.38225,0.39839,0.41349,0.36906,0.38444,0.41113,0.45044,0.47445,0.51926,0.62434,0.69478,0.67957,0.64438,0.65731,0.6328,0.64621,0.66321,0.6564,0.65548,0.67346,0.6655
241.0,-0.0017,0.01031,0.02992,0.07236,0.09319,0.10194,0.12056,0.13726,0.13898,0.1701,0.16501,0.19928,0.21147,0.17803,0.19123,0.20533,0.23939,0.25521,0.22632,0.22619,0.25895,0.27349,0.28127,0.27019,0.30262,0.31161,0.3266,0.34263,0.34254,0.35287,0.37015,0.39481,0.40008,0.35763,0.37053,0.40259,0.43667,0.46014,0.49625,0.61885,0.67714,0.6651,0.62862,0.64095,0.61871,0.63779,0.64916,0.63868,0.6429,0.65097,0.64596
242.0,0.00197,0.01558,0.03638,0.07231,0.09313,0.10319,0.11844,0.14145,0.13863,0.17346,0.16676,0.20378,0.21229,0.17466,0.18901,0.20332,0.2363,0.25185,0.22189,0.22309,0.25333,0.27194,0.2771,0.2646,0.296,0.3103,0.31869,0.34452,0.33945,0.34311,0.36436,0.38777,0.39258,0.34972,0.36531,0.39149,0.42227,0.45252,0.48928,0.59956,0.66113,0.64735,0.60986,0.62181,0.59856,0.61665,0.62611,0.62274,0.62876,0.6352,0.63413
243.0,0.00352,0.01304,0.0342,0.07497,0.08534,0.10058,0.11807,0.13625,0.13067,0.16896,0.16325,0.19482,0.2029,0.17189,0.18145,0.19711,0.22838,0.24538,0.21556,0.21602,0.24564,0.26113,0.26575,0.25681,0.28726,0.29725,0.30634,0.32884,0.32488,0.33699,0.35597,0.37525,0.38168,0.33316,0.35011,0.37317,0.41314,0.44111,0.47578,0.58257,0.64756,0.62902,0.58444,0.5945,0.58446,0.58654,0.60546,0.59971,0.60676,0.61672,0.61198
244.0,0.00147,0.01485,0.03693,0.07382,0.08183,0.09422,0.11491,0.13243,0.12716,0.16416,0.16454,0.18667,0.20063,0.1692,0.17558,0.18968,0.22096,0.24021,0.20915,0.20787,0.24054,0.25391,0.26489,0.25083,0.28107,0.29181,0.29802,0.32091,0.31327,0.32363,0.34441,0.36589,0.36719,0.32751,0.33873,0.36976,0.39653,0.42713,0.46309,0.57052,0.63124,0.61406,0.56274,0.57999,0.57055,0.57357,0.58548,0.58105,0.58717,0.60094,0.59127
245.0,0.00136,0.01232,0.03333,0.06916,0.07301,0.08748,0.10522,0.12577,0.12282,0.15581,0.15296,0.18106,0.19292,0.16014,0.1663,0.18191,0.21221,0.22397,0.19956,0.196,0.23042,0.24203,0.25253,0.23609,0.26541,0.27562,0.28911,0.30834,0.29946,0.30985,0.33015,0.345,0.34855,0.30911,0.32305,0.34413,0.38371,0.41592,0.44272,0.55324,0.61305,0.59604,0.54279,0.56175,0.55202,0.55809,0.56554,0.5596,0.56143,0.57719,0.5742
246.0,0.00117,0.01046,0.03068,0.06431,0.06976,0.08223,0.10182,0.1219,0.11845,0.14979,0.14704,0.17442,0.18463,0.15517,0.16171,0.17288,0.20414,0.22276,0.19184,0.18357,0.22179,0.23217,0.24027,0.22442,0.25612,0.2654,0.27308,0.29347,0.28606,0.30012,0.32192,0.33495,0.33924,0.29672,0.30563,0.33061,0.36609,0.39204,0.4227,0.54044,0.59526,0.57353,0.52605,0.54312,0.52708,0.53394,0.552,0.5378,0.53838,0.55747,0.54894
247.0,0.0013,0.00875,0.03208,0.06234,0.0648,0.07877,0.09758,0.11515,0.11333,0.14709,0.13847,0.16659,0.17679,0.14155,0.15447,0.16634,0.1994,0.21075,0.18329,0.17886,0.20909,0.22456,0.23501,0.21223,0.24338,0.25304,0.26346,0.28749,0.27576,0.28976,0.30717,0.31941,0.32748,0.2807,0.29363,0.31723,0.34855,0.37712,0.40716,0.52158,0.57654,0.55118,0.50453,0.52072,0.50259,0.51461,0.52902,0.52056,0.5222,0.53638,0.52647
248.0,0.00173,0.01027,0.03236,0.06193,0.06394,0.07988,0.09572,0.10991,0.11062,0.14385,0.1324,0.16195,0.17583,0.14077,0.14617,0.16022,0.19441,0.2027,0.17689,0.17569,0.20303,0.21611,0.22379,0.20541,0.23847,0.24458,0.25328,0.27901,0.26494,0.2774,0.29417,0.30963,0.31535,0.26926,0.28606,0.30715,0.34011,0.36247,0.39787,0.50809,0.56142,0.53751,0.48626,0.50475,0.49115,0.49782,0.50633,0.5074,0.50527,0.51616,0.51087
249.0,0.00227,0.01018,0.03204,0.05924,0.06073,0.07623,0.08911,0.10534,0.10655,0.13502,0.1265,0.1575,0.16853,0.13532,0.14064,0.15583,0.18666,0.20031,0.16709,0.16489,0.19317,0.2091,0.21418,0.19716,0.22961,0.23698,0.24586,0.26406,0.25303,0.2688,0.28399,0.30384,0.3001,0.25571,0.27178,0.29369,0.3216,0.35551,0.38662,0.49029,0.54631,0.5184,0.46809,0.48837,0.47025,0.47955,0.48982,0.48846,0.48749,0.49964,0.49179
250.0,0.00086,0.01208,0.03052,0.05605,0.05939,0.07026,0.08635,0.1006,0.0987,0.12909,0.1262,0.15497,0.16194,0.13063,0.13475,0.14991,0.17684,0.19104,0.15678,0.15648,0.18885,0.20411,0.20843,0.18808,0.2201,0.22555,0.23668,0.25735,0.24559,0.25614,0.273,0.28903,0.28965,0.24491,0.25766,0.27723,0.3121,0.33905,0.37014,0.47475,0.5286,0.50044,0.44892,0.47205,0.45232,0.46175,0.47482,0.47443,0.46925,0.48137,0.4776
251.0,-0.00027,0.01102,0.03266,0.05509,0.0585,0.06783,0.08358,0.09775,0.09608,0.12747,0.12172,0.15111,0.15409,0.12142,0.13296,0.1403,0.17187,0.18348,0.14862,0.14812,0.18122,0.19515,0.19811,0.17998,0.20812,0.21813,0.22206,0.24592,0.23662,0.24618,0.26749,0.27767,0.28254,0.23497,0.24416,0.26795,0.29708,0.32316,0.35541,0.46199,0.51362,0.4853,0.4297,0.45256,0.43604,0.44481,0.4551,0.45453,0.45363,0.46494,0.46168
