,III_H2SO4,VII,Baseline,III_H3PO4,r2
0.0,1.4811957155913636e-06,1.6017672264112146e-06,0.009460682299152682,0.0,15.97909345117995
1.0,-3.895549895250847e-06,1.2302212163764813e-05,0.06005332011405129,0.0,8.845794359109997
2.0,-5.322832325887431e-06,2.044277124219403e-05,0.09032716294058137,0.0,143.6673337767442
3.0,-1.743950311339566e-05,2.7750068452460697e-05,0.15513619239405974,0.0,7.5571760380310335
4.0,-6.416146646456321e-07,3.537883605557104e-05,0.061663426329723305,0.0,44.057179092824974
5.0,-1.2099249002103578e-05,4.253805888554657e-05,0.12342763168171975,0.0,51.22779491573255
6.0,-6.3031783592763445e-06,4.8400579721967755e-05,0.09673032125641379,0.0,15.028147523153232
7.0,-9.613362103341788e-06,5.685888454561397e-05,0.11182118699214778,0.0,134.804912121092
8.0,-1.5443067901964427e-05,6.426978924269865e-05,0.1437213017508093,0.0,64.08563544912083
9.0,1.525172061338105e-06,7.276365220009087e-05,0.0483908754132381,0.0,151.57891723629555
10.0,-1.3606171276331017e-05,7.716372166060971e-05,0.11448789555580158,0.0,102.16551023217431
11.0,-9.177929952918129e-06,8.382571493976335e-05,0.07328274281892365,0.0,43.06847691127659
12.0,-1.2473817045726998e-05,8.813463528288452e-05,0.10306453053380943,0.0,17.4468452874944
13.0,-8.071023154396616e-06,9.807795438887178e-05,0.08669827102556484,0.0,6.817268079044047
14.0,-1.4055813924981706e-05,0.0001042746680153834,0.11409154803250121,0.0,18.508006075556835
15.0,-5.872092788012742e-06,0.00011220672504339848,0.06621656167138561,0.0,6.19128128288076
16.0,5.724518329696215e-06,0.00011143508434457172,0.022461426146002952,0.0,22.040954705236352
17.0,-4.5353123148110866e-06,0.00012624960608980531,0.06331464145434483,0.0,144.34664450724335
18.0,-2.754641230955204e-07,0.00013068912746485903,0.04893174737467441,0.0,6.665624639615519
19.0,-6.820707997832957e-06,0.00013990885494956218,0.07740084111613729,0.0,11.704912241666252
20.0,-7.963547701107185e-07,0.0001480616902679792,0.020236959692936398,0.0,35.819267509917566
21.0,-6.983362609121095e-06,0.00015528451957301875,0.07589066398067727,0.0,15.075863308179594
22.0,3.0468499896923433e-06,0.00016132580229930932,0.031084278306680937,0.0,55.98987538498922
23.0,-3.0230372614740103e-06,0.00016875350565588349,0.06946010705324296,0.0,142.50485400729022
24.0,-9.864049595327628e-06,0.00017406330327819546,0.11876970413176903,0.0,79.86688097782876
25.0,-6.583138788216627e-06,0.0001853483520794849,0.08507878900461889,0.0,5.58047796918038
26.0,5.40892910132751e-06,0.00019007533108300097,0.041903263503692646,0.0,28.371080582195763
