wavelength (nm),0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,22.083333333333332,22.166666666666664,22.25,22.333333333333332,22.416666666666664,22.5,22.583333333333332,22.666666666666664,22.75,22.833333333333332,22.916666666666664,23.0,23.083333333333332,24.083333333333332,25.083333333333332,26.083333333333332,27.083333333333332,28.083333333333332,29.083333333333332,30.083333333333332,31.083333333333332,32.08333333333333,33.08333333333333,34.08333333333333,35.08333333333333,36.08333333333333,37.08333333333333,38.08333333333333,39.08333333333333,40.08333333333333,41.08333333333333,42.08333333333333,43.08333333333333,44.08333333333333,45.08333333333333,46.08333333333333,47.08333333333333,48.08333333333333,49.08333333333333,50.08333333333333,51.08333333333333,52.08333333333333,53.08333333333333,54.08333333333333,55.08333333333333,56.08333333333333,57.08333333333333,58.08333333333333,59.08333333333333,60.08333333333333,61.08333333333333,62.08333333333333,63.08333333333333,64.08333333333333,65.08333333333333,66.08333333333333,67.08333333333333,68.08333333333333,69.08333333333333,70.08333333333333,71.08333333333333,72.08333333333333,73.08333333333333
209.0,0.07444,0.31696,0.32291,0.34232,0.36758,0.39427,0.41085,0.44498,0.45959,0.47104,0.50861,0.52524,0.54858,0.55234,0.57176,0.59653,0.61807,0.63061,0.66418,0.67801,0.70435,0.71304,0.73654,0.74658,0.74594,2.17693,2.05353,2.03032,2.05063,2.02851,2.00792,2.09317,2.1238,2.03138,2.17678,2.10354,2.23139,2.07573,2.20244,2.15994,2.11755,2.11809,2.24519,2.19776,2.10718,2.16529,2.19085,2.27475,2.29396,2.27,2.32844,2.31699,2.42042,2.35403,2.64588,2.3409,2.29346,2.47059,2.32901,2.38558,2.29639,2.27894,2.40479,2.33001,2.29235,2.46071,2.45055,2.61748,2.42247,2.53225,2.48005,2.48471,2.30265,2.28571,2.47249,2.28551,2.53728,2.35486,2.38564,2.53799,2.22806,2.61008,2.20502,2.45509,2.64942,2.45193
210.0,0.06835,0.30343,0.31128,0.33368,0.35588,0.37774,0.39845,0.42645,0.44112,0.45199,0.48384,0.49879,0.51888,0.5268,0.55011,0.56976,0.58825,0.60271,0.63091,0.64519,0.67167,0.68347,0.70026,0.7175,0.71514,2.12269,2.01143,1.96459,2.02644,1.99922,2.04736,2.06447,2.09477,2.07541,2.05221,2.0532,2.16605,2.06797,2.20192,2.10218,2.071,2.14336,2.21157,2.26274,2.08722,2.14551,2.19583,2.22221,2.33248,2.25085,2.32235,2.40698,2.45696,2.42416,2.63461,2.46051,2.36996,2.53211,2.39229,2.57972,2.34898,2.2176,2.34682,2.43622,2.38333,2.36132,2.46951,2.62161,2.40098,2.43504,2.59874,2.55555,2.3784,2.38164,2.61144,2.31116,2.57341,2.50583,2.41815,2.59165,2.32077,2.41908,2.56642,2.44908,2.48359,2.41732
211.0,0.06375,0.293,0.3,0.318,0.34308,0.36452,0.38,0.40957,0.42383,0.43592,0.46036,0.47653,0.48991,0.50885,0.52108,0.54743,0.55984,0.5792,0.60046,0.61804,0.64491,0.652,0.67436,0.68193,0.68316,2.01647,1.96401,1.96771,2.00058,1.99744,2.00769,2.04847,2.04871,2.04616,2.03748,2.02741,2.0744,2.04662,2.10871,2.06068,2.08693,2.07426,2.14408,2.1927,2.12808,2.15588,2.20559,2.24027,2.26688,2.19733,2.2288,2.38805,2.45873,2.45387,2.49381,2.48525,2.37154,2.43924,2.398,2.65795,2.45069,2.34928,2.30827,2.51193,2.41261,2.45112,2.48511,2.436,2.39419,2.54313,2.63836,2.45405,2.44227,2.39564,2.44055,2.31265,2.5864,2.52604,2.51899,2.39981,2.34352,2.46564,2.66093,2.58119,2.51017,2.35088
212.0,0.05803,0.2845,0.2885,0.30838,0.32844,0.34745,0.36713,0.39514,0.40299,0.42073,0.43959,0.4533,0.4702,0.48572,0.4982,0.52708,0.53451,0.55427,0.57241,0.58694,0.61068,0.61957,0.64417,0.6507,0.65364,1.93441,1.93353,1.92959,1.95883,1.94957,1.9606,2.00479,1.96738,2.00833,1.98809,1.98086,1.99226,1.96659,2.02208,2.04436,2.0246,2.02475,2.10175,2.1643,2.08424,2.11238,2.13427,2.17712,2.18186,2.21362,2.2352,2.42494,2.37574,2.51053,2.45165,2.50013,2.40699,2.41266,2.45018,2.54877,2.40543,2.38604,2.38304,2.53994,2.48048,2.54012,2.46728,2.43732,2.38103,2.48658,2.66037,2.50636,2.44274,2.4289,2.4148,2.35128,2.51844,2.57053,2.46753,2.39778,2.40993,2.46326,2.70641,2.45597,2.42782,2.28646
213.0,0.05218,0.2746,0.27678,0.29353,0.31175,0.33422,0.3511,0.37806,0.38475,0.4019,0.42097,0.43406,0.4537,0.46302,0.47063,0.50255,0.50669,0.5265,0.54616,0.56028,0.57984,0.58958,0.6115,0.61878,0.62028,1.88019,1.87725,1.87547,1.90788,1.91079,1.9125,1.9248,1.90083,1.92165,1.88583,1.92616,1.89587,1.93238,1.95672,2.00582,1.99815,1.9861,2.04112,2.07522,2.09456,2.06008,2.07651,2.09243,2.12501,2.16445,2.18588,2.37985,2.38727,2.42899,2.39521,2.45044,2.35233,2.35495,2.4516,2.48388,2.41572,2.44646,2.38483,2.44814,2.45049,2.53437,2.48907,2.47198,2.3603,2.48077,2.65862,2.46698,2.42867,2.47688,2.3407,2.42444,2.47843,2.56509,2.44509,2.40056,2.40274,2.48042,2.42456,2.48264,2.41688,2.37866
214.0,0.05038,0.27013,0.26921,0.28485,0.30452,0.32152,0.33867,0.36348,0.36982,0.38851,0.40762,0.4184,0.43636,0.44514,0.45504,0.48173,0.48355,0.50372,0.52422,0.53611,0.55441,0.56415,0.583,0.59657,0.59892,1.83609,1.82228,1.82704,1.88307,1.84802,1.86372,1.86447,1.83426,1.8622,1.84384,1.85287,1.84188,1.88157,1.90158,1.92002,1.93827,1.93446,1.99206,2.01301,2.03141,2.02229,1.99642,2.04315,2.04892,2.13145,2.16147,2.34808,2.29639,2.38131,2.39584,2.40156,2.32434,2.37322,2.42132,2.39788,2.3955,2.44492,2.39856,2.42218,2.42969,2.48857,2.41263,2.45592,2.37317,2.4293,2.53472,2.44496,2.43075,2.47934,2.37743,2.43435,2.45108,2.54666,2.39507,2.44665,2.38823,2.45019,2.43842,2.41293,2.40586,2.39826
215.0,0.04737,0.26574,0.25987,0.27513,0.29476,0.31161,0.32537,0.34935,0.35926,0.37251,0.39014,0.40323,0.41841,0.42826,0.44029,0.46151,0.4652,0.47886,0.5008,0.51721,0.53441,0.54168,0.55875,0.57465,0.57131,1.80112,1.77343,1.77511,1.80686,1.79307,1.82227,1.82244,1.80412,1.79831,1.80493,1.80858,1.7903,1.84229,1.85281,1.84884,1.89184,1.90894,1.93064,1.95333,1.98425,1.97491,1.97648,1.99748,2.00369,2.06066,2.16143,2.29764,2.28149,2.30088,2.35018,2.32092,2.3367,2.33223,2.37187,2.41222,2.34264,2.41152,2.33576,2.40325,2.41658,2.38975,2.41957,2.44715,2.4117,2.43368,2.4426,2.35513,2.43133,2.42896,2.42022,2.47181,2.42689,2.46858,2.35979,2.41405,2.34969,2.45293,2.40943,2.41161,2.41369,2.41159
216.0,0.04708,0.26019,0.25438,0.26781,0.28725,0.29896,0.31149,0.33886,0.34552,0.36173,0.3763,0.38789,0.40026,0.41565,0.42539,0.44149,0.44797,0.46031,0.48582,0.49231,0.51454,0.5177,0.53839,0.55108,0.54998,1.74809,1.73913,1.7365,1.73825,1.75596,1.75791,1.74881,1.75565,1.75576,1.7648,1.76786,1.74155,1.7929,1.81441,1.82197,1.83528,1.86427,1.88176,1.89986,1.92163,1.9381,1.94302,1.95933,1.9641,2.00961,2.13648,2.25114,2.24116,2.25655,2.32104,2.25646,2.30411,2.3181,2.3248,2.35838,2.30582,2.35471,2.31506,2.3702,2.35985,2.37249,2.39597,2.38404,2.4265,2.41259,2.39295,2.37176,2.37678,2.37149,2.39611,2.42729,2.40716,2.39297,2.36101,2.36586,2.35774,2.42657,2.35096,2.40214,2.44635,2.36836
217.0,0.04498,0.25558,0.2474,0.25964,0.27601,0.28843,0.30278,0.32636,0.33347,0.34765,0.36221,0.37408,0.38476,0.39971,0.4085,0.42454,0.43074,0.44392,0.46835,0.47373,0.4955,0.49945,0.51846,0.529,0.52645,1.70268,1.7002,1.70715,1.69466,1.71281,1.71436,1.72287,1.71015,1.71295,1.72407,1.72625,1.71586,1.74349,1.7702,1.77634,1.79436,1.83098,1.84332,1.85288,1.86806,1.88783,1.89915,1.91522,1.93195,1.9633,2.09927,2.17514,2.22196,2.23588,2.25908,2.23474,2.28589,2.27911,2.29376,2.28893,2.28083,2.27878,2.29335,2.33073,2.35219,2.31602,2.38252,2.33424,2.39472,2.36472,2.34288,2.312,2.34423,2.38011,2.38208,2.38688,2.36297,2.37169,2.33632,2.36013,2.34647,2.38938,2.32667,2.38856,2.41085,2.33816
218.0,0.04352,0.25079,0.24173,0.25292,0.26719,0.27891,0.29279,0.31823,0.32197,0.3365,0.35069,0.36266,0.37192,0.38555,0.3932,0.40861,0.41506,0.43041,0.45441,0.45726,0.47766,0.48299,0.49943,0.51013,0.50838,1.65446,1.6678,1.67454,1.66796,1.6908,1.67959,1.67937,1.67253,1.67056,1.68839,1.68572,1.68886,1.70824,1.72534,1.75133,1.75381,1.7851,1.8066,1.82166,1.83449,1.84545,1.86433,1.88751,1.89792,1.93365,2.05552,2.13461,2.18593,2.20107,2.20407,2.20775,2.23867,2.24153,2.25739,2.24736,2.25384,2.25692,2.27995,2.29312,2.28999,2.29204,2.33542,2.28363,2.30923,2.30847,2.29839,2.30423,2.30874,2.33987,2.32589,2.33677,2.33403,2.32778,2.31362,2.35235,2.34236,2.34061,2.33081,2.32287,2.38108,2.32008
