E vs SHE,j / mAcm2
1.649564,0.1306780681818182
1.750021,0.9124676136363636
1.850096,2.835019886363636
1.9502730000000001,5.297049431818182
2.050151,8.017284090909092
2.149998,10.864835227272728
2.250056,13.794676136363636
2.349977,16.760153409090908
2.449832,19.7546875
2.549768,22.759647727272725
2.6500079999999997,25.776039772727277
2.749819,28.773670454545453
2.849824,31.74804545454545
2.9499999999999997,34.90144886363637
3.049895,38.33648863636364
3.149774,41.87703977272727
3.2497939999999996,44.98958522727273
3.349852,48.290397727272726
3.4497139999999997,51.31732954545454
3.549606,54.74457386363636
3.6497669999999998,57.99943181818182
3.735387,61.079375000000006
3.639526,58.036306818181814
3.5397559999999997,55.000107954545456
3.4399699999999998,51.973977272727275
3.340114,48.725272727272724
3.240013,45.425948863636364
3.140049,42.135875
3.040178,38.84715340909091
2.9402459999999997,35.60725568181818
2.840089,32.30223295454546
2.740094,28.961000000000002
2.6402259999999997,25.639289772727277
2.539973,22.33478409090909
2.440076,19.060647727272723
2.340227,15.833539772727276
2.2402409999999997,12.6600625
2.140159,9.579176136363635
2.040282,6.643068181818182
1.940352,3.9414232954545456
1.840124,1.6950431818181821
1.7402410000000001,0.35991556818181814
