E vs SHE,j / mAcm2
1.6491390000000001,0.12227363636363638
1.74959,0.8161454545454545
1.849682,2.720636931818182
1.949862,5.247101704545455
2.04973,8.060443181818183
2.149609,11.027556818181818
2.2496769999999997,14.096499999999999
2.34963,17.22252272727273
2.449458,20.39584659090909
2.54941,23.598642045454547
2.649629,26.83029545454545
2.7495019999999997,30.065607954545452
2.849481,33.31618181818182
2.949652,36.579380681818186
3.0495609999999997,39.83163068181818
3.149424,43.08323863636364
3.2494169999999998,46.32842045454546
3.349493,49.60530681818181
3.449356,52.89334659090909
3.549231,56.160539772727276
3.6490419999999997,59.46340909090909
3.594595,57.49386363636364
3.4960139999999997,54.06908522727272
3.3962269999999997,50.63757954545455
3.2963199999999997,47.21452272727273
3.1960699999999997,43.798840909090906
3.096243,40.42663068181818
2.9963789999999997,37.05448863636363
2.896242,33.71077840909091
2.796316,30.382937499999997
2.6963359999999996,27.081960227272727
2.596403,23.794619318181816
2.4962359999999997,20.543755681818187
2.396375,17.342130681818183
2.2964919999999998,14.172414772727272
2.196339,11.056767045454546
2.09641,8.044602272727271
1.99657,5.203716477272726
1.896557,2.6925426136363635
1.796478,0.8507630681818181
1.696625,0.07578380681818182
