,III_H2SO4,VII,Baseline,III_H3PO4,r2
0.0,7.935969801364614e-06,0.00040474306843923973,0.0012966898264743364,0.0,57.10083818267057
0.5,9.51452234997736e-06,0.000412083337142434,-0.0013483037352656757,0.0,46.970754792487114
1.0,1.2534215590562625e-05,0.0004169497875825982,-3.999184223679739e-05,0.0,46.80257685718931
1.5,1.5534278084624237e-05,0.0004227608446176836,0.0036822566073629044,0.0,76.02303570092214
2.0,1.4629056124522464e-05,0.00042648620822773536,0.0021196172717445785,0.0,29.644434045113567
2.5,1.5555540342965626e-05,0.00043009477334359967,0.0039037018848811084,0.0,26.7642650841988
3.0,1.7597531532466944e-05,0.00043521315990285766,0.004602412471441306,0.0,30.593527925904073
3.5,1.6826741870383628e-05,0.00043769592755780334,0.0074997613495930825,0.0,77.42237088394863
4.0,1.8134397267370824e-05,0.0004435408682196898,0.008745612885037148,0.0,91.41736666638185
4.5,1.5010706367009364e-05,0.0004485693409389893,0.014205611178124876,0.0,24.14485706726856
5.0,1.8420727694864985e-05,0.00045190680876733996,0.012353048094053002,0.0,74.0953590611782
5.5,1.8302065467366942e-05,0.00045578947291909414,0.01353027854031542,0.0,11.508444547479087
6.0,1.9510384807295906e-05,0.000459268077075393,0.018719449990785925,0.0,46.138164758317906
6.5,2.0696504046323336e-05,0.0004621257998903753,0.02206703954580489,0.0,30.01258009515875
7.0,2.5033205766460757e-05,0.00046570336746450103,0.026327562258925564,0.0,10.647271874000099
7.5,1.4453411200951622e-05,0.0004721185127179706,-0.0007372708962636031,0.0,8.258000811339251
8.0,1.856959685704053e-05,0.00047618515567605593,-0.002057639061620278,0.0,66.29218381764217
8.5,1.6771505278998572e-05,0.00047761706773848334,0.0029264463016837714,0.0,17.761745796572903
9.0,1.3639831656406667e-05,0.000486652147297734,0.001829065534823623,0.0,80.3806830893633
9.5,1.5607153657502403e-05,0.0004881741502289207,0.001504249516089774,0.0,26.426337155375894
10.0,1.3391883763168652e-05,0.0004917785976934783,0.0005300535851640261,0.0,54.51251611168573
10.5,1.3754289328425765e-05,0.0004947258059986134,-0.00023233952803980272,0.0,18.42055289903047
11.0,1.5839746421219536e-05,0.0005006498323359686,0.0003675840963338324,0.0,12.31554618547955
11.5,1.2411289234308101e-05,0.0005023551671157195,0.0009147195379272227,0.0,147.35768752545331
12.0,1.42141653131338e-05,0.0005073434928941304,0.0016143105669666144,0.0,10.42257685516739
12.5,1.3390359991851357e-05,0.0005099671942741518,-0.00045806920323171116,0.0,33.43293089883466
13.0,1.4096300091050454e-05,0.0005119259651713133,-0.0018660464133120709,0.0,21.84350311848239
13.5,1.4002351666044742e-05,0.0005160932254218536,-0.0024904266381364937,0.0,17.65943146604158
14.0,1.3932924657663296e-05,0.0005179035881682136,-0.0031459558535576063,0.0,55.10238045776693
14.5,1.6809003770834395e-05,0.0005207325594204608,-0.0025992563189323518,0.0,84.50031347175552
15.0,1.6624622001276374e-05,0.0005234629780852528,-0.0013951801334542789,0.0,47.28279455890244
15.5,1.3539516038372922e-05,0.000527357580303868,-0.0004927638146189643,0.0,14.394109306674048
16.0,1.706566842873682e-05,0.0005294795606107632,-0.0024223135541652343,0.0,101.9983653167229
16.5,1.5756840203781644e-05,0.0005331163222393338,-0.0009218144603225593,0.0,21.692304841023052
17.0,1.5551283345092253e-05,0.0005354968571225644,-0.0008652821728291029,0.0,57.53656297774414
17.5,1.4980308350129125e-05,0.000537120743754038,-0.0009542827038172629,0.0,70.69630783681865
18.0,1.5499530740418928e-05,0.0005405743399610355,-0.0030573457100594977,0.0,43.06831545599356
18.5,1.657220299573978e-05,0.0005438005461959911,-0.0013433655575604711,0.0,82.87354057174684
19.0,1.5006368122905185e-05,0.0005456458114615465,-0.0004362570206982531,0.0,57.46945916234199
19.5,1.5960907242383713e-05,0.0005491023874961601,-0.0015226169050849244,0.0,53.7620925904816
20.0,1.6774089678603403e-05,0.0005513821809702409,-0.001044913992767076,0.0,26.43511012867601
20.5,1.663313153421375e-05,0.0005536197231047377,-0.002475634717640258,0.0,96.52589614460997
21.0,1.705937717669728e-05,0.0005567446006341371,1.3845129715798367e-05,0.0,161.52572386270248
21.5,1.6775298146849878e-05,0.000558928614655045,-0.0023597210256916367,0.0,80.29761749165432
22.0,1.7211795272375685e-05,0.0005608906807667841,-0.002817558113086581,0.0,65.37429298340211
22.5,1.754711742472244e-05,0.0005636256101732203,-0.0029035783624130835,0.0,26.482142575569064
23.0,1.8004496132585003e-05,0.0005669371276016585,-0.001926469540757084,0.0,50.487708301024604
23.5,1.858511999980174e-05,0.0005689367985109944,-0.002090349072559689,0.0,83.21404813965216
24.0,1.855384882922953e-05,0.0005707292557587037,-0.001985425881596705,0.0,113.39518493897411
24.5,1.8120184948376834e-05,0.0005726736036201314,-0.0012848866999959916,0.0,133.35185813279404
25.0,1.814724338957943e-05,0.0005750580058345256,-0.002339645795170969,0.0,29.327395103961006
25.5,1.893636313828095e-05,0.0005764926697454358,-0.002203618466508108,0.0,108.54581340055131
26.0,1.9367377733217476e-05,0.0005781783635279681,-0.0017850688115315736,0.0,35.679722903632495
26.5,1.9654229018634103e-05,0.0005792138696166194,-0.002412345686057794,0.0,82.7279020999617
27.0,1.8998417693714523e-05,0.0005812894195517058,-0.0008480578723186475,0.0,48.76205633227576
27.5,1.9166236500900372e-05,0.0005832024463764228,-0.001141693629168893,0.0,105.53471978556146
