E vs SHE,j / mAcm2
1.6499380000000001,0.13161375
1.750396,0.902824431818182
1.850487,2.8467017045454552
1.950692,5.344718181818182
2.050583,8.09984090909091
2.150454,10.980460227272728
2.25054,13.938681818181818
2.3504859999999996,16.9355625
2.450325,19.94694318181818
2.5502909999999996,22.956482954545454
2.650512,26.01843181818182
2.750372,28.899892045454546
2.8503429999999996,31.37940909090909
2.950506,35.190903409090915
3.0503929999999997,38.715238636363644
3.150261,42.769420454545454
3.250257,45.93863068181818
3.3503339999999997,48.9435
3.4502159999999997,53.17855113636363
3.550153,56.507323863636366
3.650317,59.9696590909091
3.6983509999999997,61.980965909090905
3.593479,58.48375000000001
3.4930969999999997,55.17553409090909
3.393198,51.93481250000001
3.293317,48.758227272727275
3.193085,45.47436363636364
3.093202,42.18372727272727
2.99335,38.78547727272727
2.893224,35.32997159090909
2.793301,31.955801136363643
2.693311,28.576840909090905
2.5933819999999996,25.099607954545455
2.493195,21.630028409090908
2.3932919999999998,18.19198863636364
2.293415,14.806142045454546
2.193251,11.491454545454545
2.093312,8.308710227272726
1.993501,5.337557954545455
1.893459,2.740184659090909
1.793363,0.8736102272727272
1.693505,0.08418329545454546
