E vs SHE,j / mAcm2
1.6479240000000002,0.12420920454545453
1.749298,0.6232193181818182
1.84946,2.2646090909090906
1.9496850000000001,4.656705113636364
2.0495799999999997,7.393778409090909
2.149473,10.308931818181819
2.249536,13.33334090909091
2.349496,16.42318181818182
2.4493199999999997,19.55930113636364
2.549282,22.719017045454546
2.649494,25.903176136363637
2.749355,29.095943181818186
2.8493299999999997,32.30188068181818
2.949522,35.53302840909091
3.049413,38.764375
3.14931,41.977335227272725
3.249295,45.167130681818186
3.3493739999999996,48.36217613636363
3.449281,51.60073295454545
3.549235,54.790244318181806
3.649396,57.9596590909091
3.648713,57.87267045454545
3.547085,54.53943181818182
3.4469659999999998,51.144613636363644
3.347059,47.74940909090908
3.247004,44.401636363636364
3.146998,41.22271590909091
3.0471269999999997,39.33307386363636
2.947189,35.869454545454545
2.847013,32.47448295454546
2.7470079999999997,29.074482954545456
2.647134,25.75246022727273
2.546912,22.456471590909093
2.446999,19.162795454545456
2.3471319999999998,15.926755681818182
2.247169,12.74202840909091
2.147088,9.645147727272727
2.0472,6.6900625
1.947268,3.9757710227272725
1.847027,1.726903409090909
1.7471100000000002,0.3696549431818182
