,III_H2SO4,VII,Baseline,III_H3PO4,r2
0.0,-1.5651474389475324e-07,-5.640295169539603e-08,0.00030563250392246606,0.0,42.88347683658387
0.5,1.6034685571208205e-07,8.389829862750683e-08,0.00905074699529951,0.0,14.479937246746607
1.0,4.940966429188316e-06,2.6661412590713414e-06,0.021379632556603346,0.0,4.533562158663353
1.5,-1.2145387389406149e-05,1.4012786831665909e-05,0.08333173642790301,0.0,55.676074721172895
2.0,-1.527062488954274e-05,2.163270885351147e-05,0.05648828385761196,0.0,61.05632471229411
2.5,-6.351509034033409e-07,1.2127238831355127e-05,0.0528247253847627,0.0,6.681207170571208
3.0,-1.5229057830981707e-05,3.479528631825606e-05,0.09123485407138845,0.0,59.37935563660518
3.5,-2.4192435191374617e-05,4.106586448131618e-05,0.12925304558893438,0.0,64.75992140335894
4.0,-3.137071591799546e-05,4.972454259043232e-05,0.1201399939522323,0.0,27.579102479873562
4.5,-2.954069808702394e-05,5.3576277664542905e-05,0.1678793031546269,0.0,102.60006722461068
5.0,-1.653451539336117e-05,3.861788122563037e-05,0.1334821955504578,0.0,56.872298486895716
5.5,-3.461213258762561e-05,6.6547352227608e-05,0.1699887662361043,0.0,55.87344389317523
6.0,-3.378494524782283e-05,7.670980248251731e-05,0.1876265240210723,0.0,73.77972389250849
6.5,-9.074022931304267e-06,7.607822002310572e-05,0.0812471060278563,0.0,72.93694261919208
7.0,-1.5317863728544083e-05,8.786935014504135e-05,0.09775438187641211,0.0,72.05741695207635
7.5,-1.819238948961743e-05,9.395384446786437e-05,0.10948908353433238,0.0,13.107015866257205
8.0,-3.209173321630882e-05,0.00010116876639359155,0.18292366810555266,0.0,52.225033509885314
8.5,-2.721878667430568e-05,0.00010792034468550701,0.1708233216410473,0.0,33.979997906413644
9.0,-1.2349463975421312e-05,9.205565332286132e-05,0.11034057650736309,0.0,56.0281776843236
9.5,-3.2067557479548164e-05,0.00012201505016840668,0.10363712476731422,0.0,56.50596697410782
10.0,-1.9369690005787994e-05,0.00012699665445385376,0.13041871113353554,0.0,47.790256904053656
10.5,-3.119342060389194e-05,0.00013197469809026998,0.1816173850564916,0.0,47.282743614756846
11.0,-2.672357072252912e-05,0.00014143932535494856,0.16487388117706667,0.0,4.974177071660872
11.5,-2.1339500040615424e-05,0.00014710475538779,0.12291497381072382,0.0,56.333170683866996
12.0,-3.5192397082800104e-05,0.0001524415699193674,0.18549732339345548,0.0,14.938150207659032
12.5,-2.8936036684714442e-05,0.00015885810592144222,0.16802593335293706,0.0,71.95831472291364
13.0,-2.7210784642414304e-05,0.00016896663932565052,0.16333883999082657,0.0,47.16152248394462
13.5,-3.594923353660604e-05,0.00017453901171365625,0.20428836555034965,0.0,7.462291688759601
14.0,-1.940949501868266e-05,0.00018484720866939746,0.1373552606185656,0.0,58.467224882347985
14.5,-3.134368417436632e-05,0.00018841088910699554,0.17956005229313435,0.0,18.684826127454443
15.0,-3.404269823008463e-05,0.00019537284112617508,0.19938043165153052,0.0,35.8312314857563
15.5,-3.545497904944102e-05,0.00020218790444888254,0.21737159944661522,0.0,77.54038950626995
16.0,-2.814155497746962e-05,0.00021129312266402,0.18504011861977038,0.0,79.9595575873666
16.5,-3.759708251423371e-05,0.0002166076627678703,0.17348342648076867,0.0,138.95384668426442
17.0,-1.308894613177923e-05,0.00022434805243228418,0.08740621680308856,0.0,20.165575827705663
17.5,-2.055288671657474e-05,0.00023056476837680356,0.13008198574145755,0.0,49.00199035031184
18.0,-2.4638478336320403e-05,0.00023797668130160775,0.16581220414048717,0.0,45.10314082937956
18.5,-1.5995461917506833e-05,0.00024083669214999484,0.1608975500426916,0.0,63.6843341465262
19.0,-2.4479004970382603e-05,0.0002378613183559247,0.2235131843494689,0.0,152.06838910468565
19.5,-1.9718457084071557e-06,0.0002351634542522627,0.15874168123517604,0.0,21.64304369165365
20.0,6.370759062430246e-06,0.00022765502125722458,0.2107617999295743,0.0,45.56801499727197
20.5,2.846972205012111e-06,0.0002216945924028104,0.2222431090923284,0.0,19.201000809479805
21.0,8.943966774486508e-06,0.00021755750279114949,0.1656560546038937,0.0,201.51475138744703
21.5,1.1554989071132709e-05,0.0002174051634087614,0.1611370763643769,0.0,73.99672253997895
22.0,1.2579723206183946e-05,0.00021550021919030036,0.13340083269485561,0.0,79.16087805652015
22.5,1.2979840682877632e-05,0.0002134224076709912,0.14537376741000757,0.0,90.80361040110205
23.0,8.550919148701308e-06,0.00020932023342838167,0.17774778487064702,0.0,85.84192494297862
23.5,5.211355167873696e-06,0.00020613089302302562,0.1833800535460211,0.0,50.82841838114357
24.0,1.4325483133262593e-05,0.00020584967722195985,0.15110643202883825,0.0,84.95590392368511
24.5,1.1112966379363083e-05,0.00020375038812568363,0.17783330011026788,0.0,97.12573792507247
25.0,1.1759111300726355e-05,0.0002026916261058391,0.1741864507098486,0.0,149.7497316107475
