,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
0,7.422433202056213,17.836564452656248,29.550884558235886,49.29354482424156,69.4149133493726,87.8700046662344,102.50028823751799,130.04408567282135,107.43594787604863
1,3.837449110833334,14.074854721474173,21.52253657143337,37.62972504403297,56.81697287037346,73.37858802725783,88.91774137725518,104.26753226638584,95.9488517160892
2,5.225999018546232,13.367955443666235,25.107522429902552,48.056477967715054,56.18580666062284,76.63537680791426,94.49718334441582,115.88086611165755,107.83989670423672
