,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
0,0.3138201049974182,1.5963889984087496,2.933535384437419,6.226372587692107,9.846673427696933,14.062776795922323,18.042378954451575,19.22943744044782,18.347104190274866
1,0.4229747263827461,1.6646105685528276,2.8880541254292487,5.721531167571673,9.519208926804598,12.94394010747599,16.646108550841866,20.430141595811698,17.96961022260744
2,0.5685145550917485,1.450849533549092,2.706129771614092,5.5668946504418235,8.968886293157164,12.843881173925814,16.546049617291683,18.592701133287328,16.145813655685135
