GH,logK2,logK3,a1,a2,a3,log diff
7.554517677240439877e-01,-4.694367043878803769e-01,7.669924932773085402e+00,8.845574321026698772e-02,7.316741257774891372e-01,3.282064960045961988e-02,-1.929215360615486485e+00
4.038067004702693974e-01,-4.145487989333525469e+00,-7.941492017705629181e-01,4.408845970200186981e-02,3.272179333573270177e-01,8.077572142198079508e-01,-2.187287830287496959e+00
-2.202627517782844158e-01,1.894709518884636346e+00,-5.488861631390530071e+00,6.845020198996499827e-01,1.298370323547033967e-01,9.395270059330601553e-01,-1.837903652659715892e+00
-9.294020937682151429e-02,8.797337149656792477e+00,-7.387387436896734050e-01,4.037027264839106455e-01,3.141956880666149088e-01,6.767057156301361509e-01,-1.218634811772577597e+00
-9.102387362434188889e-01,-1.441684682023470998e+00,5.981576919549738136e+00,6.136081097734178424e-01,1.250156227917436080e-01,7.263911136556651105e-01,-1.750047074738773745e+00
7.747355913941355032e-01,-3.695504848782484864e+00,6.252408636006816955e+00,3.894995341128512645e-01,4.699945272723266010e-02,4.872665607568158475e-01,-1.462963588596623898e+00
-1.347447297535191713e-01,2.118239277568997547e+00,4.561767050410808211e-01,6.045862605881489049e-01,-3.054245866702209877e-02,5.123481093468356118e-01,-1.725063049600801035e+00
-4.339691778885815809e-01,1.071469213451408553e+00,-6.620451084797793762e+00,6.951048913162464205e-01,7.174858796072568212e-02,9.599304424385135537e-01,-1.885377379833938605e+00
9.016866664483462745e-01,-1.193746738007646524e+00,9.764029920499739390e-01,5.113337173275238623e-01,3.241367081977498121e-01,6.533290239844969927e-01,-1.214564179258392995e+00
-1.112207663592903462e-01,1.719933476949309759e+00,-6.402724962243181217e+00,2.937941936258053333e-01,3.804478437858070938e-01,3.304995286125332332e-01,-1.227962685926306863e+00
-3.444537381295765810e-01,1.081664404621331732e+00,-5.397010653078851306e+00,6.222882038508903424e-01,1.212804165041154181e-01,6.434799394049380838e-01,-1.763969503313023823e+00
-7.595174290756325775e-01,2.007879004060319605e+00,7.502677124631645711e+00,8.754382968667143716e-01,4.879521822100348072e-02,8.741305785681229290e-01,-2.075830905037150842e+00
-5.357011233284573182e-01,4.901674226729941353e+00,7.648649753977633914e+00,9.549681398717957403e-01,3.504206820726320504e-01,9.197366899828601783e-01,-1.719577610260677458e+00
-1.873165228362091428e-01,-8.456006397945349917e+00,2.556518792264197426e+00,8.152706054235964173e-01,6.970045986852416720e-01,1.627501831260996790e-01,-1.042302107868702477e+00
5.044956835250946625e-01,9.665623168924184494e-01,2.014402993384603602e-01,3.150223804027560415e-02,5.279422333678720491e-01,1.349305381008351346e-01,-1.681077904400851919e+00
-2.082784717878158331e-01,3.841941960668351919e-01,7.661731911623483882e+00,9.757847903578428239e-01,8.847642348596463924e-01,7.876531938641723185e-01,-1.217484306892640422e+00
9.398976361284724912e-02,-4.536705061464635591e+00,-3.060385793384612807e+00,6.292970791543585074e-01,4.139172671148279581e-01,2.636974328495095277e-01,-1.745077552692018807e+00
9.280675075155851994e-01,1.927558200011108225e+00,-9.327888058444445463e+00,1.244864755938492051e-02,6.753832493455134145e-01,2.417866085558029177e-01,-1.854519685648272409e+00
-1.257424578166163875e-01,2.587679198326106267e+00,-4.238982835947433969e+00,7.707476696677902916e-01,-2.414243340991356623e-03,4.639560032367840980e-01,-1.922060789632608957e+00
-9.218124694416257592e-01,-4.725453362301368365e+00,5.961271130114549344e+00,8.633868613061359554e-01,7.438513299319667871e-01,1.880134850748362840e-01,-1.095551408405003535e+00
-2.934335909701573097e-01,1.312318857986314313e+00,4.342417672302066656e+00,2.060228261391311433e-01,3.331683847368951956e-01,7.844625776897805602e-01,-1.188783426286718958e+00
1.003878394456760859e-01,-5.720215206461993773e+00,-3.212398145198369637e+00,6.319463945569759877e-01,2.692959500327087863e-01,3.383864890635306932e-01,-1.763195440154526450e+00
9.905053647976624909e-02,-3.375095416748353117e+00,-2.916272757619516653e+00,7.103064827836372275e-02,2.151574331170718335e-01,4.169876939354318912e-01,-1.727992891177750900e+00
6.706072994600331683e-02,-6.496776026773297019e+00,-3.762185893058292763e+00,3.213830222584505569e-01,7.664106984350587126e-01,3.618899523271950636e-01,-1.121410629193441144e+00
9.709834559781915786e-02,-6.804279219029522707e+00,-8.158544139803153072e+00,7.097682674615013454e-01,3.704437523461294179e-01,3.339906198349412159e-01,-1.236391537459166301e+00
4.879483204737801727e-01,-8.689023668248887944e+00,4.421188759069535124e+00,9.176422068106906971e-02,3.829654904793887704e-01,5.039861008255326347e-01,-2.154654255995373635e+00
-4.727055859513899505e-01,1.736533412957695255e+00,-4.749973422723774430e-01,7.632253402509021623e-01,1.169287187395408045e-01,8.700095363212877464e-01,-1.957970281875968999e+00
-5.380850574489188798e-01,4.222549159312704248e+00,-3.184994880270453077e+00,9.501529968911955892e-01,2.460341846171407443e-01,5.716673037226148724e-01,-1.992164992457980732e+00
-4.361498350167439808e-01,2.890313735072283841e+00,4.075219175304441777e+00,8.713993825783434843e-01,1.644892531634188637e-01,4.822654768436236972e-01,-2.055522217778353422e+00
-4.948163005613671617e-01,4.439955327787040495e+00,1.377304943180732710e+00,2.740448631639512689e-01,1.472045856868308689e-01,8.919519441111101177e-02,-1.270795887802164570e+00
-7.275902376715718267e-01,-9.418919822218796867e+00,8.459288682416481464e+00,6.979001692557388337e-01,5.386464201277502140e-01,2.097770051149644432e-01,-8.329898032925837636e-01
-8.166935733024548449e-01,3.616704839018025641e-01,7.624966974972588574e+00,8.664816028229507250e-01,3.021285647899569216e-01,2.568870847537588764e-01,-1.074446285513492638e+00
-5.806784856872359013e-01,-4.596223825139214569e-01,9.493734648098730133e+00,1.065706947314132957e+00,7.386814030409469822e-01,3.295451063281857884e-01,-1.323633550530312730e+00
-8.263634970730519003e-01,5.318549431113883230e+00,-8.873203625981000542e+00,9.845552960675038046e-01,2.136455600746806904e-01,7.546134473508551155e-01,-2.108067829381603087e+00
1.584848510088521234e-02,1.341184889069362063e+00,-9.442641421123184386e+00,1.027390013141892045e+00,2.259513990115018522e-01,6.086544789844428038e-01,-1.110218034395196618e+00
6.805959743012354179e-01,-6.588992680475439734e+00,6.612750407717657986e+00,2.710804382094604836e-01,5.135348191848251309e-01,4.671909149486131452e-01,-1.730678348563254421e+00
1.430602495202069613e-01,-2.975394892938106661e+00,-4.584810684682739002e+00,1.482263729275565822e-01,9.610282907030199828e-01,4.870625588532648265e-01,-2.146584691576005177e+00
7.048124962622095424e-01,-1.488586656162240507e+00,7.661420214990612543e+00,2.567564301386667247e-01,4.359018402074937293e-01,4.453316150689742292e-01,-1.776576256757976813e+00
8.057995896388967516e-01,2.206462566122193270e+00,-1.381275320162043130e+00,1.799854062976098679e-01,3.101112676270791901e-01,8.622924452718907506e-01,-1.972490572209645965e+00
-1.095838056016670281e-01,7.841205384809791568e+00,4.990530691953792619e+00,2.753313451403418544e-01,7.988989997879631932e-01,7.910324052817268026e-01,-1.238428335155139282e+00
5.282400238123589054e-01,-3.563028131842412183e+00,-4.511356930305346680e+00,1.318966386143979319e-01,9.544030694669353165e-01,9.455621838080506825e-01,-2.185462964487996373e+00
6.366331653882921771e-01,-4.973533229129082578e+00,9.492470361608319251e+00,3.469590337608035591e-01,1.175315236044632283e-01,2.779953958950155402e-01,-1.550909521694731286e+00
2.780978589560867409e-02,6.113442057425920950e+00,7.739139241322066098e+00,6.699488283925364440e-01,7.602913317797821424e-01,3.453287336643706684e-02,-8.458352024034858641e-01
-9.954671780886525934e-02,6.140137181757422624e+00,-8.431666800790086569e+00,3.524886918392994839e-01,7.144412881299847529e-01,9.554856096134205501e-01,-1.235261314128771604e+00
4.106277615562959338e-01,5.108849871056418968e-01,-1.511554040493160445e+00,4.097905961456815849e-02,2.851432432911357728e-01,8.624338042034721541e-01,-2.168767460972290007e+00
-4.310332625255189898e-01,4.940545844240939455e-01,-4.243094933522126855e-01,6.557188649919525325e-01,6.725022447078204957e-03,5.270251380592939627e-01,-1.830438737544083150e+00
-5.448048017332873805e-01,-1.464548285579527542e+00,8.400187112591479988e+00,2.839308324362893043e-01,2.190001857848511424e-02,7.479832314732444143e-01,-1.329541927344062513e+00
-3.315603369185414762e-01,9.796241238401324214e-01,-7.737198690800803913e-01,5.967228794052026331e-01,1.231359420711848340e-01,4.072824554080360371e-01,-1.728263027618042180e+00
-7.671735485738844229e-01,-2.383970327400844358e+00,-7.261357413603731104e+00,6.001057657493908959e-01,-1.526003119962351766e-02,6.547736286372239922e-01,-1.762118308708928716e+00
2.338071815786152974e-01,-1.648954151478500219e+00,1.970607219526552933e+00,6.320182012748204459e-02,4.952164242703347985e-01,3.177929193768749272e-01,-2.080518076289316731e+00
-1.797940219579328147e-01,2.344451910923030624e+00,-2.940113510988511702e+00,7.732889119795254285e-01,1.814197122323157607e-01,8.645034036571797031e-02,-1.886525410351661547e+00
2.902794569720570372e-01,-4.610876874759101796e+00,-1.212447966787738585e+00,9.921616106688102565e-02,3.938741682350859752e-01,7.735993750489271736e-01,-2.144356184925796160e+00
