GH,logK2,logK3,a1,a2,a3,log diff
9.399465508066295882e-02,-8.951638492013559656e+00,-4.729099662772847879e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945639549428738846e+00
9.398569040796155016e-02,-9.196344749046840406e+00,-4.671642725307782129e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945678060119435893e+00
9.398976332736877493e-02,-9.426074076144194791e+00,-4.407764917728351328e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945622633109360455e+00
9.398353821761300242e-02,-9.390577297496497167e+00,-4.958141561644067608e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945717987598222232e+00
9.398008319449963066e-02,-9.394551598463467101e+00,-5.418717541944921834e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945637120267939224e+00
9.398382220878227777e-02,-9.073052021657611377e+00,-4.789373287971704585e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945665838364480704e+00
9.398367666769373574e-02,-9.475251750106949089e+00,-5.042572285883901273e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945727847917112285e+00
7.700700218932610142e-02,-9.094708938924144448e+00,-9.043334102743617819e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.271816772952621966e+00
9.388003210266115950e-02,-9.218136859301642616e+00,-4.847327132716927167e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945633300072174166e+00
9.398214959149728265e-02,-9.371841016052615103e+00,-5.113493062539034462e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945703683827031849e+00
9.392220552499441766e-02,-8.854502791387966809e+00,-4.739179360550320297e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945593548540460960e+00
9.401851074100248118e-02,-9.420788512569117756e+00,-4.769929061647664170e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945706646667222595e+00
9.484605039696236695e-02,-9.299753567289233303e+00,-3.227159721612704590e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.939690463899996331e+00
9.327664132441704226e-02,-9.059100845684586290e+00,-4.674458637345034973e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.942929057292764661e+00
9.398238225786006983e-02,-9.181473093896281412e+00,-4.977608007961483949e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945676819151227699e+00
9.402781176698149501e-02,-9.464968174148291169e+00,-4.802283787051604413e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945709884730260963e+00
9.400858595190164646e-02,-9.464796756927251309e+00,-4.861609048861811111e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945721447476215449e+00
9.400412420886070097e-02,-8.747326350961570185e+00,-4.085408583682960781e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945383329607029310e+00
9.398104796437928288e-02,-9.066473942030201627e+00,-5.013147053727974978e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945636810833763830e+00
9.398584347740172873e-02,-9.444473360043019738e+00,-4.712000121765074212e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945706966127076720e+00
9.405780976282329675e-02,-8.646184921317125571e+00,-4.517817109798885511e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945527415816611372e+00
9.398399021332304315e-02,-9.222874675312919379e+00,-4.831912873485869397e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945692915177974269e+00
9.405239440040147336e-02,-9.491176829113532776e+00,-4.866049573753148394e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945702265833846090e+00
9.398538678858507633e-02,-9.446846930952260024e+00,-4.765617685050845154e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945714402121140107e+00
9.319626556238377879e-02,-9.483913791383782765e+00,-4.818064449229959578e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.942341274103748239e+00
9.405420654213658693e-02,-9.471921451313754403e+00,-5.017287406379688619e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945700759992366580e+00
9.392928838839598171e-02,-9.271554551624845431e+00,-4.934134968088462081e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945683520068330674e+00
9.398532299015582847e-02,-9.003641842369626502e+00,-4.639108905677425732e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945646962885043685e+00
9.398327244731864705e-02,-9.454001866891221795e+00,-5.018946894002655590e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945725632334169397e+00
9.398435370810977185e-02,-9.351959224918594771e+00,-4.852384955198832728e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945711664610270342e+00
9.398365624057497536e-02,-9.353521171729603623e+00,-4.929158674208714785e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945712968134960086e+00
9.393870670301351922e-02,-9.261502650799727121e+00,-4.883321909650005566e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945688092920918377e+00
1.118438394767635735e-01,-4.901086476030101835e+00,-1.596371019790493451e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.478684053079726723e+00
9.398439491567094073e-02,-9.358583122778956209e+00,-4.849699873320973964e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945712367928629005e+00
9.398374010244707477e-02,-9.426923515043178270e+00,-4.954976957606143095e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945723052458852464e+00
9.398383489712003325e-02,-9.487881193385307554e+00,-4.964803991677886330e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945730685361142465e+00
9.396877648263196603e-02,-9.174577274178620456e+00,-4.546150507395744000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945650946305735207e+00
9.398435901605671494e-02,-9.200790355427548306e+00,-4.786561875025721058e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945688337358992825e+00
9.399695705188149120e-02,-9.341862270913177113e+00,-4.931271256775679568e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945710212154440955e+00
9.398262382033220619e-02,-9.429680053947084417e+00,-5.094201606375778013e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945717208241980467e+00
9.398332553533232658e-02,-9.465864497049771842e+00,-5.017433652984136572e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945727360205152578e+00
9.469299854383628201e-02,-9.485958429992146890e+00,-4.890515489702279339e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.942984882150832648e+00
9.357395272732493829e-02,-9.330710951939696685e+00,-4.827922960197462032e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.944788246190898962e+00
9.398446307269908706e-02,-9.425484836398826616e+00,-4.870563931610976560e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945721024074699601e+00
9.392705271979906456e-02,-9.425343814757008332e+00,-4.896544379017553794e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945704183435730705e+00
9.081735116289002541e-02,-9.271415702452074470e+00,-6.275003901610654466e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.894708907524467634e+00
9.404165236175043852e-02,-9.153179776151132430e+00,-4.843511879356216632e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945662162271569740e+00
9.398283444659649710e-02,-9.215539326179793989e+00,-4.948042936604000630e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945687598516276484e+00
9.399418840730111580e-02,-9.379554089097512204e+00,-4.836964071155536615e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945713676383224122e+00
9.404963656770731761e-02,-9.167449860346760460e+00,-3.372110107354945541e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.943656008313285888e+00
9.398583853216024853e-02,-9.458776636695809259e+00,-4.717198764771619146e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945708786944607027e+00
9.414570036592095903e-02,-8.974285884549306758e+00,-3.257837778403232853e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.942962767192127016e+00
9.399081187857744046e-02,-8.939743898186648607e+00,-4.658952720534724534e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945636274033935909e+00
9.405488335837164371e-02,-9.488581797382650507e+00,-4.898664921702110320e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945701744235666553e+00
9.398222221203317295e-02,-9.450925077761542781e+00,-5.145064490941168245e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945716150309155124e+00
9.405499661307459291e-02,-9.397919660648566875e+00,-3.827625766530380336e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945066232788199789e+00
9.339964014405666148e-02,-9.451593334450233641e+00,-4.881527290767836647e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.943861208932142315e+00
9.398350651970255321e-02,-9.211516800621970091e+00,-4.882904024832081191e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945690465175210937e+00
9.398545148194235865e-02,-9.312976487859252472e+00,-4.721434900722517369e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945696981109542367e+00
9.398634409522294009e-02,-9.111186901702129859e+00,-4.600683338984518755e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945657257040539712e+00
9.402897676667842930e-02,-9.474167853465790046e+00,-5.097247474563420866e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945712974361253567e+00
9.543897698012959729e-02,-9.042563852677041325e+00,-4.515363930677399829e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.934216301709797969e+00
9.398374256451720588e-02,-9.346039651946188798e+00,-4.911812217633868549e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945711984811175022e+00
9.062701304747197706e-02,-9.350511851067416558e+00,-2.712790685555997783e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.871239589624288158e+00
9.401438173610032756e-02,-9.213049917581521697e+00,-4.915084585718100030e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945683999665770436e+00
9.411737380559115351e-02,-9.176431554995700068e+00,-4.710868601430454383e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945584310882444878e+00
9.355036957165263622e-02,-9.201355744452744290e+00,-4.915415099967772150e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.944665591528749404e+00
9.399435176748985321e-02,-8.977287692408667752e+00,-4.237788179173592518e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945513033593281094e+00
9.398376800255436869e-02,-9.397750705088162348e+00,-4.930933728897574753e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945719180906072099e+00
9.398504490119097277e-02,-9.498265021354372450e+00,-4.835140502879662350e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945725707031345841e+00
9.398100934772340986e-02,-9.357486821054202153e+00,-5.209089668684258712e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945684288108850968e+00
9.398502272899827981e-02,-9.191940019303570963e+00,-4.724022122251022360e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945683177611692516e+00
9.397817530916706408e-02,-8.817504511549142165e+00,-4.971926669198349025e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945539216674849525e+00
9.398385860435885808e-02,-9.476977957287013865e+00,-4.956934138740989759e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945729326158232242e+00
9.396167474366778904e-02,-9.260498103614020593e+00,-4.884460010294843890e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945696329326032314e+00
9.390592669535524628e-02,-9.364636965807376257e+00,-4.967528681066916363e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945681058991767021e+00
9.371500457700143727e-02,-9.032388275889029927e+00,-4.531439276784809955e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945230120799409823e+00
9.016932741518801642e-02,-8.922260156061643244e+00,-3.397936759318826994e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.869920111952429576e+00
9.399283303651861932e-02,-7.956426406737189261e+00,-3.963445942705146940e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945110455940884941e+00
9.398634774386160906e-02,-8.895599853604865714e+00,-4.637516949983436554e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945626049667162238e+00
9.398513085606867434e-02,-9.475309483716518599e+00,-4.798847363982776670e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945720392205990690e+00
9.405489934075728087e-02,-9.371800506532926178e+00,-4.602916343544544375e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945656238264516391e+00
9.399958950481890341e-02,-8.211393937448583813e+00,-3.970268781741229880e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945195524963661216e+00
9.398394372842357181e-02,-9.426770622593711124e+00,-4.925949173159742678e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945722875238202532e+00
9.404865391464412028e-02,-9.337740920466357508e+00,-5.008633637827960783e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945683513644047569e+00
9.398332991976360296e-02,-9.447895269996232415e+00,-5.008381045303713641e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945725080477727076e+00
9.398432912012980034e-02,-9.081793083872687689e+00,-4.750087174491319786e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945667353507530839e+00
9.353478930430414451e-02,-9.130550319605374554e+00,-4.503550308308769345e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.944519146050204483e+00
9.321032965242959101e-02,-9.088875630569507535e+00,-4.822211805321660272e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.942419306111523358e+00
