8.099701486854982146e-01,-1.379556357631653851e+00,-6.857414671391676819e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.158661862117124075e+00
-7.568918035028586733e-01,1.173087710941731476e+00,1.590941893953212727e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.131241342430348906e+00
4.692724618585932816e-01,-6.229239096791527874e-01,-4.623044437641832261e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-9.021716233036152222e-01
-2.739651632758821620e-02,6.162768741725372479e+00,-5.367859786195364080e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-8.414719208588073984e-01
8.119247797412783019e-01,-2.056781581323539054e+00,-2.401395719670387230e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-8.214564663982314441e-01
-3.937832188166761060e-01,6.006672921954976374e+00,7.027003826061541503e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-8.068124499107971470e-01
1.785792287794907285e-02,-3.514218150098618043e+00,-5.769629045980768645e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.912819419650182207e-01
-1.328268779703745128e-02,5.287022253334658473e+00,-2.717986035160775415e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.716783805392900542e-01
5.419661285576515830e-01,-2.698686220835120331e+00,4.721718539018744387e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.682473128542247620e-01
2.854263206557374755e-01,-2.179687294774143247e+00,2.566803987303698520e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.679669378664314427e-01
5.842550115311022640e-01,-3.259931348690918718e+00,5.153367844962406963e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.621056751784865968e-01
-3.422188607133619387e-01,2.940304734422318766e+00,3.221251989442170949e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.590926064926726280e-01
8.462691381848643779e-01,-5.649170742882607676e+00,8.527692743488593408e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.277511363982703818e-01
7.846864228708190225e-01,-4.265849819945257693e+00,9.056323772290713947e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.252454654214065544e-01
2.574216337433148372e-01,-7.126155856231930485e+00,4.718665098118421497e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.251983149364504833e-01
7.854691954925447916e-01,-1.196339800120465036e+00,9.198363784931654408e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.251674368458396192e-01
3.597834190880773164e-01,-6.031182694414133572e+00,6.763143712445939926e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.250105412898845136e-01
5.901056988291419891e-02,-7.778161116586257418e-01,4.145739244946935464e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.249999793171426621e-01
4.647048980195900292e-01,-3.728151635080231507e+00,9.318640416767735246e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.249976815896104210e-01
3.922628322758487940e-01,-2.406426311097544790e+00,9.273467234933637116e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.249974791684278275e-01
3.249053035799345235e-01,-5.335169807750476778e+00,8.976241919001511249e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.249974443957148962e-01
1.821609474156291597e-01,-8.740698285702275250e-01,8.077656563123266409e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.249974210765227634e-01
-1.250316834920706111e-01,-7.227110709153159007e+00,9.217340142878160947e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.249973995665724980e-01
-2.373848271233779395e-01,-5.786620520066145801e+00,8.826274776380405029e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.249973198517047912e-01
-1.005373533066105107e-01,-2.204458719326487515e+00,7.036462793689805650e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.249970415692490455e-01
3.124562362818266159e-01,1.006644129956668632e+00,8.526826749536873251e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.249965737893191431e-01
-1.170052926288397410e-01,-9.216147548825114555e+00,6.522760260941340427e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.249957669519686565e-01
3.459407893052919292e-01,2.835101886533841764e+00,9.073288271257185400e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.249637922253771016e-01
-6.447362113046590792e-01,-2.921945952305036176e+00,9.144131883819849094e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.248897239860989661e-01
7.671706709734980034e-01,3.777375396019799769e-01,8.906415736868090960e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.246524042042631342e-01
-2.013724501823961344e-01,-3.162855591983345427e+00,3.563123535027381550e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.090280915048307042e-01
4.060444147348152288e-01,3.821667740796019785e+00,7.695436257758403897e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.036553983462313644e-01
5.485066220780605573e-01,4.129327574393892419e+00,9.081978580162527237e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.985344818347885010e-01
4.749187821518356944e-01,2.628610856210589208e-01,3.277714994822973349e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.919527110411214377e-01
2.195109455350940930e-02,4.797997898726150012e+00,-1.155527130411552195e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.786092463513861972e-01
4.735492030632639793e-01,6.214081911122382174e-01,-9.222272777065843030e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.615390617670218187e-01
-5.049349853275386657e-02,-6.309319707377838427e+00,-8.018600175634025717e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.513805866572536241e-01
6.552596172830260635e-02,9.094349810071157947e+00,3.781271128774821300e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.462222195058988650e-01
6.227004046320170350e-01,1.106517980742929286e+00,-9.357454586161329857e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.461207203220667994e-01
6.707804328694377816e-02,4.492855756404329881e+00,-8.322454600814383596e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.457696592816412062e-01
7.964789448827243046e-01,1.318890776273202725e+00,-2.622290048606152890e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.431210048831038639e-01
2.598299894949505084e-01,3.983303853565125507e+00,4.952887565762715383e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.424101409589439982e-01
1.021374465435613832e-01,6.842457742916330687e+00,1.651666164038092521e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.402404108984728337e-01
-7.469895156139688686e-01,-2.067843924051006255e+00,-6.034428646232257165e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.391623666761566680e-01
-6.433254437102543521e-01,-2.367062231227099467e+00,-7.607015216849493555e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.387313152685110129e-01
2.239952296521234842e-01,2.854301793507596496e+00,-6.045324518336374631e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.384552984573482748e-01
2.967051094643198272e-01,3.107053459535260576e+00,-2.225337878644761958e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.383764405336734837e-01
2.145605142049213931e-01,5.597142393694046092e+00,-7.219789633162455367e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.383214155199971040e-01
9.042449804292826965e-01,3.618548093505964403e+00,2.640205459075950500e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.383203648004590613e-01
6.234950759847075474e-01,3.657317001177819993e+00,-3.974485434829160280e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.383182796296509309e-01
3.756289729178992065e-01,3.833262629587053105e+00,5.345163007296527269e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.383109145843783860e-01
-5.899269605758197255e-01,-3.917810505843296376e+00,-9.204187912038388930e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.383082061225617831e-01
-7.946770233125389771e-01,-4.026524183637772758e+00,-3.493161008120503119e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.383053939442546731e-01
5.742406976632792315e-01,6.312979988783595786e+00,6.579082306552281878e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.382979077595035688e-01
2.924160312159829189e-01,5.919418139815622482e+00,2.677073470235871167e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.382974481569836378e-01
4.299492840722143328e-01,5.746214927472257372e+00,4.116206930802666086e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.382965309401771314e-01
3.825884193594253357e-01,5.763951448844841785e+00,-8.233165139197186733e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.382961599196289582e-01
8.630577064245947838e-01,5.687928540281770751e+00,-3.980823454327238053e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.382961554344821486e-01
5.571258180670004556e-01,5.968037117985812046e+00,-4.369688022508309011e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.382960565484281368e-01
3.828196686793989834e-01,7.462213028326951658e+00,1.740283241426050509e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.382959884517954707e-01
4.525723826352061607e-01,7.099872343342735093e+00,2.608144195675410337e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.382959582433674894e-01
6.923196092383721023e-01,7.660366234918285500e+00,6.601167220528791901e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.382959495197919608e-01
7.536217961591731296e-01,8.463399895868960243e+00,-4.618645404870214133e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.382959476509021401e-01
-7.225834525273108211e-01,-8.957243092933337536e+00,-7.064958348307383673e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.382869616425947967e-01
-5.617897266570259784e-01,-6.658120494210752582e+00,-5.365437886451285721e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.382453200990333420e-01
-4.710036062026571324e-01,-7.988710671628669324e+00,-6.732725066330036867e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.380266758705047669e-01
-9.798305567610088307e-02,-7.536268736006612734e+00,-8.340912403193287972e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.374520951453102047e-01
-4.105297436643595699e-01,-2.616790193532642306e+00,-1.134781295167750503e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.370901905982992997e-01
-3.680813566878812226e-01,-3.294338904390663458e+00,-1.796638834615338354e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.349432860822236124e-01
-3.953366410699754585e-01,-5.778056466879033515e+00,-3.019504368264978922e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.049938702352969377e-01
-1.456086047798166305e-01,3.510815302417717998e+00,-8.704130511602031106e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.012701837463754195e-01
-5.563346804481965613e-01,2.587281225730841960e+00,3.577504918728278138e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-5.879465937368347772e-01
-2.088645238899722312e-01,-8.489016898207104589e+00,-6.979549086564706961e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-5.757442821918414833e-01
-1.033397370211757149e-01,-4.011577716396893756e+00,-3.267841581690103858e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-5.624547831027123523e-01
4.215192740092921220e-02,-8.627903848592083591e+00,-5.519557108785017263e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-5.366071108155718861e-01
-6.676702676547652260e-02,-1.513069681707794878e+00,1.438303647587677592e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-5.163349426630489125e-01
-3.795885697675919213e-01,2.823508101799407921e+00,-4.747533240958528467e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-4.044100188769914617e-01
-6.622043210414250147e-01,-7.804679205742153236e+00,-1.581929551342361462e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-4.015412839814591073e-01
-2.414856438393597760e-01,2.862738537608013889e+00,-6.846647992675829464e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-3.995135470127544330e-01
-3.600633113749491798e-01,2.892081500079579648e+00,-1.529657087952535077e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-3.782400228661969566e-01
-2.081265836970482841e-01,-1.723189643103840707e+00,9.248357999144829478e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-3.623077858002060614e-01
