GH,logK2,logK3,a1,a2,a3,log diff
-8.065978874420598466e-02,9.367437721165602582e+00,-6.593878737052434325e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804060701855e+00
6.159191299850883539e-01,-5.879653733875640498e+00,3.615490697861643010e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.231598680118778821e+00
5.569714964508153399e-01,-1.573368546316823657e+00,2.686299085952760013e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.195260535999288498e+00
8.893294525038389353e-02,-6.615095540406244368e+00,-3.514774602183343699e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.824559398025555224e+00
8.113389285532679462e-02,-4.768005274987346276e+00,-5.964567507956025416e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.169165086481689375e+00
-8.066222260010058598e-02,5.380379604450298281e+00,-6.238572683483813108e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804054210159e+00
8.677194252093806126e-01,-6.562239481385340412e+00,5.591194889594255812e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369160487085459e+00
8.054662467050235364e-01,-7.503442424751815665e+00,5.068266040722201105e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369629801922230e+00
8.732815951852057612e-02,-6.426161941784485521e+00,-4.106420853537022353e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.762981120508164690e+00
-8.065978879107671418e-02,9.148905096954960570e+00,-7.964988142915945701e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804060702077e+00
9.905600404638240097e-02,-7.169371961289331630e+00,-5.545020653758268026e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.754750051172602854e+00
9.839875147600093963e-02,-9.038343079966214333e+00,-5.868017298809585114e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.847509380159134462e+00
3.067812968833552589e-01,-7.741113756308825700e+00,8.794048340366671379e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246465869316292663e+00
-9.184073782215163018e-02,1.809079547237715913e+00,-8.198395000576613967e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221803847214627e+00
5.108014213608365051e-01,-5.121753566061513219e+00,2.592998028558854529e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246355112435342471e+00
3.766417074635773909e-01,-1.655150497684035216e+00,1.236452471432970768e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.203573163106576915e+00
1.123955336250684889e-01,-5.049266868924617846e+00,-8.469470078944558722e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.420201604916063509e+00
6.464986124184733951e-01,-6.587367620104463306e+00,3.732924984974567817e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369190471188881e+00
6.990209822181936428e-01,-4.559962767020078189e+00,4.173872865593843962e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246316408114990670e+00
-2.437435053183102385e-01,1.356814221192400804e+00,-6.762347108918664418e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221003804661976e+00
1.524047451345289517e-01,-3.618086164677303707e+00,-3.999948183557183734e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.279254531070913137e+00
3.111464255897481435e-01,-1.542263879004475147e+00,5.898516558613475791e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.191772836536769242e+00
-8.065979348044360897e-02,8.071704199769349941e+00,-6.171112293436186391e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804060686756e+00
-8.066044788891868489e-02,5.947212359930327708e+00,-2.359503504974133747e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221790736711943e+00
2.522051672801115529e-01,-1.374133616335282415e+00,-4.105299615848677419e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.158907108127782193e+00
-8.065978908677373660e-02,8.821912159341888326e+00,-8.819514979642610442e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804060702299e+00
7.302519441844921300e-01,-2.102557368435991503e+00,4.363454530540093579e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.230897313235339130e+00
1.743291530022792468e-01,-5.649191199415269260e+00,-2.217537118391363360e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.261604886260947023e+00
1.108080182487431453e-01,-8.947121686084440029e+00,-8.828497366564616033e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.437169699758780839e+00
-4.047023555460665944e-01,1.347506418021073848e+00,-6.622143709092898511e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159168374719539152e+00
8.203273156248470643e-01,-9.183468893670312383e+00,5.193100311136943148e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369689217519339e+00
-8.539133518029289327e-01,1.331902895881836635e+00,-2.592816458477122499e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.158725706738887862e+00
-8.066032536253575635e-02,7.118336105410164372e+00,1.925489857085738166e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221589076637970e+00
1.023587133993821563e-01,-9.098944928257699516e+00,-2.615786444307103054e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.692033905563624652e+00
-8.066616154440131581e-02,4.962327385171767524e+00,-2.855723314913473754e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221763016579532e+00
9.856608772082570136e-02,-8.981953910913192729e+00,-1.477782457659863491e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.732448845214573430e+00
-1.080286497093211340e-01,1.539819515630779234e+00,-6.845433398465988972e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221797525241016e+00
6.017410974416869118e-01,-1.355830548787269052e+00,-4.526017966677127191e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221302877547322e+00
8.161657091492086069e-01,-8.540016817672164251e+00,5.158142512287013481e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369684907108422e+00
-8.065978942601681467e-02,8.728639261236800451e+00,-7.780809226416696589e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804060702077e+00
8.527778108649902711e-01,-7.667325458963810014e+00,5.465686520233064449e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369648876072711e+00
9.905031321944476885e-02,-7.496247051519765670e+00,-1.428349307130732271e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.710806523049985373e+00
9.418445008050104761e-01,-1.310580092298639032e+00,-7.313058278873188378e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.157409484666391819e+00
-8.065979421723312726e-02,8.011324290175288354e+00,-8.786736632123023583e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804060702077e+00
5.745020112381582500e-01,-1.533082803946258732e+00,2.791496779312975018e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.190690577142691220e+00
1.073218585515125501e-01,-9.146241307299483481e+00,-2.508937452248610089e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.471734087081697728e+00
8.593727248337534874e-02,-7.124591550056991629e+00,-6.996829326300940899e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.330265489132179901e+00
1.524092823201120828e-01,-4.979951623472658184e+00,-3.981054062634323265e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.280071835980163941e+00
3.638756196431165435e-01,-1.984631730865295429e+00,1.261734028072955649e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.226062783500311060e+00
8.543719895813572940e-01,-5.059584059865431804e+00,5.479003996573731605e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246352827277634301e+00
6.075179778065246117e-01,-6.609364174443709494e+00,3.405485087917959675e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369215839424616e+00
-3.076403711340430780e-01,1.471976313259360181e+00,-5.557744051204384306e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.146312164995670457e+00
1.039070696589831089e-01,-7.212394231192241989e+00,-1.108977641102163236e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.551608428307944321e+00
-1.518112946985036293e-01,1.386333221102997948e+00,-4.456432391205666477e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159215002838659414e+00
