GH,logK2,logK3,a1,a2,a3,log diff
8.894830732269104479e-02,-8.575106402941864658e+00,-6.556044419990358918e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.832424865893385046e+00
9.451066328358992408e-02,-8.496586665731593158e+00,-4.352057573615475405e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.943996606045472753e+00
9.415683986293466035e-02,-9.397452105053346827e+00,-4.721807862858721450e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945544486043848886e+00
9.404058963478223454e-02,-9.309598604545897160e+00,-5.300693145906207882e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945624013223973714e+00
9.398481884664709740e-02,-8.812366986778455313e+00,-4.609388693810914539e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945605512676669813e+00
9.398075314681714199e-02,-9.405411956539397877e+00,-5.290098958467683410e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945680015464855694e+00
9.390963066140733950e-02,-8.924617367409595659e+00,-4.919726982628567669e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945579496656486773e+00
9.366717951352709903e-02,-7.145439162119975762e+00,-3.687377697784341990e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.943571907867831960e+00
9.395248508790302044e-02,-9.138343709350678523e+00,-5.950969430028573370e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.944712398603294812e+00
9.460296143199342644e-02,-9.407370427110928190e+00,-4.416447980908254856e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.943570424268773023e+00
9.398375081456289415e-02,-8.978056975735327683e+00,-4.783404287290384360e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945644506190689738e+00
9.399510159360668915e-02,-7.501185018177584318e+00,-4.060393656660118644e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.944769084138239013e+00
7.666124520256212271e-02,-7.445506153611097133e+00,-6.027221625605212907e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.365653499392761372e+00
9.406487817511312299e-02,-8.553918741827814642e+00,-3.326287884156740038e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.943401772830505969e+00
9.333567174087303853e-02,-8.983286131992489487e+00,-4.907801705931399638e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.943360041402139027e+00
9.394840230812184778e-02,-9.471191714286373298e+00,-5.055368623376991444e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945720109781585494e+00
9.510492461705877254e-02,-8.630092986203937500e+00,-4.676186373798182139e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.938680525634886687e+00
9.390222685605542630e-02,-8.645596811668326609e+00,-4.253437594549730250e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945441946712170855e+00
9.397463091507010646e-02,-9.113235788249859581e+00,-5.424538649637614007e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945467959222475285e+00
9.399051919676044975e-02,-9.063251629598092052e+00,-4.345651103982437924e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945575862993706773e+00
9.398821825564418475e-02,-9.335686715374121647e+00,-4.478664546914385092e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945645062805485770e+00
9.466600308878536651e-02,-9.039681835577797031e+00,-4.786485978615326431e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.943115048159489877e+00
9.397841393946548827e-02,-9.028043145977708406e+00,-4.938298255015262761e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945639663378547546e+00
9.399029030486216740e-02,-9.448678741272640735e+00,-4.871234530029889598e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945723341651955929e+00
9.406169828843458092e-02,-9.260568478469034304e+00,-4.745713892266369527e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945661648127092747e+00
9.398131936404285902e-02,-9.267262489452194885e+00,-5.184073747302884172e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945662804412347402e+00
9.337134740412156297e-02,-6.953875208550403642e+00,-3.848892819357931927e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.941798871716416519e+00
9.401212766448441283e-02,-9.276943825561835055e+00,-4.716377203311944655e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945688732479782690e+00
9.416797573397733823e-02,-8.051925655695608697e+00,-3.414498023496016721e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.943748546093691631e+00
9.944426639631931408e-02,-9.303248261294774224e+00,-2.525144669075201076e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.821982747422800530e+00
9.754841359749233387e-02,-8.808662160580201572e+00,-2.355988674678584971e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.884265244165442166e+00
9.399285788946294684e-02,-8.601951341057334943e+00,-4.189377840434734601e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945443439883943526e+00
9.339397774570645794e-02,-9.190702805420936983e+00,-5.277540710925599399e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.943740570305735327e+00
9.407435967200977744e-02,-9.357742192585243757e+00,-5.138230989416494587e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945650171797109307e+00
9.411588036974524729e-02,-9.106006671526351681e+00,-3.116732125370586637e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.941862071684722357e+00
9.809336476037699981e-02,-9.176918912754869595e+00,-2.596693803982763615e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.868632311353404019e+00
9.390804411363418147e-02,-8.551355292751569692e+00,-4.513726753266789515e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945493308894638229e+00
9.677018790840855034e-02,-8.091026249533832981e+00,-2.046296349424130412e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.882323235949848073e+00
9.398480191854595434e-02,-9.463771891967422079e+00,-4.835411281530383576e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945722670804254317e+00
9.404275711971235574e-02,-8.657778973269120826e+00,-3.465554257799773108e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.944075179000272824e+00
9.411129878730251086e-02,-8.481958386459726995e+00,-4.337547906476214798e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945398737283593915e+00
9.398724646211958911e-02,-9.451614553642315286e+00,-4.590910597790679226e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945683500699351365e+00
9.392488727192915832e-02,-9.376619350668150332e+00,-4.959522314813814781e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945697129430505656e+00
9.339825971164850138e-02,-8.736485300230526718e+00,-4.700258688274088215e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.943720112574116365e+00
1.101697682861861871e-01,-4.744263706852085427e+00,-2.854105705571435614e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.313061439613032011e+00
5.205155249409387785e-01,-6.556919479156206876e+00,2.668554062025212392e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246338580403051566e+00
9.403578675868340397e-02,-8.974950239313390199e+00,-4.784960282525942077e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945628511937498750e+00
9.357000951253935384e-02,-8.237316442062342148e+00,-4.236006671313125693e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.944416643030980163e+00
9.466898353236816166e-02,-8.911275424226339226e+00,-6.001450331891826195e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.940706912094306347e+00
9.296107071677367495e-02,-8.959994178535751530e+00,-2.995307866414755882e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.933034539828181853e+00
9.402112908797288782e-02,-8.003977895319273728e+00,-3.988885133136986560e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945147675497036266e+00
9.391629229105130650e-02,-7.957662943455179771e+00,-4.081720229178276149e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945157678656736389e+00
9.619364166008705086e-02,-8.762573621966005533e+00,-1.840079180652264723e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.851487223593287101e+00
9.366701649979969346e-02,-9.482550956836965028e+00,-5.383236361635427514e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945143989429779063e+00
9.398152594670161619e-02,-9.393820846552380033e+00,-5.200670694945472405e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945695535427980127e+00
9.401673133664381621e-02,-9.454052600638148007e+00,-4.851599792948983136e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945717273830349203e+00
9.398791720940873062e-02,-9.189894691866870247e+00,-4.504966474980759195e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945643404324919779e+00
1.225202529407851681e-01,-9.441689215561865467e+00,-1.031689729770768338e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.401076629288532827e+00
9.360906985207995135e-02,-9.483961713311202857e+00,-4.598578489656178547e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.944906912677787592e+00
9.413929043071742053e-02,-9.310514200757610936e+00,-3.052983198617380989e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.941213722853425194e+00
9.395347331257752899e-02,-8.789673366844384717e+00,-5.751533241916201966e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.944241125855551422e+00
9.470306708759235192e-02,-7.758553454265530114e+00,-4.157052684811572973e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.942239284169428259e+00
9.112263676573228999e-02,-8.516246932884826037e+00,-4.652932429065669950e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.903359694740745844e+00
9.408990621676049937e-02,-8.750716261850927324e+00,-4.009941666960060935e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945266215410568877e+00
9.398435711822922256e-02,-8.842005543959313485e+00,-4.650819687614255571e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945613888412659476e+00
9.398828360366007217e-02,-8.931453386606088785e+00,-4.960915955906251895e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945598469497932470e+00
7.074637041258746706e-02,-6.205475644775209076e+00,-5.706628067567813822e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.251013446383192562e+00
9.252758370540492550e-02,-9.412942977381410614e+00,-4.935578256521281126e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.934322673705062501e+00
9.464993891344367083e-02,-6.063238713565829663e+00,-2.402409449402720831e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.922622381204008191e+00
9.390568601929971670e-02,-9.161608148036760824e+00,-5.052866686552269115e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945627954407038951e+00
9.400788425681216864e-02,-8.961389300438135308e+00,-4.739965912999547726e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.945639071587330182e+00
