GH,logK2,logK3,a1,a2,a3,log diff
8.187612572221891760e-02,-2.978830869393871872e+00,-4.054553575082668893e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.171905667234873993e+00
-8.065978860706091158e-02,9.454840385651131385e+00,-2.485708581877091206e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804057606331e+00
2.152773446003384272e-01,-7.475941955509108006e+00,1.134964814166514180e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.249641434310429400e+00
4.151578149353638558e-01,-8.829691437563340628e+00,7.101478158413121911e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.250149965380251471e-01
6.777771339658418270e-01,-1.537945585103240864e+00,3.664690532922755040e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.191259638723190406e+00
-8.636581208283677924e-02,2.057603836046386192e+00,-7.601542361983906204e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221803531135020e+00
7.444431268196576301e-01,-6.675889260109495460e+00,4.555666067721810819e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369282522946209e+00
-7.511507318364566421e-01,1.493743976243270932e+00,4.385091990175340904e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.135423325429891550e+00
-4.605659378337081389e-01,6.128085124606580614e+00,8.491675499339418565e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-8.814825036376700007e-01
9.543627495522888360e-02,-6.601842914673508922e+00,-4.192993002968414373e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.924665788921581022e+00
-8.074120719346533637e-02,3.856669956101714813e+00,-3.835137661998932579e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221749250939348e+00
-8.994690315211698595e-01,1.196827297879591079e+00,2.585494462563158624e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.137709111880302437e+00
-5.671889763200832490e-01,5.435710097473045455e-01,4.384471219616722593e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-8.680686242367621208e-01
-8.065979165709791232e-02,8.271327515889774773e+00,-7.011316670209736479e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804060700745e+00
7.068883830483063679e-01,-2.556418504266257052e+00,4.215138388684463777e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.240962972339618275e+00
2.959870829408455251e-01,-1.525434421734755519e+00,-2.311377400443256569e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.132213722140875456e+00
4.498308704661023727e-01,-1.326235363100192410e+00,7.059853940346366707e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.160318672779685478e+00
1.046498184294311962e+00,-5.729385478335399462e+00,7.092934896679932599e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246366083617611809e+00
1.320037670647469796e-01,-8.689339028324601699e+00,-5.756849280977076599e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.317703916872978942e+00
8.695470527960891260e-02,-2.023752083556572323e+00,-3.969253499367415117e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.160548481810785848e+00
-8.065983214500005438e-02,7.128162472162959951e+00,-3.651543060338032110e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804015863722e+00
8.983164887921142316e-01,-6.089425494650821946e+00,5.848207864255969390e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246368116179904950e+00
7.802891065776040858e-01,-9.031700308024026569e+00,8.466724798250091055e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.258829951815524151e-01
8.748999342820767966e-02,-2.529956766382974287e+00,-2.436276371269090024e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.297547854536662326e+00
-1.027843264139820523e-01,1.595031903980713484e+00,-3.047658077853292014e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159181818795413266e+00
4.810187881395484588e-01,-3.415350825577469607e+00,2.339482652867193480e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.245625728705550328e+00
2.845063042643526385e-01,-5.537726492015800694e+00,6.923687364673805078e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246591699403100995e+00
7.974549899362267658e-01,-2.709424287172232937e+00,4.983351059609744560e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.242574892990025770e+00
8.087514043306598399e-02,-3.435392585069227955e+00,-8.588964746437905973e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159222902743479500e+00
-8.081171820978050313e-02,3.586357608183665668e+00,-5.793725985411374957e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221802938723789e+00
1.649457837116032888e-01,-8.255223865968117636e+00,7.170109009284343138e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.249975206745823408e-01
3.885356414942248704e-01,-6.638961485092154113e+00,1.566022076610549041e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246373320181786370e+00
-1.871676333348556431e-01,1.332652720938170443e+00,-9.477555007382580499e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.158443809330940821e+00
-8.066033819819706796e-02,6.026524382071559494e+00,-6.226140400398536556e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804059193284e+00
2.579788428822674673e-01,-1.276505377487592963e+00,-7.589449333814375365e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.153608798471937646e+00
-9.129281656908261322e-02,1.826609621506520842e+00,-8.137065957577755526e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221803822034547e+00
8.460600445796409019e-01,-1.286413291023476457e+00,-5.384518501339463192e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.154954347271940573e+00
-3.834866650638387719e-01,3.050579883176658846e+00,4.736765773651881339e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-8.850447911900064524e-01
8.610272683836731611e-01,-1.218301352986817854e+00,2.997499117305994165e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.142871047613641444e+00
9.477779927541269966e-01,-1.968267731777858742e+00,6.162556257724175701e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.225276801672752436e+00
-8.066569260872180624e-02,4.995618075556243376e+00,-6.810683043933325465e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804056485228e+00
4.309529355400152362e-01,-1.139470694501401704e+00,5.225691137112936646e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.119265333321478151e+00
-7.110999586714372711e-02,3.097714459537346698e+00,2.763118921777292236e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-9.262935206404646626e-01
-5.327060247829022988e-01,-6.200174198416841254e-01,-5.738555645907874592e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.616105670646152959e-01
