,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
Hsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cau,-0.8091930286250341,-0.2569310516538583,0.053455617708293796,0.41912524982108407,0.6052005399470523,0.7168771978013121,0.7727484892374031,0.7904595550871192,0.7406071526016399
Mja,0.35678106547073307,0.7812364696158071,0.9177004570109593,1.1720467212517989,1.385514058395348,1.4814598514243376,1.6070010067923903,1.6864030189649923,1.643824364067566
Tth,0.7242527503185338,1.175273372558989,1.40108926637104,1.6500243446424612,1.7818524992263847,1.897946432420819,1.9783774576617024,2.0654171443767213,2.0153229548816505
Eco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mru,1.0437346355923298,1.5800616556603329,1.885034873067201,2.195904954870644,2.404678587343956,2.5449433162342845,2.6914446963321232,2.7444886058508065,2.7002771103123586
Bsu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pma,-0.37408774350411855,0.1953579160749198,0.453448426143302,0.7657867920493189,0.9748763037794372,1.1229446191578487,1.232100281675727,1.2878601480099914,1.2420553733523694
Hth,-0.34134250313072306,-0.0757242326788277,0.12090520020988643,0.4399922665610054,0.685401153019629,0.8665775202716318,0.9949477678399514,1.2128796044508856,1.3115257559889517
