,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
Hsa,1.9070125674638474,0.6648429213791734,0.47273323735084394,1.1607567737286963,0.5082522697562687,1.0751076758032971,0.4675744776377911,0.8093132929127969,0.5533232583233978
Tel,0.00654413903965436,0.05278671307305037,0.10553883749993091,0.12719304478551424,0.13579737964214994,0.0677178771119569,0.21368189545674313,0.1417225439239794,0.025008276974182155
Cau,0.010727537677816914,0.0029875655522221822,0.027364099977444,0.06896381635104576,0.12465179446651038,0.15603484106326018,0.10962859479680127,0.203707575799228,0.08602805547012046
Mja,0.19127003078312563,0.13118158217934364,0.1447598662780422,0.13129646532380643,0.3800835761370056,0.4985495912205383,0.7139979725994802,0.6415101742751793,0.7902564576834193
Tth,0.10101242879447267,0.11042176291758178,0.21243577988192064,0.39367099062507627,0.8473672628907728,0.6582827392026381,0.3952428802527979,1.2499334869161718,1.323923209849309
Eco,0.053413643489748516,0.0934429698617053,1.0466569949595153,1.9013382645107832,2.813272858651689,4.358066037261793,5.7763678603366255,5.150884074907909,6.044988782712997
Mru,0.04956561679827494,0.13421254609312455,0.38520388231357156,0.3513078269250665,1.6513258233834167,2.085528307907886,1.8446035813578567,0.889315354832013,2.169375340909684
Bsu,0.01784962035286486,0.039539937938111586,0.26402400220977035,1.047360107183909,2.591116708156928,3.3576240428022444,3.2133252227717746,4.441304270808982,6.6131815901072
Pma,0.01057864984733878,0.004813274399440481,0.021718547527286504,0.07689815155285118,0.15956146747776184,0.2120342186672099,0.09674566104982284,0.4371066887912952,0.16699394929884165
Hth,0.0003188582348226615,0.0013275107227750716,0.0020535158782493284,0.004485650838514979,0.0010506391822560546,0.0029626929843927325,0.08455072385500517,0.06409208980997863,0.09018792018610663
