Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.0429215,0.016340009,-0.022004868,1.286679368,0.083218788,-0.083015311,0.093797314,-0.024952427,0.018417103,-0.004899409
1.043919667,0.016500905,-0.022053017,1.287675151,0.084038224,-0.083196957,0.093291724,-0.023627401,0.01831783,-0.00463924
1.044951367,0.016613794,-0.022218283,1.288705178,0.084613162,-0.083820436,0.09155634,-0.021317079,0.017977087,-0.004185608
1.045938633,0.016645286,-0.022264159,1.289691978,0.084773546,-0.083993509,0.09107461,-0.020674965,0.0178825,-0.004059529
1.046916433,0.016797294,-0.02208948,1.290667525,0.085547716,-0.083334514,0.092908848,-0.021735033,0.018242652,-0.004267674
1.047951,0.016742185,-0.022096238,1.291702909,0.08526705,-0.083360012,0.092837879,-0.021944729,0.018228717,-0.004308848
1.0489281,0.01688134,-0.021967738,1.292677947,0.085975759,-0.082875234,0.094187202,-0.022585344,0.018493657,-0.004434632
1.049965667,0.017125333,-0.021990676,1.293711898,0.087218403,-0.08296177,0.093946338,-0.021101837,0.018446364,-0.004143346
1.050951433,0.017226333,-0.02180975,1.294696168,0.08773279,-0.08227921,0.095846168,-0.022487279,0.018819395,-0.004415377
1.051954033,0.017437153,-0.021861775,1.295695644,0.088806483,-0.082475477,0.095299881,-0.020867298,0.018712132,-0.004097294
1.052975633,0.017489051,-0.021952306,1.296716475,0.089070797,-0.082817014,0.094349253,-0.019652356,0.018525476,-0.00385874
1.0539485,0.017462281,-0.021991897,1.297689738,0.088934457,-0.082966373,0.093933527,-0.019372971,0.018443848,-0.003803883
1.0549679,0.017506549,-0.021942836,1.298708482,0.089159912,-0.082781288,0.094448691,-0.01966268,0.018545,-0.003860767
1.0559985,0.017786047,-0.021835011,1.29973494,0.09058338,-0.082374509,0.095580913,-0.019371434,0.018767312,-0.003803581
1.0569379,0.01789421,-0.021791767,1.300672738,0.091134252,-0.082211367,0.096035001,-0.01927465,0.018856472,-0.003784578
1.057966567,0.018022268,-0.021692617,1.301699507,0.091786441,-0.081837313,0.097076138,-0.019663598,0.0190609,-0.003860947
1.0589543,0.018145274,-0.021905182,1.302685417,0.092412907,-0.082639236,0.094844077,-0.016805071,0.018622635,-0.003299676
1.0599575,0.018239151,-0.021729691,1.303687226,0.092891016,-0.081977179,0.096686837,-0.018169722,0.01898446,-0.003567625
1.0609636,0.018244036,-0.02174465,1.304693254,0.092915893,-0.082033613,0.096529759,-0.017987766,0.018953618,-0.003531898
1.061925367,0.01843731,-0.021641695,1.305652156,0.093900229,-0.081645207,0.097610843,-0.018084515,0.019165889,-0.003550895
1.062958667,0.018722505,-0.02158821,1.30668123,0.09535271,-0.081443431,0.098172464,-0.017193654,0.019276163,-0.003375974
1.0639767,0.018850523,-0.021371443,1.307697367,0.096004701,-0.080625656,0.100448649,-0.018817849,0.019723092,-0.003694885
