Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
0.960343543,-0.047943818,-0.041175496,1.205053991,-0.244175289,-0.155338199,0.123534202,-0.374125401,0.024255941,-0.073459522
0.961460847,-0.021733791,-0.037135497,1.205782905,-0.110689032,-0.140096943,0.080637865,-0.197742807,0.015833245,-0.0388268
0.962533317,-0.011789623,-0.034293864,1.206708019,-0.060043916,-0.129376633,0.050465676,-0.116925502,0.009908935,-0.022958322
0.96355313,-0.00570774,-0.032160114,1.207637709,-0.029069213,-0.121326873,0.027809722,-0.063294845,0.005460439,-0.012427943
0.964572627,-0.001863915,-0.03080895,1.208600247,-0.009492818,-0.116229485,0.013463183,-0.02937191,0.002643496,-0.005767175
0.965527437,0.001259764,-0.02954098,1.209508769,0.00641591,-0.111445958,0,0,0,0
0.966581087,0.003839652,-0.028820389,1.210524189,0.01955514,-0.108727466,0.007651164,0.005488066,0.001502306,0.001077582
0.96755256,0.005598082,-0.028030782,1.211469606,0.028510731,-0.105748604,0.016035137,0.006059684,0.003148499,0.001189819
0.96852124,0.007112413,-0.028173075,1.212415846,0.036223137,-0.106285414,0.01452429,0.015282937,0.002851844,0.003000805
0.969477,0.008520098,-0.027645417,1.213350746,0.043392401,-0.104294779,0.02012691,0.016849582,0.003951919,0.003308415
0.970580897,0.009594728,-0.027115181,1.214438719,0.048865435,-0.102294415,0.02575691,0.016692616,0.005057369,0.003277595
0.97156715,0.010399079,-0.02675336,1.215413053,0.052961951,-0.100929415,0.029598687,0.016947354,0.005811702,0.003327613
0.97249945,0.01142608,-0.026419325,1.216330135,0.05819241,-0.099669237,0.033145443,0.018631057,0.006508108,0.003658208
0.973585563,0.012176292,-0.026104581,1.217405131,0.0620132,-0.098481839,0.036487362,0.019109928,0.007164294,0.003752234
0.97448959,0.012846018,-0.025677016,1.218299233,0.065424078,-0.096868811,0.04102721,0.017980958,0.008055693,0.003530561
0.97544189,0.013456546,-0.025427699,1.219242486,0.068533468,-0.095928242,0.043674431,0.018443127,0.008575475,0.003621308
0.976606887,0.014072035,-0.025069957,1.220398363,0.071668117,-0.094578628,0.047472902,0.017779305,0.009321304,0.003490967
0.977569263,0.014303151,-0.02482866,1.221357314,0.072845181,-0.093668313,0.050034975,0.016394296,0.009824367,0.00321902
0.978522537,0.014876497,-0.024720992,1.222302092,0.075765202,-0.093262128,0.051178176,0.018171116,0.010048835,0.003567899
0.97957343,0.015494982,-0.024537491,1.22334382,0.07891511,-0.092569852,0.05312658,0.01937262,0.010431404,0.003803814
0.98052404,0.015856925,-0.02427415,1.224289067,0.080758465,-0.091576377,0.055922703,0.018419853,0.010980423,0.003616738
0.98149999,0.016166356,-0.024113918,1.225260432,0.082334381,-0.090971888,0.057624031,0.01829444,0.011314479,0.003592113
0.982610263,0.01671039,-0.024007864,1.226362643,0.085105118,-0.090571787,0.05875011,0.019939099,0.011535584,0.003915042
0.983567837,0.016789435,-0.023959488,1.227319045,0.085507689,-0.090389287,0.059263754,0.019828025,0.011636438,0.003893233
0.98450212,0.017029997,-0.02368244,1.228249764,0.086732861,-0.089344099,0.062205424,0.018111528,0.012214035,0.003556198
0.985540073,0.017527867,-0.023713332,1.22928034,0.089268483,-0.089460642,0.061877416,0.020975158,0.012149631,0.004118472
0.98652321,0.017769061,-0.023558511,1.230259902,0.090496871,-0.088876566,0.063521291,0.020559671,0.012472405,0.004036891
0.98751998,0.018173764,-0.023421465,1.231250675,0.092558002,-0.088359545,0.064976439,0.021165653,0.012758124,0.004155876
0.988542937,0.018372157,-0.023258994,1.232270692,0.09356841,-0.087746612,0.066701534,0.020450967,0.013096846,0.004015547
0.98958083,0.018539378,-0.023190347,1.233306107,0.094420058,-0.087487635,0.067430421,0.020573727,0.013239963,0.004039651
0.990523617,0.018467028,-0.023034584,1.234249966,0.09405158,-0.086900005,0.069084298,0.018551372,0.013564702,0.003642562
0.991486907,0.018993139,-0.022756388,1.23520546,0.096731038,-0.085850485,0.072038159,0.018276969,0.014144693,0.003588683
0.992518683,0.019274203,-0.022320324,1.236233072,0.098162479,-0.084205395,0.076668247,0.015078322,0.01505381,0.002960628
0.993536097,0.019431552,-0.022826891,1.237248153,0.098963849,-0.086116464,0.071289567,0.021258372,0.013997706,0.004174081
0.994552133,0.01955964,-0.02265655,1.238262292,0.099616196,-0.085473837,0.073098231,0.020102055,0.014352838,0.003947038
0.995532573,0.019858437,-0.022595085,1.239238304,0.101137951,-0.085241955,0.073750861,0.02097118,0.014480982,0.004117691
0.996551353,0.019825489,-0.022478597,1.240257573,0.100970149,-0.084802492,0.074987723,0.019566516,0.014723839,0.003841885
0.997432687,0.020041144,-0.022592711,1.24113571,0.10206847,-0.085233,0.073776064,0.021876496,0.01448593,0.00429545
0.998524907,0.020466142,-0.022419655,1.242221633,0.10423296,-0.084580129,0.075613564,0.022203486,0.014846723,0.004359655
0.99956844,0.020661022,-0.02215517,1.243262278,0.105225475,-0.083582337,0.078421835,0.02038773,0.015398127,0.004003131
1.000532667,0.020773207,-0.021725374,1.244224842,0.105796827,-0.081960891,0.082985376,0.016395541,0.016294179,0.003219265
1.001581133,0.020953822,-0.02184657,1.245270633,0.106716691,-0.082418116,0.081698521,0.01860226,0.016041505,0.003652554
1.0025682,0.020957585,-0.022273999,1.246257644,0.106735853,-0.084030631,0.077160117,0.023159826,0.015150389,0.004547432
1.0034392,0.020967673,-0.021974056,1.247128494,0.10678723,-0.082899069,0.080344886,0.020026435,0.015775718,0.00393219
