Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
0.958708763,0.031329924,-0.019306221,1.203316408,0.159561621,-0.072834424,0.109234729,-0.068422073,0.021448239,-0.013434674
0.959729057,0.028560818,-0.016108042,1.20437138,0.14545871,-0.06076901,0.07549751,-0.048787765,0.014823936,-0.009579478
0.960763497,0.026690462,-0.013913611,1.205429243,0.135933091,-0.052490329,0.052348723,-0.035164597,0.010278672,-0.006904569
0.961709103,0.025491967,-0.012363552,1.206389859,0.129829218,-0.046642591,0.035997324,-0.024917071,0.007068074,-0.004892467
0.96274493,0.024772844,-0.01133982,1.207434691,0.126166762,-0.042780474,0.025198101,-0.017780305,0.004947647,-0.003491163
0.963729083,0.024236427,-0.010316073,1.208425562,0.123434819,-0.038918297,0.014398709,-0.009712855,0.002827186,-0.001907119
0.964797853,0.023611742,-0.009608608,1.209502156,0.120253335,-0.036249322,0.006935741,-0.005431371,0.001361833,-0.00106645
0.965855637,0.023316359,-0.008951122,1.210563638,0.118748965,-0.033768898,0,0,0,0
0.96677508,0.023204398,-0.008248632,1.211484484,0.118178754,-0.031118692,0.007410489,-0.0079807,0.001455049,-0.00156701
0.967855793,0.023221279,-0.007720534,1.212564986,0.118264728,-0.029126396,0.012981332,-0.013465569,0.002548884,-0.002643964
0.968830847,0.023222996,-0.007242918,1.213540017,0.118273471,-0.027324549,0.018019642,-0.018495137,0.003538157,-0.00363152
0.969860277,0.02323886,-0.007069432,1.214569249,0.118354267,-0.026670058,0.019849725,-0.020244424,0.003897494,-0.003974993
0.970848043,0.023339308,-0.006728439,1.215555757,0.11886584,-0.025383632,0.02344682,-0.023329945,0.004603783,-0.004580835
0.971795103,0.023354639,-0.006520595,1.216502625,0.118943922,-0.024599522,0.025639342,-0.025444386,0.005034285,-0.004996005
0.97284466,0.023406253,-0.006154156,1.217551536,0.119206791,-0.023217098,0.029504866,-0.029047041,0.00579328,-0.005703386
0.973861553,0.023503839,-0.005931058,1.218567207,0.119703789,-0.022375439,0.031858305,-0.030903481,0.006255378,-0.006067898
0.974841117,0.023526597,-0.005844006,1.219546485,0.119819693,-0.02204703,0.032776601,-0.031705873,0.006435686,-0.006225448
0.975818177,0.023649849,-0.005609634,1.220522002,0.120447412,-0.021162839,0.035248969,-0.033550523,0.006921135,-0.006587645
0.97682961,0.023678667,-0.005461791,1.221533074,0.120594177,-0.020605088,0.036808548,-0.034963336,0.007227358,-0.006865051
0.97783214,0.023737729,-0.005404791,1.222534865,0.120894978,-0.020390052,0.037409831,-0.035263818,0.00734542,-0.006924051
0.97883463,0.0237585,-0.005078775,1.223537094,0.121000766,-0.019160126,0.040848939,-0.038597139,0.008020689,-0.007578548
0.979831337,0.02386754,-0.005029811,1.224532436,0.121556099,-0.018975406,0.041365454,-0.03855832,0.008122107,-0.007570926
0.98082723,0.023971397,-0.004969593,1.225527028,0.122085035,-0.018748227,0.042000689,-0.038664619,0.008246835,-0.007591798
0.981796563,0.024080647,-0.004578339,1.226494993,0.122641441,-0.01727219,0.046127972,-0.042235496,0.009057227,-0.00829294
0.98282079,0.024085031,-0.004547895,1.227519165,0.122663769,-0.017157334,0.046449131,-0.042534328,0.009120287,-0.008351615
0.98380176,0.024287653,-0.004518457,1.228497598,0.123695713,-0.017046276,0.04675967,-0.041812922,0.009181261,-0.008209967
