Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.0078818,0.021731961,-0.004920714,1.252591787,0.110679711,-0.018563828,0.074710424,-0.006884171,0.014669392,-0.001351707
1.008902567,0.021890699,-0.004803492,1.253610435,0.111488152,-0.018121597,0.075946684,-0.007311991,0.014912131,-0.001435709
1.009879133,0.021886181,-0.004793273,1.254587062,0.111465146,-0.018083045,0.076054458,-0.007442771,0.014933293,-0.001461388
1.0108686,0.022110422,-0.004749794,1.255573536,0.11260719,-0.017919016,0.076513001,-0.006759271,0.015023328,-0.001327183
1.011859467,0.022114617,-0.004813951,1.256564347,0.112628556,-0.018161054,0.075836381,-0.006061284,0.014890473,-0.001190133
1.0128501,0.022175726,-0.004685367,1.257554165,0.112939781,-0.01767596,0.077192466,-0.007106144,0.015156741,-0.001395291
1.013830333,0.022288654,-0.004599638,1.258532891,0.113514917,-0.017352542,0.078096584,-0.007435125,0.015334264,-0.001459887
1.014817033,0.022297384,-0.00461297,1.259519475,0.11355938,-0.017402838,0.077955982,-0.00725006,0.015306657,-0.001423549
1.0158741,0.022388166,-0.004630221,1.26057533,0.114021727,-0.017467918,0.077774049,-0.006605781,0.015270934,-0.001297045
1.0168236,0.022439406,-0.004598325,1.261524146,0.114282687,-0.017347589,0.07811043,-0.006681202,0.015336983,-0.001311854
1.017847433,0.022524366,-0.004583861,1.262546846,0.114715384,-0.017293021,0.078262976,-0.006401052,0.015366935,-0.001256846
1.018873667,0.022718929,-0.004487894,1.263570483,0.115706286,-0.016930978,0.079275071,-0.006422244,0.01556566,-0.001261008
1.019846967,0.022777206,-0.004560447,1.264543005,0.116003086,-0.01720469,0.078509904,-0.005360277,0.01541542,-0.00105249
1.020828367,0.022825475,-0.004504452,1.265523761,0.116248916,-0.016993443,0.07910045,-0.005704993,0.015531373,-0.001120175
1.0218815,0.02294233,-0.004470201,1.266575335,0.116844054,-0.016864227,0.079461674,-0.005471079,0.0156023,-0.001074246
1.022824233,0.022981052,-0.004432143,1.267517551,0.117041265,-0.016720653,0.079863036,-0.00567523,0.015681107,-0.001114331
1.0238559,0.023136565,-0.004439155,1.268547143,0.117833282,-0.016747103,0.079789094,-0.004809271,0.015666589,-0.0009443
1.024867333,0.023181092,-0.004448754,1.269557982,0.118060056,-0.016783317,0.079687857,-0.00448126,0.015646711,-0.000879895
1.025873433,0.023220846,-0.00433012,1.270563551,0.118262519,-0.016335758,0.080939011,-0.005529951,0.015892375,-0.001085806
1.026840333,0.023352834,-0.00440621,1.27152869,0.118934729,-0.016622816,0.08013654,-0.00405527,0.01573481,-0.000796252
1.027882933,0.023405947,-0.004378638,1.272570581,0.119205229,-0.016518798,0.080427322,-0.004075552,0.015791905,-0.000800235
1.028859333,0.023463997,-0.004218646,1.273546206,0.119500878,-0.015915213,0.08211465,-0.005467231,0.016123212,-0.001073491
1.029848867,0.023529835,-0.004411178,1.274534861,0.119836185,-0.016641559,0.080084143,-0.003101417,0.015724522,-0.000608963
1.030870467,0.023610155,-0.004420793,1.275555389,0.120245249,-0.016677834,0.079982737,-0.002590947,0.01570461,-0.000508732
1.031844433,0.023776936,-0.004360964,1.27652713,0.121094659,-0.016452121,0.080613718,-0.002372518,0.015828504,-0.000465844
1.032867933,0.023867737,-0.004184104,1.277549418,0.121557102,-0.015784903,0.082478932,-0.003775289,0.016194738,-0.000741278
1.0338454,0.023935622,-0.004268712,1.278525979,0.121902837,-0.016104093,0.081586635,-0.002537258,0.016019536,-0.000498191
1.034833833,0.02413011,-0.004164954,1.279511817,0.122893355,-0.015712656,0.082680899,-0.002641003,0.016234395,-0.000518561
1.0358605,0.024192962,-0.004220346,1.280537645,0.123213454,-0.015921627,0.08209672,-0.001736726,0.016119691,-0.000341006
1.036831833,0.024288652,-0.004236572,1.281507701,0.1237008,-0.015982843,0.08192559,-0.001078249,0.01608609,-0.000211714
1.0378787,0.024366622,-0.004281633,1.282553527,0.124097898,-0.016152837,0.081450369,-0.00020593,0.01599278,-4.04344E-05
1.038845667,0.024400768,-0.004164359,1.283520038,0.124271799,-0.015710412,0.082687173,-0.001268833,0.016235626,-0.000249135
1.0398223,0.024529422,-0.004164416,1.284494955,0.12492703,-0.015710627,0.082686572,-0.000613001,0.016235508,-0.000120363
